# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
6.10_085       -10.963        20.099        -2.150        -1.475        -7.443        -1.932
6.10_090        -8.250        13.613        -1.511        -1.053        -6.016        -3.218
6.10_095        -6.289         9.175        -1.088        -0.727        -4.869        -3.798
6.10_100        -4.865         6.157        -0.797        -0.492        -3.945        -3.942
6.10_105        -3.822         4.116        -0.591        -0.328        -3.201        -3.827
6.10_110        -3.051         2.741        -0.443        -0.217        -2.602        -3.572
6.10_125        -1.700         0.794        -0.196        -0.062        -1.416        -2.580
6.10_150        -0.813         0.095        -0.059        -0.008        -0.549        -1.334
6.10_200        -0.289         0.001        -0.009        -0.000        -0.113        -0.411
6.11_080        -6.511        18.443        -1.395        -1.130        -9.474        -0.066
6.11_085        -4.606        12.681        -0.947        -0.798        -7.842        -1.513
6.11_090        -3.313         8.769        -0.670        -0.554        -6.512        -2.279
6.11_095        -2.429         6.099        -0.490        -0.383        -5.421        -2.623
6.11_100        -1.819         4.266        -0.368        -0.264        -4.523        -2.709
6.11_105        -1.393         2.999        -0.284        -0.183        -3.782        -2.645
6.11_110        -1.091         2.116        -0.224        -0.128        -3.169        -2.497
6.11_125        -0.593         0.751        -0.121        -0.045        -1.885        -1.893
6.11_150        -0.291         0.130        -0.052        -0.008        -0.826        -1.047
6.11_200        -0.117         0.003        -0.013        -0.000        -0.190        -0.317
6.12_080       -12.960        26.566        -3.433        -2.098        -7.584         0.491
6.12_085        -9.800        17.928        -2.367        -1.541        -6.032        -1.812
6.12_090        -7.509        12.028        -1.678        -1.080        -4.804        -3.043
6.12_095        -5.841         8.028        -1.213        -0.736        -3.832        -3.593
6.12_100        -4.617         5.335        -0.889        -0.493        -3.061        -3.725
6.12_105        -3.709         3.531        -0.659        -0.326        -2.449        -3.613
6.12_110        -3.029         2.329        -0.493        -0.214        -1.964        -3.371
6.12_125        -1.798         0.656        -0.217        -0.060        -1.027        -2.446
6.12_150        -0.927         0.076        -0.064        -0.007        -0.376        -1.299
6.12_200        -0.360         0.001        -0.010        -0.000        -0.071        -0.440
6.13_080        -6.886        18.820        -2.096        -1.269        -7.670         0.899
6.13_085        -4.815        12.580        -1.446        -0.853        -6.158        -0.692
6.13_090        -3.388         8.371        -1.019        -0.559        -4.945        -1.540
6.13_095        -2.410         5.550        -0.733        -0.361        -3.973        -1.926
6.13_100        -1.743         3.670        -0.536        -0.230        -3.195        -2.034
6.13_105        -1.287         2.422        -0.400        -0.146        -2.573        -1.983
6.13_110        -0.975         1.596        -0.303        -0.093        -2.076        -1.850
6.13_125        -0.502         0.453        -0.143        -0.024        -1.108        -1.325
6.13_150        -0.267         0.054        -0.052        -0.003        -0.419        -0.687
6.13_200        -0.134         0.001        -0.012        -0.000        -0.083        -0.228
6.14_080        -9.066        22.142        -1.361        -1.711        -7.231         2.772
6.14_085        -5.660        13.366        -0.742        -1.077        -5.506         0.381
6.14_090        -3.583         8.019        -0.432        -0.648        -4.206        -0.851
6.14_095        -2.313         4.788        -0.265        -0.380        -3.225        -1.395
6.14_100        -1.529         2.847        -0.170        -0.220        -2.484        -1.556
6.14_105        -1.041         1.687        -0.112        -0.126        -1.922        -1.515
6.14_110        -0.733         0.997        -0.076        -0.072        -1.496        -1.380
6.14_125        -0.312         0.203        -0.027        -0.014        -0.732        -0.882
6.14_150        -0.123         0.014        -0.007        -0.001        -0.256        -0.373
6.14_200        -0.037         0.000        -0.001        -0.000        -0.050        -0.089
6.15_080       -10.992        23.538        -2.052        -2.280        -8.022         0.192
6.15_085        -7.840        15.739        -1.296        -1.662        -6.342        -1.401
6.15_090        -5.662        10.463        -0.856        -1.153        -5.029        -2.238
6.15_095        -4.152         6.920        -0.586        -0.777        -3.998        -2.592
6.15_100        -3.099         4.558        -0.412        -0.514        -3.185        -2.653
6.15_105        -2.358         2.991        -0.297        -0.336        -2.544        -2.544
6.15_110        -1.832         1.956        -0.217        -0.218        -2.036        -2.347
6.15_125        -0.967         0.538        -0.091        -0.058        -1.064        -1.642
6.15_150        -0.450         0.060        -0.027        -0.007        -0.391        -0.814
6.15_200        -0.160         0.001        -0.004        -0.000        -0.076        -0.240
6.16_080        -9.189        24.193        -5.590        -2.893        -5.482         1.038
6.16_085        -7.200        16.595        -3.993        -2.161        -4.327        -1.085
6.16_090        -5.682        11.325        -2.918        -1.558        -3.423        -2.255
6.16_095        -4.527         7.694        -2.169        -1.100        -2.714        -2.816
6.16_100        -3.648         5.205        -1.632        -0.766        -2.156        -2.997
6.16_105        -2.974         3.509        -1.241        -0.529        -1.717        -2.953
6.16_110        -2.455         2.358        -0.950        -0.364        -1.371        -2.782
6.16_125        -1.478         0.706        -0.444        -0.118        -0.708        -2.042
6.16_150        -0.755         0.092        -0.143        -0.019        -0.253        -1.078
6.16_200        -0.280         0.001        -0.023        -0.001        -0.045        -0.348
6.17_080       -14.262        33.688        -7.777        -3.739        -7.570         0.340
6.17_085       -11.401        23.669        -5.571        -2.957        -6.096        -2.356
6.17_090        -9.162        16.541        -4.093        -2.228        -4.919        -3.860
6.17_095        -7.419        11.510        -3.065        -1.631        -3.977        -4.582
6.17_100        -6.062         7.978        -2.330        -1.172        -3.221        -4.808
6.17_105        -5.002         5.512        -1.790        -0.833        -2.614        -4.728
6.17_110        -4.169         3.797        -1.388        -0.588        -2.126        -4.474
6.17_125        -2.556         1.223        -0.672        -0.204        -1.157        -3.366
6.17_150        -1.317         0.179        -0.226        -0.035        -0.443        -1.843
6.17_200        -0.486         0.004        -0.039        -0.001        -0.087        -0.610
6.18_080        -6.377        22.036        -5.593        -2.599        -6.247         1.220
6.18_085        -4.785        15.108        -4.046        -1.912        -5.051        -0.687
6.18_090        -3.611        10.330        -2.991        -1.363        -4.102        -1.737
6.18_095        -2.752         7.049        -2.249        -0.954        -3.344        -2.250
6.18_100        -2.126         4.804        -1.714        -0.661        -2.736        -2.433
6.18_105        -1.671         3.274        -1.321        -0.456        -2.247        -2.421
6.18_110        -1.338         2.231        -1.029        -0.313        -1.852        -2.301
6.18_125        -0.778         0.711        -0.513        -0.103        -1.059        -1.743
6.18_150        -0.445         0.110        -0.189        -0.018        -0.451        -0.993
6.18_200        -0.239         0.003        -0.041        -0.001        -0.108        -0.385
6.19_080        -8.656        25.966        -6.637        -3.014        -6.590         1.069
6.19_085        -6.673        17.965        -4.806        -2.276        -5.328        -1.118
6.19_090        -5.172        12.386        -3.562        -1.655        -4.327        -2.330
6.19_095        -4.043         8.513        -2.687        -1.177        -3.529        -2.923
6.19_100        -3.197         5.840        -2.056        -0.826        -2.890        -3.130
6.19_105        -2.563         4.000        -1.591        -0.575        -2.377        -3.106
6.19_110        -2.085         2.738        -1.243        -0.399        -1.963        -2.952
6.19_125        -1.233         0.880        -0.623        -0.133        -1.133        -2.241
6.19_150        -0.674         0.138        -0.227        -0.023        -0.495        -1.281
6.19_200        -0.333         0.004        -0.047        -0.001        -0.127        -0.505
6.20_080        -6.050        18.327        -2.810        -2.529        -6.077         0.862
6.20_085        -4.160        12.169        -1.856        -1.771        -4.803        -0.422
6.20_090        -2.873         8.026        -1.266        -1.198        -3.811        -1.123
6.20_095        -2.002         5.264        -0.885        -0.793        -3.036        -1.451
6.20_100        -1.412         3.436        -0.631        -0.518        -2.426        -1.551
6.20_105        -1.013         2.234        -0.458        -0.335        -1.945        -1.517
6.20_110        -0.742         1.447        -0.337        -0.215        -1.564        -1.412
6.20_125        -0.337         0.386        -0.145        -0.056        -0.832        -0.985
6.20_150        -0.146         0.041        -0.045        -0.006        -0.318        -0.474
6.20_200        -0.058         0.000        -0.008        -0.000        -0.067        -0.133
6.21_080        -8.491        20.839        -3.170        -2.986        -5.810         0.382
6.21_085        -6.206        14.049        -2.094        -2.159        -4.563        -0.973
6.21_090        -4.585         9.409        -1.430        -1.504        -3.598        -1.708
6.21_095        -3.436         6.267        -1.002        -1.023        -2.848        -2.042
6.21_100        -2.617         4.153        -0.716        -0.685        -2.261        -2.126
6.21_105        -2.029         2.741        -0.520        -0.455        -1.801        -2.063
6.21_110        -1.603         1.803        -0.383        -0.300        -1.438        -1.921
6.21_125        -0.878         0.504        -0.163        -0.084        -0.747        -1.369
6.21_150        -0.420         0.058        -0.048        -0.010        -0.272        -0.693
6.21_200        -0.150         0.001        -0.008        -0.000        -0.052        -0.210
6.22_080       -14.292        32.961        -5.379        -4.542        -9.153        -0.405
6.22_085       -10.724        22.983        -3.557        -3.525        -7.352        -2.175
6.22_090        -8.111        15.924        -2.439        -2.597        -5.927        -3.150
6.22_095        -6.199        10.972        -1.723        -1.853        -4.794        -3.597
6.22_100        -4.798         7.524        -1.246        -1.295        -3.887        -3.704
6.22_105        -3.766         5.138        -0.918        -0.893        -3.160        -3.600
6.22_110        -3.000         3.495        -0.686        -0.610        -2.575        -3.376
6.22_125        -1.658         1.081        -0.306        -0.189        -1.413        -2.485
6.22_150        -0.785         0.146        -0.095        -0.027        -0.552        -1.312
6.22_200        -0.279         0.002        -0.016        -0.001        -0.114        -0.406
6.23_080        -6.958        20.948        -3.056        -2.639        -8.100         0.196
6.23_085        -4.895        14.347        -2.046        -1.887        -6.617        -1.097
6.23_090        -3.462         9.805        -1.417        -1.306        -5.430        -1.808
6.23_095        -2.471         6.695        -1.008        -0.887        -4.473        -2.143
6.23_100        -1.787         4.571        -0.733        -0.596        -3.698        -2.243
6.23_105        -1.315         3.123        -0.544        -0.398        -3.067        -2.201
6.23_110        -0.989         2.136        -0.410        -0.265        -2.551        -2.080
6.23_125        -0.494         0.690        -0.193        -0.080        -1.496        -1.572
6.23_150        -0.257         0.108        -0.069        -0.012        -0.655        -0.884
6.23_200        -0.138         0.003        -0.014        -0.001        -0.159        -0.309
6.24_080       -11.295        28.397        -4.083        -3.439        -9.725        -0.145
6.24_085        -8.242        19.701        -2.727        -2.549        -7.947        -1.764
6.24_090        -6.057        13.618        -1.886        -1.814        -6.520        -2.658
6.24_095        -4.493         9.387        -1.342        -1.259        -5.365        -3.072
6.24_100        -3.372         6.459        -0.976        -0.861        -4.427        -3.177
6.24_105        -2.564         4.438        -0.723        -0.582        -3.662        -3.095
6.24_110        -1.977         3.046        -0.545        -0.392        -3.037        -2.904
6.24_125        -0.991         0.983        -0.251        -0.117        -1.757        -2.133
6.24_150        -0.402         0.148        -0.084        -0.016        -0.749        -1.103
6.24_200        -0.103         0.003        -0.016        -0.000        -0.176        -0.292
6.25_080        -8.517        20.210        -3.199        -2.529        -6.046        -0.080
6.25_085        -6.099        13.622        -2.040        -1.873        -4.746        -1.136
6.25_090        -4.411         9.120        -1.342        -1.321        -3.742        -1.696
6.25_095        -3.232         6.071        -0.906        -0.906        -2.962        -1.935
6.25_100        -2.406         4.021        -0.624        -0.610        -2.353        -1.972
6.25_105        -1.824         2.652        -0.437        -0.407        -1.875        -1.891
6.25_110        -1.410         1.743        -0.312        -0.269        -1.498        -1.746
6.25_125        -0.734         0.484        -0.123        -0.075        -0.780        -1.227
6.25_150        -0.336         0.055        -0.034        -0.009        -0.285        -0.609
6.25_200        -0.117         0.001        -0.005        -0.000        -0.056        -0.178
6.26_080       -14.925        33.574        -6.005        -4.005        -9.902        -1.263
6.26_085       -11.018        23.519        -3.856        -3.257        -7.961        -2.574
6.26_090        -8.187        16.363        -2.561        -2.466        -6.426        -3.277
6.26_095        -6.140        11.318        -1.751        -1.791        -5.204        -3.568
6.26_100        -4.658         7.789        -1.226        -1.267        -4.227        -3.589
6.26_105        -3.582         5.338        -0.876        -0.882        -3.442        -3.445
6.26_110        -2.797         3.644        -0.636        -0.607        -2.810        -3.206
6.26_125        -1.465         1.137        -0.264        -0.190        -1.551        -2.334
6.26_150        -0.659         0.156        -0.076        -0.026        -0.612        -1.217
6.26_200        -0.228         0.003        -0.012        -0.001        -0.128        -0.365
6.27_080        -7.554        21.139        -3.174        -2.047        -8.891        -0.526
6.27_085        -5.260        14.543        -2.064        -1.494        -7.283        -1.557
6.27_090        -3.676         9.986        -1.384        -1.043        -5.993        -2.109
6.27_095        -2.587         6.851        -0.953        -0.710        -4.949        -2.347
6.27_100        -1.840         4.700        -0.670        -0.476        -4.101        -2.387
6.27_105        -1.327         3.227        -0.481        -0.318        -3.408        -2.307
6.27_110        -0.975         2.218        -0.352        -0.211        -2.840        -2.161
6.27_125        -0.449         0.725        -0.152        -0.062        -1.672        -1.609
6.27_150        -0.210         0.115        -0.049        -0.010        -0.733        -0.887
6.27_200        -0.108         0.003        -0.010        -0.001        -0.178        -0.293
6.28_080        -9.259        23.908        -3.829        -2.394        -9.465        -1.040
6.28_085        -6.666        16.772        -2.511        -1.781        -7.850        -2.035
6.28_090        -4.826        11.767        -1.698        -1.267        -6.546        -2.570
6.28_095        -3.520         8.265        -1.178        -0.880        -5.484        -2.797
6.28_100        -2.592         5.818        -0.836        -0.604        -4.613        -2.827
6.28_105        -1.930         4.105        -0.604        -0.413        -3.893        -2.734
6.28_110        -1.455         2.905        -0.445        -0.281        -3.295        -2.571
6.28_125        -0.678         1.045        -0.195        -0.090        -2.031        -1.950
6.28_150        -0.263         0.197        -0.063        -0.016        -0.953        -1.098
6.28_200        -0.102         0.007        -0.012        -0.001        -0.250        -0.358
6.29_080        -6.485        17.252        -2.044        -1.695        -6.967         0.062
6.29_085        -4.286        11.353        -1.228        -1.213        -5.509        -0.883
6.29_090        -2.834         7.423        -0.762        -0.823        -4.373        -1.369
6.29_095        -1.880         4.826        -0.486        -0.542        -3.482        -1.564
6.29_100        -1.255         3.123        -0.318        -0.349        -2.782        -1.582
6.29_105        -0.847         2.013        -0.213        -0.222        -2.230        -1.499
6.29_110        -0.580         1.292        -0.145        -0.140        -1.793        -1.367
6.29_125        -0.214         0.336        -0.052        -0.034        -0.954        -0.918
6.29_150        -0.074         0.034        -0.013        -0.003        -0.365        -0.422
6.29_200        -0.028         0.000        -0.002        -0.000        -0.078        -0.108
6.30_080       -13.788        30.988        -4.975        -3.426        -9.927        -1.129
6.30_085        -9.918        21.517        -3.089        -2.778        -7.960        -2.228
6.30_090        -7.175        14.837        -1.985        -2.085        -6.410        -2.818
6.30_095        -5.235        10.173        -1.316        -1.497        -5.180        -3.056
6.30_100        -3.864         6.941        -0.896        -1.046        -4.199        -3.065
6.30_105        -2.892         4.715        -0.624        -0.718        -3.413        -2.931
6.30_110        -2.198         3.191        -0.443        -0.486        -2.781        -2.718
6.30_125        -1.075         0.970        -0.175        -0.146        -1.528        -1.954
6.30_150        -0.455         0.127        -0.048        -0.019        -0.601        -0.996
6.30_200        -0.155         0.002        -0.007        -0.000        -0.126        -0.287
6.31_080        -7.770        20.534        -2.723        -1.236        -9.526        -0.721
6.31_085        -5.351        14.146        -1.727        -0.922        -7.815        -1.669
6.31_090        -3.694         9.733        -1.126        -0.647        -6.437        -2.171
6.31_095        -2.564         6.695        -0.753        -0.439        -5.319        -2.378
6.31_100        -1.793         4.607        -0.513        -0.292        -4.408        -2.399
6.31_105        -1.267         3.173        -0.356        -0.193        -3.662        -2.307
6.31_110        -0.909         2.187        -0.252        -0.128        -3.051        -2.152
6.31_125        -0.379         0.719        -0.098        -0.038        -1.790        -1.587
6.31_150        -0.152         0.112        -0.027        -0.006        -0.778        -0.852
6.31_200        -0.071         0.002        -0.005        -0.000        -0.186        -0.260
6.32_080        -8.885        22.196        -3.161        -1.547        -9.789        -1.185
6.32_085        -6.303        15.575        -2.025        -1.165        -8.141        -2.058
6.32_090        -4.496        10.942        -1.336        -0.831        -6.805        -2.526
6.32_095        -3.229         7.702        -0.903        -0.578        -5.712        -2.720
6.32_100        -2.339         5.436        -0.623        -0.396        -4.812        -2.734
6.32_105        -1.711         3.848        -0.439        -0.271        -4.065        -2.638
6.32_110        -1.266         2.732        -0.314        -0.186        -3.444        -2.478
6.32_125        -0.554         0.991        -0.126        -0.062        -2.126        -1.877
6.32_150        -0.197         0.186        -0.037        -0.011        -0.994        -1.053
6.32_200        -0.075         0.006        -0.007        -0.001        -0.257        -0.333
7.01_080       -13.681        29.239        -3.983        -0.186       -11.646        -0.257
7.01_085        -9.978        19.954        -2.544        -0.500        -9.423        -2.490
7.01_090        -7.361        13.546        -1.696        -0.511        -7.639        -3.660
7.01_095        -5.506         9.156        -1.174        -0.425        -6.204        -4.153
7.01_100        -4.184         6.164        -0.838        -0.324        -5.049        -4.230
7.01_105        -3.234         4.136        -0.613        -0.236        -4.118        -4.065
7.01_110        -2.545         2.766        -0.459        -0.167        -3.366        -3.770
7.01_125        -1.381         0.815        -0.212        -0.056        -1.869        -2.703
7.01_150        -0.659         0.101        -0.075        -0.009        -0.750        -1.391
7.01_200        -0.246         0.001        -0.016        -0.000        -0.163        -0.424
7.02_080       -32.299        56.308       -23.145         6.930       -14.316        -6.523
7.02_085       -26.086        42.955       -16.772         4.373       -12.128        -7.658
7.02_090       -20.988        32.624       -12.153         2.744       -10.268        -8.041
7.02_095       -16.838        24.654        -8.810         1.706        -8.685        -7.974
7.02_100       -13.487        18.530        -6.394         1.048        -7.338        -7.642
7.02_105       -10.799        13.848        -4.640         0.636        -6.192        -7.148
7.02_110        -8.655        10.291        -3.370         0.381        -5.219        -6.572
7.02_125        -4.549         4.087        -1.314         0.074        -3.111        -4.812
7.02_150        -1.785         0.793        -0.318        -0.002        -1.316        -2.628
7.02_200        -0.480         0.022        -0.044        -0.001        -0.268        -0.771
7.03_080       -12.644        25.168        -7.087         0.879        -8.346        -2.030
7.03_085        -9.675        17.709        -4.815         0.401        -6.790        -3.169
7.03_090        -7.434        12.429        -3.326         0.189        -5.535        -3.676
7.03_095        -5.742         8.707        -2.326         0.095        -4.522        -3.788
7.03_100        -4.462         6.088        -1.644         0.053        -3.700        -3.665
7.03_105        -3.491         4.249        -1.171         0.032        -3.033        -3.414
7.03_110        -2.752         2.960        -0.841         0.021        -2.490        -3.102
7.03_125        -1.416         0.991        -0.328         0.007        -1.396        -2.142
7.03_150        -0.540         0.153        -0.082         0.001        -0.560        -1.029
7.03_200        -0.100         0.003        -0.011         0.000        -0.115        -0.223
7.04_080       -12.951        27.778        -7.389        -0.306        -8.403        -1.271
7.04_085        -9.899        19.516        -4.927        -0.643        -6.826        -2.779
7.04_090        -7.594        13.664        -3.375        -0.654        -5.563        -3.522
7.04_095        -5.857         9.541        -2.364        -0.553        -4.546        -3.778
7.04_100        -4.544         6.648        -1.686        -0.430        -3.724        -3.736
7.04_105        -3.549         4.623        -1.220        -0.319        -3.059        -3.525
7.04_110        -2.791         3.209        -0.893        -0.231        -2.519        -3.225
7.04_125        -1.411         1.064        -0.370        -0.079        -1.430        -2.226
7.04_150        -0.493         0.166        -0.101        -0.012        -0.593        -1.034
7.04_200        -0.034         0.004        -0.014        -0.000        -0.133        -0.177
7.05_080       -15.273        29.971        -4.344        -0.459        -9.874         0.022
7.05_085       -11.247        20.335        -2.812        -0.639        -7.942        -2.305
7.05_090        -8.371        13.702        -1.885        -0.579        -6.391        -3.523
7.05_095        -6.310         9.178        -1.300        -0.454        -5.145        -4.031
7.05_100        -4.825         6.114        -0.916        -0.334        -4.146        -4.107
7.05_105        -3.748         4.054        -0.657        -0.236        -3.345        -3.932
7.05_110        -2.959         2.676        -0.478        -0.163        -2.702        -3.626
7.05_125        -1.600         0.751        -0.198        -0.050        -1.445        -2.543
7.05_150        -0.737         0.084        -0.056        -0.007        -0.545        -1.261
7.05_200        -0.249         0.001        -0.009        -0.000        -0.108        -0.364
7.06_080       -13.082        26.534        -4.111        -0.895        -7.944         0.502
7.06_085        -9.794        17.826        -2.732        -0.862        -6.289        -1.851
7.06_090        -7.430        11.890        -1.875        -0.691        -4.981        -3.087
7.06_095        -5.722         7.883        -1.319        -0.510        -3.949        -3.616
7.06_100        -4.478         5.199        -0.945        -0.360        -3.134        -3.717
7.06_105        -3.563         3.412        -0.686        -0.247        -2.490        -3.575
7.06_110        -2.882         2.229        -0.505        -0.167        -1.983        -3.308
7.06_125        -1.670         0.608        -0.213        -0.049        -1.016        -2.340
7.06_150        -0.835         0.066        -0.061        -0.006        -0.361        -1.197
7.06_200        -0.310         0.001        -0.009        -0.000        -0.066        -0.383
7.07_080        -5.059        14.325        -4.747         1.528        -6.915        -0.868
7.07_085        -2.948         9.187        -2.778         0.714        -5.422        -1.247
7.07_090        -1.644         5.850        -1.668         0.338        -4.257        -1.380
7.07_095        -0.851         3.704        -1.020         0.163        -3.356        -1.361
7.07_100        -0.381         2.332        -0.634         0.079        -2.656        -1.259
7.07_105        -0.110         1.462        -0.400         0.039        -2.111        -1.120
7.07_110         0.040         0.912        -0.257         0.020        -1.684        -0.970
7.07_125         0.157         0.217        -0.076         0.003        -0.881        -0.580
7.07_150         0.095         0.019        -0.015         0.000        -0.334        -0.235
7.07_200         0.017         0.000        -0.002         0.000        -0.071        -0.056
7.08_080       -11.591        24.003        -3.502        -0.383        -8.659        -0.133
7.08_085        -8.190        16.033        -2.107        -0.607        -6.818        -1.689
7.08_090        -5.856        10.634        -1.316        -0.559        -5.382        -2.479
7.08_095        -4.249         7.010        -0.850        -0.437        -4.259        -2.785
7.08_100        -3.136         4.596        -0.564        -0.318        -3.378        -2.800
7.08_105        -2.361         3.001        -0.384        -0.222        -2.686        -2.652
7.08_110        -1.813         1.951        -0.267        -0.151        -2.141        -2.422
7.08_125        -0.929         0.525        -0.100        -0.044        -1.106        -1.654
7.08_150        -0.416         0.056        -0.026        -0.005        -0.399        -0.791
7.08_200        -0.141         0.001        -0.004        -0.000        -0.076        -0.220
7.09_080        -8.152        22.224        -6.144        -1.638        -5.545         0.745
7.09_085        -6.344        15.173        -4.280        -1.438        -4.358        -1.248
7.09_090        -4.975        10.301        -3.068        -1.139        -3.432        -2.313
7.09_095        -3.941         6.960        -2.248        -0.854        -2.707        -2.791
7.09_100        -3.158         4.682        -1.674        -0.621        -2.139        -2.911
7.09_105        -2.562         3.138        -1.263        -0.443        -1.694        -2.824
7.09_110        -2.104         2.095        -0.961        -0.312        -1.345        -2.627
7.09_125        -1.249         0.614        -0.444        -0.106        -0.685        -1.870
7.09_150        -0.626         0.077        -0.141        -0.018        -0.240        -0.949
7.09_200        -0.223         0.001        -0.023        -0.001        -0.042        -0.288
7.10_080       -13.086        30.863        -8.418        -1.766        -7.598        -0.004
7.10_085       -10.388        21.548        -5.851        -1.767        -6.093        -2.552
7.10_090        -8.297        14.957        -4.196        -1.502        -4.893        -3.932
7.10_095        -6.682        10.335        -3.085        -1.183        -3.934        -4.549
7.10_100        -5.432         7.112        -2.310        -0.894        -3.167        -4.691
7.10_105        -4.460         4.876        -1.755        -0.657        -2.553        -4.550
7.10_110        -3.698         3.332        -1.348        -0.476        -2.062        -4.252
7.10_125        -2.233         1.046        -0.640        -0.173        -1.100        -3.099
7.10_150        -1.121         0.147        -0.210        -0.031        -0.410        -1.627
7.10_200        -0.393         0.003        -0.035        -0.001        -0.077        -0.504
7.11_080        -8.284        20.185        -4.356        -1.397        -6.208        -0.060
7.11_085        -5.989        13.612        -2.755        -1.307        -4.861        -1.299
7.11_090        -4.377         9.116        -1.806        -1.046        -3.822        -1.935
7.11_095        -3.243         6.067        -1.221        -0.778        -3.014        -2.190
7.11_100        -2.443         4.016        -0.847        -0.555        -2.385        -2.214
7.11_105        -1.873         2.645        -0.599        -0.386        -1.893        -2.106
7.11_110        -1.463         1.735        -0.432        -0.264        -1.508        -1.931
7.11_125        -0.780         0.481        -0.177        -0.081        -0.778        -1.334
7.11_150        -0.361         0.054        -0.051        -0.011        -0.281        -0.649
7.11_200        -0.123         0.001        -0.008        -0.000        -0.053        -0.184
7.12_080       -14.050        31.551        -7.241        -1.637        -9.600        -0.978
7.12_085       -10.438        21.949        -4.585        -1.874        -7.684        -2.632
7.12_090        -7.820        15.164        -3.012        -1.651        -6.169        -3.489
7.12_095        -5.922        10.412        -2.045        -1.307        -4.966        -3.828
7.12_100        -4.542         7.111        -1.428        -0.978        -4.007        -3.843
7.12_105        -3.533         4.834        -1.020        -0.708        -3.241        -3.668
7.12_110        -2.789         3.272        -0.743        -0.501        -2.627        -3.389
7.12_125        -1.504         0.995        -0.313        -0.167        -1.421        -2.410
7.12_150        -0.688         0.130        -0.093        -0.025        -0.544        -1.219
7.12_200        -0.230         0.002        -0.014        -0.001        -0.109        -0.352
7.13_080        -8.670        19.926        -5.006        -0.317        -6.635        -0.703
7.13_085        -6.146        13.466        -3.069        -0.666        -5.195        -1.608
7.13_090        -4.395         9.033        -1.937        -0.662        -4.084        -2.047
7.13_095        -3.183         6.021        -1.256        -0.546        -3.223        -2.187
7.13_100        -2.340         3.991        -0.833        -0.414        -2.553        -2.149
7.13_105        -1.751         2.632        -0.563        -0.300        -2.029        -2.010
7.13_110        -1.336         1.730        -0.388        -0.211        -1.618        -1.825
7.13_125        -0.671         0.482        -0.142        -0.069        -0.839        -1.239
7.13_150        -0.294         0.054        -0.036        -0.009        -0.305        -0.591
7.13_200        -0.098         0.001        -0.005        -0.000        -0.059        -0.162
7.14_080       -15.129        32.449        -9.089         0.192       -10.583        -2.160
7.14_085       -11.062        22.724        -5.626        -0.846        -8.479        -3.290
7.14_090        -8.142        15.796        -3.589        -1.073        -6.817        -3.825
7.14_095        -6.048        10.909        -2.354        -0.982        -5.497        -3.971
7.14_100        -4.544         7.493        -1.583        -0.796        -4.445        -3.874
7.14_105        -3.460         5.121        -1.088        -0.606        -3.603        -3.636
7.14_110        -2.674         3.484        -0.762        -0.445        -2.928        -3.325
7.14_125        -1.361         1.075        -0.290        -0.158        -1.597        -2.330
7.14_150        -0.587         0.143        -0.077        -0.024        -0.619        -1.163
7.14_200        -0.191         0.002        -0.011        -0.001        -0.125        -0.326
7.15_080        -7.879        18.996        -4.793         0.976        -8.201        -0.900
7.15_085        -5.265        12.685        -2.840         0.258        -6.507        -1.669
7.15_090        -3.522         8.409        -1.723        -0.009        -5.184        -2.028
7.15_095        -2.364         5.539        -1.067        -0.088        -4.145        -2.126
7.15_100        -1.599         3.629        -0.674        -0.095        -3.326        -2.066
7.15_105        -1.094         2.367        -0.434        -0.080        -2.677        -1.918
7.15_110        -0.761         1.538        -0.285        -0.061        -2.162        -1.730
7.15_125        -0.295         0.414        -0.090        -0.021        -1.165        -1.157
7.15_150        -0.109         0.044        -0.020        -0.003        -0.452        -0.539
7.15_200        -0.043         0.000        -0.003        -0.000        -0.096        -0.142
7.16_080        -8.029        17.849        -4.416         0.430        -6.498        -0.665
7.16_085        -5.532        11.936        -2.611        -0.128        -5.072        -1.407
7.16_090        -3.841         7.921        -1.585        -0.278        -3.978        -1.761
7.16_095        -2.696         5.221        -0.985        -0.275        -3.133        -1.868
7.16_100        -1.920         3.421        -0.625        -0.225        -2.477        -1.826
7.16_105        -1.393         2.232        -0.404        -0.169        -1.966        -1.701
7.16_110        -1.031         1.450        -0.267        -0.122        -1.566        -1.536
7.16_125        -0.479         0.390        -0.086        -0.040        -0.811        -1.027
7.16_150        -0.198         0.041        -0.019        -0.005        -0.296        -0.477
7.16_200        -0.064         0.000        -0.003        -0.000        -0.058        -0.125
7.33_080        -9.147        20.559        -1.993        -1.039        -7.481         0.898
7.33_085        -6.399        13.291        -1.216        -0.862        -5.789        -0.974
7.33_090        -4.556         8.527        -0.777        -0.630        -4.494        -1.931
7.33_095        -3.312         5.434        -0.516        -0.433        -3.499        -2.325
7.33_100        -2.463         3.443        -0.353        -0.287        -2.733        -2.392
7.33_105        -1.876         2.171        -0.247        -0.186        -2.142        -2.279
7.33_110        -1.463         1.363        -0.176        -0.119        -1.685        -2.080
7.33_125        -0.788         0.329        -0.070        -0.030        -0.842        -1.401
