# This file contains the metadata for categorization of the systems in the data set.
# The second column is the name of the group the complex belongs to (groups by elements involved in the HB)
# The third column provides additional tags, including assignment of the systems into the smaller subsets obtained by clustering.
system	group	tags
3.45_100	XH-P	"BrH-P,scaling1.00,minimum,cluster200"
3.45_105	XH-P	"BrH-P,scaling1.05,cluster200"
3.45_110	XH-P	"BrH-P,scaling1.10,cluster200"
3.45_125	XH-P	"BrH-P,scaling1.25,cluster200"
3.45_150	XH-P	"BrH-P,scaling1.50,cluster200"
3.45_200	XH-P	"BrH-P,scaling2.00,cluster200"
3.46_080	XH-P	"BrH-P,scaling0.80"
3.46_085	XH-P	"BrH-P,scaling0.85"
3.46_090	XH-P	"BrH-P,scaling0.90"
3.46_095	XH-P	"BrH-P,scaling0.95"
3.46_100	XH-P	"BrH-P,scaling1.00,minimum"
3.46_105	XH-P	"BrH-P,scaling1.05"
3.46_110	XH-P	"BrH-P,scaling1.10"
3.46_125	XH-P	"BrH-P,scaling1.25"
3.46_150	XH-P	"BrH-P,scaling1.50"
3.46_200	XH-P	"BrH-P,scaling2.00"
3.47_080	XH-P	"BrH-Px2,scaling0.80,cluster200"
3.47_085	XH-P	"BrH-Px2,scaling0.85,cluster200"
3.47_090	XH-P	"BrH-Px2,scaling0.90,cluster200"
3.47_095	XH-P	"BrH-Px2,scaling0.95,cluster200"
3.47_100	XH-P	"BrH-Px2,scaling1.00,minimum,cluster200"
3.47_105	XH-P	"BrH-Px2,scaling1.05,cluster200"
3.47_110	XH-P	"BrH-Px2,scaling1.10,cluster200"
3.47_125	XH-P	"BrH-Px2,scaling1.25,cluster200"
3.47_150	XH-P	"BrH-Px2,scaling1.50,cluster200"
3.47_200	XH-P	"BrH-Px2,scaling2.00,cluster200"
3.48_080	XH-P	"IH-P,scaling0.80,cluster200"
3.48_085	XH-P	"IH-P,scaling0.85,cluster200"
3.48_090	XH-P	"IH-P,scaling0.90,cluster200"
3.48_095	XH-P	"IH-P,scaling0.95,cluster200"
3.48_100	XH-P	"IH-P,scaling1.00,minimum,cluster200"
3.48_105	XH-P	"IH-P,scaling1.05,cluster200"
3.48_110	XH-P	"IH-P,scaling1.10,cluster200"
3.48_125	XH-P	"IH-P,scaling1.25,cluster200"
3.48_150	XH-P	"IH-P,scaling1.50,cluster200"
3.48_200	XH-P	"IH-P,scaling2.00,cluster200"
3.49_080	XH-P	"IH-P,scaling0.80"
3.49_085	XH-P	"IH-P,scaling0.85"
3.49_090	XH-P	"IH-P,scaling0.90"
3.49_095	XH-P	"IH-P,scaling0.95"
3.49_100	XH-P	"IH-P,scaling1.00,minimum"
3.49_105	XH-P	"IH-P,scaling1.05"
3.49_110	XH-P	"IH-P,scaling1.10"
3.49_125	XH-P	"IH-P,scaling1.25"
3.49_150	XH-P	"IH-P,scaling1.50"
3.49_200	XH-P	"IH-P,scaling2.00"
3.50_080	XH-P	"IH-P,scaling0.80,cluster100,cluster200"
3.50_085	XH-P	"IH-P,scaling0.85,cluster100,cluster200"
3.50_090	XH-P	"IH-P,scaling0.90,cluster100,cluster200"
3.50_095	XH-P	"IH-P,scaling0.95,cluster100,cluster200"
3.50_100	XH-P	"IH-P,scaling1.00,minimum,cluster100,cluster200"
3.50_105	XH-P	"IH-P,scaling1.05,cluster100,cluster200"
3.50_110	XH-P	"IH-P,scaling1.10,cluster100,cluster200"
3.50_125	XH-P	"IH-P,scaling1.25,cluster100,cluster200"
3.50_150	XH-P	"IH-P,scaling1.50,cluster100,cluster200"
3.50_200	XH-P	"IH-P,scaling2.00,cluster100,cluster200"
3.51_080	XH-P	"IH-P,scaling0.80,cluster200"
3.51_085	XH-P	"IH-P,scaling0.85,cluster200"
3.51_090	XH-P	"IH-P,scaling0.90,cluster200"
3.51_095	XH-P	"IH-P,scaling0.95,cluster200"
3.51_100	XH-P	"IH-P,scaling1.00,minimum,cluster200"
3.51_105	XH-P	"IH-P,scaling1.05,cluster200"
3.51_110	XH-P	"IH-P,scaling1.10,cluster200"
3.51_125	XH-P	"IH-P,scaling1.25,cluster200"
3.51_150	XH-P	"IH-P,scaling1.50,cluster200"
3.51_200	XH-P	"IH-P,scaling2.00,cluster200"
3.52_080	XH-P	"IH-Px2,scaling0.80,cluster100,cluster200"
3.52_085	XH-P	"IH-Px2,scaling0.85,cluster100,cluster200"
3.52_090	XH-P	"IH-Px2,scaling0.90,cluster100,cluster200"
3.52_095	XH-P	"IH-Px2,scaling0.95,cluster100,cluster200"
3.52_100	XH-P	"IH-Px2,scaling1.00,minimum,cluster100,cluster200"
3.52_105	XH-P	"IH-Px2,scaling1.05,cluster100,cluster200"
3.52_110	XH-P	"IH-Px2,scaling1.10,cluster100,cluster200"
3.52_125	XH-P	"IH-Px2,scaling1.25,cluster100,cluster200"
3.52_150	XH-P	"IH-Px2,scaling1.50,cluster100,cluster200"
3.52_200	XH-P	"IH-Px2,scaling2.00,cluster100,cluster200"
4.01_080	XH-S	"CH-S,scaling0.80"
4.01_085	XH-S	"CH-S,scaling0.85"
4.01_090	XH-S	"CH-S,scaling0.90"
4.01_095	XH-S	"CH-S,scaling0.95"
4.01_100	XH-S	"CH-S,scaling1.00,minimum"
4.01_105	XH-S	"CH-S,scaling1.05"
4.01_110	XH-S	"CH-S,scaling1.10"
4.01_125	XH-S	"CH-S,scaling1.25"
4.01_150	XH-S	"CH-S,scaling1.50"
4.01_200	XH-S	"CH-S,scaling2.00"
4.02_080	XH-S	"CH-S,scaling0.80,cluster100,cluster200"
4.02_085	XH-S	"CH-S,scaling0.85,cluster100,cluster200"
4.02_090	XH-S	"CH-S,scaling0.90,cluster100,cluster200"
4.02_095	XH-S	"CH-S,scaling0.95,cluster100,cluster200"
4.02_100	XH-S	"CH-S,scaling1.00,minimum,cluster100,cluster200"
4.02_105	XH-S	"CH-S,scaling1.05,cluster100,cluster200"
4.02_110	XH-S	"CH-S,scaling1.10,cluster100,cluster200"
4.02_125	XH-S	"CH-S,scaling1.25,cluster100,cluster200"
4.02_150	XH-S	"CH-S,scaling1.50,cluster100,cluster200"
4.02_200	XH-S	"CH-S,scaling2.00,cluster100,cluster200"
4.03_080	XH-S	"CH-S,scaling0.80,cluster200"
4.03_085	XH-S	"CH-S,scaling0.85,cluster200"
4.03_090	XH-S	"CH-S,scaling0.90,cluster200"
4.03_095	XH-S	"CH-S,scaling0.95,cluster200"
4.03_100	XH-S	"CH-S,scaling1.00,minimum,cluster200"
4.03_105	XH-S	"CH-S,scaling1.05,cluster200"
4.03_110	XH-S	"CH-S,scaling1.10,cluster200"
4.03_125	XH-S	"CH-S,scaling1.25,cluster200"
4.03_150	XH-S	"CH-S,scaling1.50,cluster200"
4.03_200	XH-S	"CH-S,scaling2.00,cluster200"
4.04_080	XH-S	"CH-S,scaling0.80,cluster050"
4.04_085	XH-S	"CH-S,scaling0.85,cluster050"
4.04_090	XH-S	"CH-S,scaling0.90,cluster050"
4.04_095	XH-S	"CH-S,scaling0.95,cluster050"
4.04_100	XH-S	"CH-S,scaling1.00,minimum,cluster050"
4.04_105	XH-S	"CH-S,scaling1.05,cluster050"
4.04_110	XH-S	"CH-S,scaling1.10,cluster050"
4.04_125	XH-S	"CH-S,scaling1.25,cluster050"
4.04_150	XH-S	"CH-S,scaling1.50,cluster050"
4.04_200	XH-S	"CH-S,scaling2.00,cluster050"
4.05_080	XH-S	"CH-S,scaling0.80"
4.05_085	XH-S	"CH-S,scaling0.85"
4.05_090	XH-S	"CH-S,scaling0.90"
4.05_095	XH-S	"CH-S,scaling0.95"
4.05_100	XH-S	"CH-S,scaling1.00,minimum"
4.05_105	XH-S	"CH-S,scaling1.05"
4.05_110	XH-S	"CH-S,scaling1.10"
4.05_125	XH-S	"CH-S,scaling1.25"
4.05_150	XH-S	"CH-S,scaling1.50"
4.05_200	XH-S	"CH-S,scaling2.00"
4.06_080	XH-S	"CH-S,scaling0.80"
4.06_085	XH-S	"CH-S,scaling0.85"
4.06_090	XH-S	"CH-S,scaling0.90"
4.06_095	XH-S	"CH-S,scaling0.95"
4.06_100	XH-S	"CH-S,scaling1.00,minimum"
4.06_105	XH-S	"CH-S,scaling1.05"
4.06_110	XH-S	"CH-S,scaling1.10"
4.06_125	XH-S	"CH-S,scaling1.25"
4.06_150	XH-S	"CH-S,scaling1.50"
4.06_200	XH-S	"CH-S,scaling2.00"
4.07_080	XH-S	"CH-S,scaling0.80"
4.07_085	XH-S	"CH-S,scaling0.85"
4.07_090	XH-S	"CH-S,scaling0.90"
4.07_095	XH-S	"CH-S,scaling0.95"
4.07_100	XH-S	"CH-S,scaling1.00,minimum"
4.07_105	XH-S	"CH-S,scaling1.05"
4.07_110	XH-S	"CH-S,scaling1.10"
4.07_125	XH-S	"CH-S,scaling1.25"
4.07_150	XH-S	"CH-S,scaling1.50"
4.07_200	XH-S	"CH-S,scaling2.00"
4.08_080	XH-S	"NH-S,scaling0.80,cluster200"
4.08_085	XH-S	"NH-S,scaling0.85,cluster200"
4.08_090	XH-S	"NH-S,scaling0.90,cluster200"
4.08_095	XH-S	"NH-S,scaling0.95,cluster200"
4.08_100	XH-S	"NH-S,scaling1.00,minimum,cluster200"
4.08_105	XH-S	"NH-S,scaling1.05,cluster200"
4.08_110	XH-S	"NH-S,scaling1.10,cluster200"
4.08_125	XH-S	"NH-S,scaling1.25,cluster200"
4.08_150	XH-S	"NH-S,scaling1.50,cluster200"
4.08_200	XH-S	"NH-S,scaling2.00,cluster200"
4.09_080	XH-S	"NH-S,scaling0.80,cluster200"
4.09_085	XH-S	"NH-S,scaling0.85,cluster200"
4.09_090	XH-S	"NH-S,scaling0.90,cluster200"
4.09_095	XH-S	"NH-S,scaling0.95,cluster200"
4.09_100	XH-S	"NH-S,scaling1.00,minimum,cluster200"
4.09_105	XH-S	"NH-S,scaling1.05,cluster200"
4.09_110	XH-S	"NH-S,scaling1.10,cluster200"
4.09_125	XH-S	"NH-S,scaling1.25,cluster200"
4.09_150	XH-S	"NH-S,scaling1.50,cluster200"
4.09_200	XH-S	"NH-S,scaling2.00,cluster200"
4.10_080	XH-S	"NH-S,scaling0.80,cluster100,cluster200"
4.10_085	XH-S	"NH-S,scaling0.85,cluster100,cluster200"
4.10_090	XH-S	"NH-S,scaling0.90,cluster100,cluster200"
4.10_095	XH-S	"NH-S,scaling0.95,cluster100,cluster200"
4.10_100	XH-S	"NH-S,scaling1.00,minimum,cluster100,cluster200"
4.10_105	XH-S	"NH-S,scaling1.05,cluster100,cluster200"
4.10_110	XH-S	"NH-S,scaling1.10,cluster100,cluster200"
4.10_125	XH-S	"NH-S,scaling1.25,cluster100,cluster200"
4.10_150	XH-S	"NH-S,scaling1.50,cluster100,cluster200"
4.10_200	XH-S	"NH-S,scaling2.00,cluster100,cluster200"
4.11_080	XH-S	"NH-S,scaling0.80,cluster050,cluster100"
4.11_085	XH-S	"NH-S,scaling0.85,cluster050,cluster100"
4.11_090	XH-S	"NH-S,scaling0.90,cluster050,cluster100"
4.11_095	XH-S	"NH-S,scaling0.95,cluster050,cluster100"
4.11_100	XH-S	"NH-S,scaling1.00,minimum,cluster050,cluster100"
4.11_105	XH-S	"NH-S,scaling1.05,cluster050,cluster100"
4.11_110	XH-S	"NH-S,scaling1.10,cluster050,cluster100"
4.11_125	XH-S	"NH-S,scaling1.25,cluster050,cluster100"
4.11_150	XH-S	"NH-S,scaling1.50,cluster050,cluster100"
4.11_200	XH-S	"NH-S,scaling2.00,cluster050,cluster100"
4.12_080	XH-S	"NH-S,scaling0.80"
4.12_085	XH-S	"NH-S,scaling0.85"
4.12_090	XH-S	"NH-S,scaling0.90"
4.12_095	XH-S	"NH-S,scaling0.95"
4.12_100	XH-S	"NH-S,scaling1.00,minimum"
4.12_105	XH-S	"NH-S,scaling1.05"
4.12_110	XH-S	"NH-S,scaling1.10"
4.12_125	XH-S	"NH-S,scaling1.25"
4.12_150	XH-S	"NH-S,scaling1.50"
4.12_200	XH-S	"NH-S,scaling2.00"
4.13_080	XH-S	"NH-S,scaling0.80,cluster050"
4.13_085	XH-S	"NH-S,scaling0.85,cluster050"
4.13_090	XH-S	"NH-S,scaling0.90,cluster050"
4.13_095	XH-S	"NH-S,scaling0.95,cluster050"
4.13_100	XH-S	"NH-S,scaling1.00,minimum,cluster050"
4.13_105	XH-S	"NH-S,scaling1.05,cluster050"
4.13_110	XH-S	"NH-S,scaling1.10,cluster050"
4.13_125	XH-S	"NH-S,scaling1.25,cluster050"
4.13_150	XH-S	"NH-S,scaling1.50,cluster050"
4.13_200	XH-S	"NH-S,scaling2.00,cluster050"
4.14_080	XH-S	"NH-S,scaling0.80"
4.14_085	XH-S	"NH-S,scaling0.85"
4.14_090	XH-S	"NH-S,scaling0.90"
4.14_095	XH-S	"NH-S,scaling0.95"
4.14_100	XH-S	"NH-S,scaling1.00,minimum"
4.14_105	XH-S	"NH-S,scaling1.05"
4.14_110	XH-S	"NH-S,scaling1.10"
4.14_125	XH-S	"NH-S,scaling1.25"
4.14_150	XH-S	"NH-S,scaling1.50"
4.14_200	XH-S	"NH-S,scaling2.00"
4.15_080	XH-S	"OH-S,scaling0.80"
4.15_085	XH-S	"OH-S,scaling0.85"
4.15_090	XH-S	"OH-S,scaling0.90"
4.15_095	XH-S	"OH-S,scaling0.95"
4.15_100	XH-S	"OH-S,scaling1.00,minimum"
4.15_105	XH-S	"OH-S,scaling1.05"
4.15_110	XH-S	"OH-S,scaling1.10"
4.15_125	XH-S	"OH-S,scaling1.25"
4.15_150	XH-S	"OH-S,scaling1.50"
4.15_200	XH-S	"OH-S,scaling2.00"
4.16_080	XH-S	"OH-S,scaling0.80,cluster100,cluster200"
4.16_085	XH-S	"OH-S,scaling0.85,cluster100,cluster200"
4.16_090	XH-S	"OH-S,scaling0.90,cluster100,cluster200"
4.16_095	XH-S	"OH-S,scaling0.95,cluster100,cluster200"
4.16_100	XH-S	"OH-S,scaling1.00,minimum,cluster100,cluster200"
4.16_105	XH-S	"OH-S,scaling1.05,cluster100,cluster200"
4.16_110	XH-S	"OH-S,scaling1.10,cluster100,cluster200"
4.16_125	XH-S	"OH-S,scaling1.25,cluster100,cluster200"
4.16_150	XH-S	"OH-S,scaling1.50,cluster100,cluster200"
4.16_200	XH-S	"OH-S,scaling2.00,cluster100,cluster200"
4.17_080	XH-S	"OH-S,scaling0.80,cluster050,cluster100,cluster200"
4.17_085	XH-S	"OH-S,scaling0.85,cluster050,cluster100,cluster200"
4.17_090	XH-S	"OH-S,scaling0.90,cluster050,cluster100,cluster200"
4.17_095	XH-S	"OH-S,scaling0.95,cluster050,cluster100,cluster200"
4.17_100	XH-S	"OH-S,scaling1.00,minimum,cluster050,cluster100,cluster200"
4.17_105	XH-S	"OH-S,scaling1.05,cluster050,cluster100,cluster200"
4.17_110	XH-S	"OH-S,scaling1.10,cluster050,cluster100,cluster200"
4.17_125	XH-S	"OH-S,scaling1.25,cluster050,cluster100,cluster200"
4.17_150	XH-S	"OH-S,scaling1.50,cluster050,cluster100,cluster200"
4.17_200	XH-S	"OH-S,scaling2.00,cluster050,cluster100,cluster200"
4.18_080	XH-S	"OH-S,scaling0.80,cluster200"
4.18_085	XH-S	"OH-S,scaling0.85,cluster200"
4.18_090	XH-S	"OH-S,scaling0.90,cluster200"
4.18_095	XH-S	"OH-S,scaling0.95,cluster200"
4.18_100	XH-S	"OH-S,scaling1.00,minimum,cluster200"
4.18_105	XH-S	"OH-S,scaling1.05,cluster200"
4.18_110	XH-S	"OH-S,scaling1.10,cluster200"
4.18_125	XH-S	"OH-S,scaling1.25,cluster200"
4.18_150	XH-S	"OH-S,scaling1.50,cluster200"
4.18_200	XH-S	"OH-S,scaling2.00,cluster200"
4.19_080	XH-S	"OH-S,scaling0.80"
4.19_085	XH-S	"OH-S,scaling0.85"
4.19_090	XH-S	"OH-S,scaling0.90"
4.19_095	XH-S	"OH-S,scaling0.95"
4.19_100	XH-S	"OH-S,scaling1.00,minimum"
4.19_105	XH-S	"OH-S,scaling1.05"
4.19_110	XH-S	"OH-S,scaling1.10"
4.19_125	XH-S	"OH-S,scaling1.25"
4.19_150	XH-S	"OH-S,scaling1.50"
4.19_200	XH-S	"OH-S,scaling2.00"
4.20_080	XH-S	"OH-S,scaling0.80"
4.20_085	XH-S	"OH-S,scaling0.85"
4.20_090	XH-S	"OH-S,scaling0.90"
4.20_095	XH-S	"OH-S,scaling0.95"
4.20_100	XH-S	"OH-S,scaling1.00,minimum"
4.20_105	XH-S	"OH-S,scaling1.05"
4.20_110	XH-S	"OH-S,scaling1.10"
4.20_125	XH-S	"OH-S,scaling1.25"
4.20_150	XH-S	"OH-S,scaling1.50"
4.20_200	XH-S	"OH-S,scaling2.00"
4.21_080	XH-S	"OH-S,scaling0.80"
4.21_085	XH-S	"OH-S,scaling0.85"
4.21_090	XH-S	"OH-S,scaling0.90"
4.21_095	XH-S	"OH-S,scaling0.95"
4.21_100	XH-S	"OH-S,scaling1.00,minimum"
4.21_105	XH-S	"OH-S,scaling1.05"
4.21_110	XH-S	"OH-S,scaling1.10"
4.21_125	XH-S	"OH-S,scaling1.25"
4.21_150	XH-S	"OH-S,scaling1.50"
4.21_200	XH-S	"OH-S,scaling2.00"
4.22_080	XH-S	"SH-S,scaling0.80,cluster100"
4.22_085	XH-S	"SH-S,scaling0.85,cluster100"
4.22_090	XH-S	"SH-S,scaling0.90,cluster100"
4.22_095	XH-S	"SH-S,scaling0.95,cluster100"
4.22_100	XH-S	"SH-S,scaling1.00,minimum,cluster100"
4.22_105	XH-S	"SH-S,scaling1.05,cluster100"
4.22_110	XH-S	"SH-S,scaling1.10,cluster100"
4.22_125	XH-S	"SH-S,scaling1.25,cluster100"
4.22_150	XH-S	"SH-S,scaling1.50,cluster100"
4.22_200	XH-S	"SH-S,scaling2.00,cluster100"
4.23_080	XH-S	"SH-S,scaling0.80,cluster200"
4.23_085	XH-S	"SH-S,scaling0.85,cluster200"
4.23_090	XH-S	"SH-S,scaling0.90,cluster200"
4.23_095	XH-S	"SH-S,scaling0.95,cluster200"
4.23_100	XH-S	"SH-S,scaling1.00,minimum,cluster200"
4.23_105	XH-S	"SH-S,scaling1.05,cluster200"
4.23_110	XH-S	"SH-S,scaling1.10,cluster200"
4.23_125	XH-S	"SH-S,scaling1.25,cluster200"
4.23_150	XH-S	"SH-S,scaling1.50,cluster200"
4.23_200	XH-S	"SH-S,scaling2.00,cluster200"
4.24_080	XH-S	"SH-S,scaling0.80"
4.24_085	XH-S	"SH-S,scaling0.85"
4.24_090	XH-S	"SH-S,scaling0.90"
4.24_095	XH-S	"SH-S,scaling0.95"
4.24_100	XH-S	"SH-S,scaling1.00,minimum"
4.24_105	XH-S	"SH-S,scaling1.05"
4.24_110	XH-S	"SH-S,scaling1.10"
4.24_125	XH-S	"SH-S,scaling1.25"
4.24_150	XH-S	"SH-S,scaling1.50"
4.24_200	XH-S	"SH-S,scaling2.00"
4.25_080	XH-S	"SH-S,scaling0.80,cluster020"
4.25_085	XH-S	"SH-S,scaling0.85,cluster020"
4.25_090	XH-S	"SH-S,scaling0.90,cluster020"
4.25_095	XH-S	"SH-S,scaling0.95,cluster020"
4.25_100	XH-S	"SH-S,scaling1.00,minimum,cluster020"
4.25_105	XH-S	"SH-S,scaling1.05,cluster020"
4.25_110	XH-S	"SH-S,scaling1.10,cluster020"
4.25_125	XH-S	"SH-S,scaling1.25,cluster020"
4.25_150	XH-S	"SH-S,scaling1.50,cluster020"
4.25_200	XH-S	"SH-S,scaling2.00,cluster020"
4.26_080	XH-S	"SH-S,scaling0.80,cluster100"
4.26_085	XH-S	"SH-S,scaling0.85,cluster100"
4.26_090	XH-S	"SH-S,scaling0.90,cluster100"
4.26_095	XH-S	"SH-S,scaling0.95,cluster100"
4.26_100	XH-S	"SH-S,scaling1.00,minimum,cluster100"
4.26_105	XH-S	"SH-S,scaling1.05,cluster100"
4.26_110	XH-S	"SH-S,scaling1.10,cluster100"
4.26_125	XH-S	"SH-S,scaling1.25,cluster100"
4.26_150	XH-S	"SH-S,scaling1.50,cluster100"
4.26_200	XH-S	"SH-S,scaling2.00,cluster100"
4.27_080	XH-S	"SH-S,scaling0.80,cluster200"
4.27_085	XH-S	"SH-S,scaling0.85,cluster200"
4.27_090	XH-S	"SH-S,scaling0.90,cluster200"
4.27_095	XH-S	"SH-S,scaling0.95,cluster200"
4.27_100	XH-S	"SH-S,scaling1.00,minimum,cluster200"
4.27_105	XH-S	"SH-S,scaling1.05,cluster200"
4.27_110	XH-S	"SH-S,scaling1.10,cluster200"
4.27_125	XH-S	"SH-S,scaling1.25,cluster200"
4.27_150	XH-S	"SH-S,scaling1.50,cluster200"
4.27_200	XH-S	"SH-S,scaling2.00,cluster200"
4.28_080	XH-S	"SH-S,scaling0.80,cluster200"
4.28_085	XH-S	"SH-S,scaling0.85,cluster200"
4.28_090	XH-S	"SH-S,scaling0.90,cluster200"
4.28_095	XH-S	"SH-S,scaling0.95,cluster200"
4.28_100	XH-S	"SH-S,scaling1.00,minimum,cluster200"
4.28_105	XH-S	"SH-S,scaling1.05,cluster200"
4.28_110	XH-S	"SH-S,scaling1.10,cluster200"
4.28_125	XH-S	"SH-S,scaling1.25,cluster200"
4.28_150	XH-S	"SH-S,scaling1.50,cluster200"
4.28_200	XH-S	"SH-S,scaling2.00,cluster200"
4.29_080	XH-S	"FH-S,scaling0.80"
4.29_085	XH-S	"FH-S,scaling0.85"
4.29_090	XH-S	"FH-S,scaling0.90"
4.29_095	XH-S	"FH-S,scaling0.95"
4.29_100	XH-S	"FH-S,scaling1.00,minimum"
4.29_105	XH-S	"FH-S,scaling1.05"
4.29_110	XH-S	"FH-S,scaling1.10"
4.29_125	XH-S	"FH-S,scaling1.25"
4.29_150	XH-S	"FH-S,scaling1.50"
4.29_200	XH-S	"FH-S,scaling2.00"
4.30_080	XH-S	"FH-S,scaling0.80,cluster100"
4.30_085	XH-S	"FH-S,scaling0.85,cluster100"
4.30_090	XH-S	"FH-S,scaling0.90,cluster100"
4.30_095	XH-S	"FH-S,scaling0.95,cluster100"
4.30_100	XH-S	"FH-S,scaling1.00,minimum,cluster100"
4.30_105	XH-S	"FH-S,scaling1.05,cluster100"
4.30_110	XH-S	"FH-S,scaling1.10,cluster100"
4.30_125	XH-S	"FH-S,scaling1.25,cluster100"
4.30_150	XH-S	"FH-S,scaling1.50,cluster100"
4.30_200	XH-S	"FH-S,scaling2.00,cluster100"
4.31_080	XH-S	"FH-S,scaling0.80,cluster200"
4.31_085	XH-S	"FH-S,scaling0.85,cluster200"
4.31_090	XH-S	"FH-S,scaling0.90,cluster200"
4.31_095	XH-S	"FH-S,scaling0.95,cluster200"
4.31_100	XH-S	"FH-S,scaling1.00,minimum,cluster200"
4.31_105	XH-S	"FH-S,scaling1.05,cluster200"
4.31_110	XH-S	"FH-S,scaling1.10,cluster200"
4.31_125	XH-S	"FH-S,scaling1.25,cluster200"
4.31_150	XH-S	"FH-S,scaling1.50,cluster200"
4.31_200	XH-S	"FH-S,scaling2.00,cluster200"
4.32_080	XH-S	"FH-S,scaling0.80,cluster100,cluster200"
4.32_085	XH-S	"FH-S,scaling0.85,cluster100,cluster200"
4.32_090	XH-S	"FH-S,scaling0.90,cluster100,cluster200"
4.32_095	XH-S	"FH-S,scaling0.95,cluster100,cluster200"
4.32_100	XH-S	"FH-S,scaling1.00,minimum,cluster100,cluster200"
4.32_105	XH-S	"FH-S,scaling1.05,cluster100,cluster200"
4.32_110	XH-S	"FH-S,scaling1.10,cluster100,cluster200"
4.32_125	XH-S	"FH-S,scaling1.25,cluster100,cluster200"
4.32_150	XH-S	"FH-S,scaling1.50,cluster100,cluster200"
4.32_200	XH-S	"FH-S,scaling2.00,cluster100,cluster200"
4.33_080	XH-S	"FH-S,scaling0.80"
4.33_085	XH-S	"FH-S,scaling0.85"
4.33_090	XH-S	"FH-S,scaling0.90"
4.33_095	XH-S	"FH-S,scaling0.95"
4.33_100	XH-S	"FH-S,scaling1.00,minimum"
4.33_105	XH-S	"FH-S,scaling1.05"
4.33_110	XH-S	"FH-S,scaling1.10"
4.33_125	XH-S	"FH-S,scaling1.25"
4.33_150	XH-S	"FH-S,scaling1.50"
4.33_200	XH-S	"FH-S,scaling2.00"
4.34_080	XH-S	"FH-S,scaling0.80"
4.34_085	XH-S	"FH-S,scaling0.85"
4.34_090	XH-S	"FH-S,scaling0.90"
4.34_095	XH-S	"FH-S,scaling0.95"
4.34_100	XH-S	"FH-S,scaling1.00,minimum"
4.34_105	XH-S	"FH-S,scaling1.05"
4.34_110	XH-S	"FH-S,scaling1.10"
4.34_125	XH-S	"FH-S,scaling1.25"
4.34_150	XH-S	"FH-S,scaling1.50"
4.34_200	XH-S	"FH-S,scaling2.00"
4.35_080	XH-S	"FH-S,scaling0.80"
4.35_085	XH-S	"FH-S,scaling0.85"
4.35_090	XH-S	"FH-S,scaling0.90"
4.35_095	XH-S	"FH-S,scaling0.95"
4.35_100	XH-S	"FH-S,scaling1.00,minimum"
4.35_105	XH-S	"FH-S,scaling1.05"
4.35_110	XH-S	"FH-S,scaling1.10"
4.35_125	XH-S	"FH-S,scaling1.25"
4.35_150	XH-S	"FH-S,scaling1.50"
4.35_200	XH-S	"FH-S,scaling2.00"
4.36_080	XH-S	"ClH-S,scaling0.80"
4.36_085	XH-S	"ClH-S,scaling0.85"
4.36_090	XH-S	"ClH-S,scaling0.90"
4.36_095	XH-S	"ClH-S,scaling0.95"
4.36_100	XH-S	"ClH-S,scaling1.00,minimum"
4.36_105	XH-S	"ClH-S,scaling1.05"
4.36_110	XH-S	"ClH-S,scaling1.10"
4.36_125	XH-S	"ClH-S,scaling1.25"
4.36_150	XH-S	"ClH-S,scaling1.50"
4.36_200	XH-S	"ClH-S,scaling2.00"
4.37_080	XH-S	"ClH-S,scaling0.80,cluster200"
4.37_085	XH-S	"ClH-S,scaling0.85,cluster200"
4.37_090	XH-S	"ClH-S,scaling0.90,cluster200"
4.37_095	XH-S	"ClH-S,scaling0.95,cluster200"
4.37_100	XH-S	"ClH-S,scaling1.00,minimum,cluster200"
4.37_105	XH-S	"ClH-S,scaling1.05,cluster200"
4.37_110	XH-S	"ClH-S,scaling1.10,cluster200"
4.37_125	XH-S	"ClH-S,scaling1.25,cluster200"
4.37_150	XH-S	"ClH-S,scaling1.50,cluster200"
4.37_200	XH-S	"ClH-S,scaling2.00,cluster200"
4.38_080	XH-S	"ClH-S,scaling0.80,cluster100,cluster200"
4.38_085	XH-S	"ClH-S,scaling0.85,cluster100,cluster200"
4.38_090	XH-S	"ClH-S,scaling0.90,cluster100,cluster200"
4.38_095	XH-S	"ClH-S,scaling0.95,cluster100,cluster200"
4.38_100	XH-S	"ClH-S,scaling1.00,minimum,cluster100,cluster200"
4.38_105	XH-S	"ClH-S,scaling1.05,cluster100,cluster200"
4.38_110	XH-S	"ClH-S,scaling1.10,cluster100,cluster200"
4.38_125	XH-S	"ClH-S,scaling1.25,cluster100,cluster200"
4.38_150	XH-S	"ClH-S,scaling1.50,cluster100,cluster200"
4.38_200	XH-S	"ClH-S,scaling2.00,cluster100,cluster200"
4.39_080	XH-S	"ClH-S,scaling0.80,cluster020,cluster100,cluster200"
4.39_085	XH-S	"ClH-S,scaling0.85,cluster020,cluster100,cluster200"
4.39_090	XH-S	"ClH-S,scaling0.90,cluster020,cluster100,cluster200"
4.39_095	XH-S	"ClH-S,scaling0.95,cluster020,cluster100,cluster200"
4.39_100	XH-S	"ClH-S,scaling1.00,minimum,cluster020,cluster100,cluster200"
4.39_105	XH-S	"ClH-S,scaling1.05,cluster020,cluster100,cluster200"
4.39_110	XH-S	"ClH-S,scaling1.10,cluster020,cluster100,cluster200"
4.39_125	XH-S	"ClH-S,scaling1.25,cluster020,cluster100,cluster200"
