# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
6.04_080       -12.897        27.509        -2.564        -1.947       -10.545        -0.444
6.04_085        -9.561        18.828        -1.728        -1.510        -8.566        -2.537
6.04_090        -7.180        12.838        -1.220        -1.101        -6.977        -3.640
6.04_095        -5.473         8.726        -0.893        -0.775        -5.697        -4.112
6.04_100        -4.240         5.915        -0.671        -0.534        -4.662        -4.192
6.04_105        -3.341         3.999        -0.514        -0.364        -3.824        -4.043
6.04_110        -2.679         2.698        -0.399        -0.246        -3.145        -3.771
6.04_125        -1.524         0.818        -0.200        -0.075        -1.778        -2.760
6.04_150        -0.765         0.108        -0.075        -0.011        -0.734        -1.477
6.04_200        -0.300         0.002        -0.017        -0.000        -0.166        -0.481
6.05_080       -23.496        50.032        -7.841        -5.163       -11.953         1.578
6.05_085       -19.000        38.184        -5.580        -4.405       -10.091        -0.892
6.05_090       -15.334        29.058        -4.022        -3.597        -8.526        -2.421
6.05_095       -12.357        22.027        -2.932        -2.843        -7.204        -3.308
6.05_100        -9.949        16.620        -2.159        -2.191        -6.085        -3.764
6.05_105        -8.010        12.475        -1.607        -1.652        -5.138        -3.932
6.05_110        -6.455         9.308        -1.208        -1.223        -4.334        -3.911
6.05_125        -3.445         3.735        -0.547        -0.454        -2.594        -3.306
6.05_150        -1.374         0.728        -0.178        -0.073        -1.105        -2.002
6.05_200        -0.372         0.020        -0.033        -0.002        -0.230        -0.617
6.06_080        -9.484        22.659        -3.754        -2.239        -6.625         0.557
6.06_085        -7.170        15.675        -2.568        -1.651        -5.335        -1.049
6.06_090        -5.450        10.815        -1.804        -1.170        -4.313        -1.921
6.06_095        -4.171         7.446        -1.292        -0.809        -3.498        -2.324
6.06_100        -3.217         5.119        -0.940        -0.550        -2.847        -2.435
6.06_105        -2.502         3.516        -0.692        -0.371        -2.323        -2.372
6.06_110        -1.962         2.412        -0.514        -0.248        -1.901        -2.213
6.06_125        -0.991         0.774        -0.220        -0.073        -1.061        -1.570
6.06_150        -0.350         0.115        -0.062        -0.009        -0.430        -0.737
6.06_200        -0.029         0.002        -0.009        -0.000        -0.093        -0.129
6.07_080       -12.076        27.352        -4.509        -2.674        -7.795         0.297
6.07_085        -9.175        18.779        -3.083        -2.041        -6.263        -1.783
6.07_090        -7.027        12.830        -2.174        -1.479        -5.050        -2.899
6.07_095        -5.434         8.729        -1.569        -1.039        -4.086        -3.399
6.07_100        -4.248         5.918        -1.153        -0.716        -3.316        -3.515
6.07_105        -3.359         4.000        -0.859        -0.488        -2.699        -3.404
6.07_110        -2.686         2.696        -0.646        -0.330        -2.203        -3.168
6.07_125        -1.461         0.815        -0.288        -0.100        -1.224        -2.258
6.07_150        -0.616         0.107        -0.085        -0.014        -0.497        -1.104
6.07_200        -0.135         0.002        -0.012        -0.000        -0.112        -0.259
6.08_080        -7.059        19.088        -2.949        -1.776        -7.223         0.081
6.08_085        -5.225        13.256        -2.026        -1.276        -5.954        -1.224
6.08_090        -3.903         9.217        -1.433        -0.890        -4.932        -1.941
6.08_095        -2.950         6.420        -1.041        -0.611        -4.103        -2.285
6.08_100        -2.260         4.480        -0.772        -0.415        -3.427        -2.395
6.08_105        -1.758         3.132        -0.585        -0.281        -2.873        -2.364
6.08_110        -1.389         2.194        -0.450        -0.190        -2.416        -2.252
6.08_125        -0.751         0.760        -0.225        -0.060        -1.467        -1.743
6.08_150        -0.340         0.131        -0.088        -0.010        -0.680        -0.987
6.08_200        -0.095         0.004        -0.020        -0.000        -0.182        -0.294
6.09_080       -10.530        25.822        -4.050        -2.477        -8.200         0.566
6.09_085        -7.971        18.258        -2.762        -1.865        -6.767        -1.107
6.09_090        -6.059        12.900        -1.936        -1.350        -5.610        -2.056
6.09_095        -4.633         9.110        -1.389        -0.954        -4.670        -2.535
6.09_100        -3.569         6.433        -1.016        -0.663        -3.902        -2.716
6.09_105        -2.772         4.541        -0.755        -0.456        -3.271        -2.713
6.09_110        -2.174         3.205        -0.570        -0.311        -2.752        -2.602
6.09_125        -1.120         1.122        -0.264        -0.097        -1.670        -2.029
6.09_150        -0.464         0.192        -0.094        -0.014        -0.777        -1.158
6.09_200        -0.130         0.005        -0.024        -0.000        -0.216        -0.366
6.10_080       -14.376        28.334        -3.088        -1.952        -9.043        -0.124
6.10_085       -10.719        19.255        -2.099        -1.475        -7.286        -2.324
6.10_090        -8.087        13.016        -1.476        -1.053        -5.880        -3.480
6.10_095        -6.185         8.757        -1.064        -0.727        -4.752        -3.971
6.10_100        -4.802         5.866        -0.780        -0.492        -3.846        -4.054
6.10_105        -3.787         3.914        -0.580        -0.328        -3.118        -3.898
6.10_110        -3.035         2.602        -0.435        -0.217        -2.532        -3.616
6.10_125        -1.707         0.750        -0.192        -0.062        -1.376        -2.588
6.10_150        -0.822         0.089        -0.058        -0.008        -0.534        -1.333
6.10_200        -0.292         0.001        -0.009        -0.000        -0.110        -0.410
6.11_080        -6.271        17.589        -1.345        -1.130        -9.261        -0.418
6.11_085        -4.444        12.065        -0.913        -0.798        -7.656        -1.745
6.11_090        -3.205         8.324        -0.645        -0.554        -6.349        -2.430
6.11_095        -2.358         5.777        -0.473        -0.383        -5.281        -2.718
6.11_100        -1.774         4.031        -0.356        -0.264        -4.403        -2.766
6.11_105        -1.364         2.827        -0.275        -0.183        -3.679        -2.676
6.11_110        -1.073         1.989        -0.217        -0.128        -3.081        -2.510
6.11_125        -0.589         0.700        -0.117        -0.045        -1.831        -1.882
6.11_150        -0.290         0.119        -0.050        -0.008        -0.802        -1.031
6.11_200        -0.114         0.003        -0.012        -0.000        -0.185        -0.310
6.12_080       -12.746        25.640        -3.366        -2.098        -7.435        -0.004
6.12_085        -9.658        17.275        -2.319        -1.541        -5.901        -2.143
6.12_090        -7.420        11.574        -1.642        -1.080        -4.692        -3.261
6.12_095        -5.789         7.715        -1.187        -0.736        -3.737        -3.734
6.12_100        -4.591         5.121        -0.871        -0.493        -2.982        -3.815
6.12_105        -3.701         3.386        -0.646        -0.326        -2.383        -3.670
6.12_110        -3.031         2.231        -0.484        -0.214        -1.909        -3.407
6.12_125        -1.811         0.627        -0.213        -0.060        -0.997        -2.455
6.12_150        -0.938         0.072        -0.063        -0.007        -0.365        -1.301
6.12_200        -0.363         0.001        -0.010        -0.000        -0.069        -0.441
6.13_080        -6.647        18.038        -2.020        -1.269        -7.479         0.623
6.13_085        -4.655        12.040        -1.393        -0.853        -5.993        -0.853
6.13_090        -3.285         8.001        -0.983        -0.559        -4.805        -1.631
6.13_095        -2.348         5.298        -0.708        -0.361        -3.855        -1.974
6.13_100        -1.707         3.498        -0.520        -0.230        -3.097        -2.056
6.13_105        -1.269         2.304        -0.388        -0.146        -2.492        -1.990
6.13_110        -0.968         1.515        -0.294        -0.093        -2.009        -1.848
6.13_125        -0.508         0.426        -0.140        -0.024        -1.071        -1.316
6.13_150        -0.273         0.050        -0.051        -0.003        -0.405        -0.681
6.13_200        -0.134         0.001        -0.011        -0.000        -0.081        -0.226
6.14_080        -8.706        21.265        -1.289        -1.711        -7.086         2.472
6.14_085        -5.428        12.800        -0.706        -1.077        -5.384         0.204
6.14_090        -3.435         7.656        -0.413        -0.648        -4.106        -0.946
6.14_095        -2.218         4.557        -0.254        -0.380        -3.144        -1.440
6.14_100        -1.469         2.700        -0.163        -0.220        -2.418        -1.570
6.14_105        -1.003         1.594        -0.108        -0.126        -1.870        -1.512
6.14_110        -0.708         0.939        -0.073        -0.072        -1.454        -1.369
6.14_125        -0.306         0.189        -0.026        -0.014        -0.710        -0.867
6.14_150        -0.122         0.013        -0.007        -0.001        -0.249        -0.366
6.14_200        -0.037         0.000        -0.001        -0.000        -0.049        -0.087
6.15_080       -10.757        22.583        -2.023        -2.280        -7.853        -0.329
6.15_085        -7.697        15.076        -1.286        -1.662        -6.198        -1.767
6.15_090        -5.583        10.008        -0.855        -1.153        -4.908        -2.491
6.15_095        -4.116         6.612        -0.589        -0.777        -3.896        -2.766
6.15_100        -3.091         4.350        -0.416        -0.514        -3.101        -2.772
6.15_105        -2.367         2.850        -0.300        -0.336        -2.474        -2.626
6.15_110        -1.849         1.861        -0.220        -0.218        -1.979        -2.404
6.15_125        -0.990         0.509        -0.093        -0.058        -1.032        -1.664
6.15_150        -0.466         0.056        -0.027        -0.007        -0.379        -0.822
6.15_200        -0.166         0.001        -0.004        -0.000        -0.074        -0.243
6.16_080        -9.066        23.376        -5.504        -2.893        -5.364         0.550
6.16_085        -7.111        16.009        -3.919        -2.161        -4.223        -1.406
6.16_090        -5.619        10.908        -2.855        -1.558        -3.334        -2.459
6.16_095        -4.484         7.399        -2.118        -1.100        -2.639        -2.941
6.16_100        -3.621         5.000        -1.592        -0.766        -2.093        -3.072
6.16_105        -2.960         3.367        -1.209        -0.529        -1.665        -2.996
6.16_110        -2.450         2.262        -0.927        -0.364        -1.327        -2.806
6.16_125        -1.485         0.676        -0.434        -0.118        -0.684        -2.045
6.16_150        -0.763         0.087        -0.140        -0.019        -0.244        -1.078
6.16_200        -0.283         0.001        -0.023        -0.001        -0.044        -0.349
6.17_080       -14.057        32.567        -7.678        -3.739        -7.426        -0.334
6.17_085       -11.252        22.835        -5.486        -2.957        -5.967        -2.827
6.17_090        -9.054        15.929        -4.018        -2.228        -4.805        -4.177
6.17_095        -7.343        11.064        -3.001        -1.631        -3.878        -4.789
6.17_100        -6.011         7.656        -2.276        -1.172        -3.136        -4.940
6.17_105        -4.971         5.282        -1.747        -0.833        -2.541        -4.811
6.17_110        -4.152         3.633        -1.353        -0.588        -2.064        -4.525
6.17_125        -2.562         1.167        -0.656        -0.204        -1.120        -3.376
6.17_150        -1.328         0.170        -0.221        -0.035        -0.429        -1.844
6.17_200        -0.490         0.003        -0.038        -0.001        -0.084        -0.611
6.18_080        -6.177        21.186        -5.499        -2.599        -6.101         0.811
6.18_085        -4.646        14.493        -3.966        -1.912        -4.923        -0.953
6.18_090        -3.517         9.887        -2.924        -1.363        -3.990        -1.907
6.18_095        -2.693         6.732        -2.194        -0.954        -3.247        -2.357
6.18_100        -2.093         4.579        -1.671        -0.661        -2.654        -2.500
6.18_105        -1.657         3.114        -1.288        -0.456        -2.177        -2.463
6.18_110        -1.339         2.119        -1.003        -0.313        -1.793        -2.329
6.18_125        -0.798         0.671        -0.501        -0.103        -1.024        -1.754
6.18_150        -0.463         0.102        -0.185        -0.018        -0.436        -1.000
6.18_200        -0.245         0.003        -0.040        -0.001        -0.105        -0.387
6.19_080        -8.420        25.021        -6.541        -3.014        -6.445         0.602
6.19_085        -6.495        17.274        -4.724        -2.276        -5.199        -1.420
6.19_090        -5.040        11.882        -3.492        -1.655        -4.214        -2.518
6.19_095        -3.947         8.149        -2.629        -1.177        -3.430        -3.034
6.19_100        -3.130         5.578        -2.008        -0.826        -2.805        -3.192
6.19_105        -2.518         3.813        -1.553        -0.575        -2.304        -3.137
6.19_110        -2.058         2.606        -1.214        -0.399        -1.900        -2.965
6.19_125        -1.233         0.833        -0.609        -0.133        -1.094        -2.237
6.19_150        -0.683         0.129        -0.222        -0.023        -0.478        -1.277
6.19_200        -0.337         0.004        -0.046        -0.001        -0.123        -0.503
6.20_080        -5.817        17.542        -2.772        -2.529        -5.923         0.501
6.20_085        -4.005        11.617        -1.836        -1.771        -4.673        -0.668
6.20_090        -2.774         7.645        -1.256        -1.198        -3.702        -1.285
6.20_095        -1.941         5.004        -0.880        -0.793        -2.945        -1.556
6.20_100        -1.378         3.260        -0.630        -0.518        -2.350        -1.616
6.20_105        -0.996         2.115        -0.458        -0.335        -1.882        -1.557
6.20_110        -0.736         1.367        -0.338        -0.215        -1.513        -1.435
6.20_125        -0.345         0.362        -0.146        -0.056        -0.803        -0.989
6.20_150        -0.153         0.038        -0.045        -0.006        -0.307        -0.474
6.20_200        -0.061         0.000        -0.008        -0.000        -0.065        -0.134
6.21_080        -8.287        19.999        -3.125        -2.986        -5.662        -0.061
6.21_085        -6.072        13.454        -2.069        -2.159        -4.438        -1.284
6.21_090        -4.502         8.994        -1.415        -1.504        -3.494        -1.922
6.21_095        -3.389         5.981        -0.994        -1.023        -2.761        -2.186
6.21_100        -2.594         3.960        -0.712        -0.685        -2.190        -2.222
6.21_105        -2.023         2.611        -0.519        -0.455        -1.742        -2.127
6.21_110        -1.607         1.715        -0.382        -0.300        -1.390        -1.964
6.21_125        -0.892         0.478        -0.164        -0.084        -0.720        -1.383
6.21_150        -0.431         0.054        -0.049        -0.010        -0.262        -0.698
6.21_200        -0.154         0.001        -0.008        -0.000        -0.051        -0.212
6.22_080       -13.967        31.671        -5.295        -4.542        -8.954        -1.087
6.22_085       -10.503        22.030        -3.510        -3.525        -7.179        -2.688
6.22_090        -7.966        15.228        -2.412        -2.597        -5.779        -3.525
6.22_095        -6.110        10.470        -1.707        -1.853        -4.667        -3.866
6.22_100        -4.749         7.166        -1.237        -1.295        -3.779        -3.895
6.22_105        -3.745         4.885        -0.913        -0.893        -3.069        -3.734
6.22_110        -2.997         3.318        -0.683        -0.610        -2.498        -3.471
6.22_125        -1.678         1.022        -0.306        -0.189        -1.368        -2.519
6.22_150        -0.803         0.137        -0.095        -0.027        -0.534        -1.322
6.22_200        -0.285         0.002        -0.016        -0.001        -0.110        -0.410
6.23_080        -6.668        19.993        -3.005        -2.639        -7.890        -0.210
6.23_085        -4.700        13.655        -2.017        -1.887        -6.435        -1.384
6.23_090        -3.336         9.309        -1.400        -1.306        -5.274        -2.007
6.23_095        -2.395         6.341        -0.999        -0.887        -4.340        -2.279
6.23_100        -1.746         4.320        -0.729        -0.596        -3.584        -2.335
6.23_105        -1.298         2.945        -0.543        -0.398        -2.970        -2.263
6.23_110        -0.988         2.010        -0.411        -0.265        -2.469        -2.122
6.23_125        -0.511         0.645        -0.194        -0.080        -1.445        -1.585
6.23_150        -0.273         0.099        -0.069        -0.012        -0.632        -0.888
6.23_200        -0.144         0.002        -0.015        -0.001        -0.154        -0.311
6.24_080       -10.904        27.215        -4.003        -3.439        -9.506        -0.637
6.24_085        -7.964        18.832        -2.679        -2.549        -7.754        -2.114
6.24_090        -5.864        12.985        -1.856        -1.814        -6.351        -2.900
6.24_095        -4.363         8.930        -1.322        -1.259        -5.220        -3.235
6.24_100        -3.287         6.130        -0.964        -0.861        -4.302        -3.284
6.24_105        -2.512         4.202        -0.716        -0.582        -3.555        -3.163
6.24_110        -1.948         2.878        -0.540        -0.392        -2.945        -2.947
6.24_125        -0.994         0.922        -0.249        -0.117        -1.701        -2.141
6.24_150        -0.414         0.137        -0.083        -0.016        -0.724        -1.100
6.24_200        -0.108         0.003        -0.016        -0.000        -0.170        -0.292
6.25_080        -8.287        19.339        -3.145        -2.529        -5.878        -0.499
6.25_085        -5.954        13.011        -2.014        -1.873        -4.607        -1.437
6.25_090        -4.325         8.696        -1.331        -1.321        -3.627        -1.908
6.25_095        -3.187         5.781        -0.903        -0.906        -2.867        -2.082
6.25_100        -2.389         3.825        -0.625        -0.610        -2.275        -2.074
6.25_105        -1.824         2.520        -0.441        -0.407        -1.810        -1.961
6.25_110        -1.420         1.654        -0.315        -0.269        -1.446        -1.796
6.25_125        -0.752         0.458        -0.125        -0.075        -0.751        -1.246
6.25_150        -0.350         0.052        -0.035        -0.009        -0.275        -0.616
6.25_200        -0.122         0.001        -0.005        -0.000        -0.054        -0.181
6.26_080       -14.541        32.176        -5.869        -4.005        -9.668        -1.907
6.26_085       -10.763        22.487        -3.786        -3.257        -7.760        -3.078
6.26_090        -8.025        15.612        -2.524        -2.466        -6.254        -3.657
6.26_095        -6.044        10.778        -1.733        -1.791        -5.058        -3.847
6.26_100        -4.609         7.404        -1.218        -1.267        -4.103        -3.793
6.26_105        -3.566         5.066        -0.874        -0.882        -3.338        -3.593
6.26_110        -2.801         3.454        -0.637        -0.607        -2.723        -3.314
6.26_125        -1.493         1.073        -0.267        -0.190        -1.500        -2.378
6.26_150        -0.683         0.146        -0.077        -0.026        -0.591        -1.232
6.26_200        -0.237         0.002        -0.012        -0.001        -0.123        -0.371
6.27_080        -7.207        20.126        -3.094        -2.047        -8.642        -0.864
6.27_085        -5.026        13.812        -2.019        -1.494        -7.070        -1.797
6.27_090        -3.524         9.462        -1.360        -1.043        -5.810        -2.274
6.27_095        -2.493         6.478        -0.941        -0.710        -4.793        -2.458
6.27_100        -1.786         4.435        -0.666        -0.476        -3.968        -2.460
6.27_105        -1.301         3.039        -0.481        -0.318        -3.294        -2.354
6.27_110        -0.967         2.084        -0.353        -0.211        -2.744        -2.191
6.27_125        -0.463         0.676        -0.154        -0.062        -1.612        -1.616
6.27_150        -0.227         0.106        -0.050        -0.010        -0.706        -0.888
6.27_200        -0.115         0.002        -0.010        -0.001        -0.172        -0.295
6.28_080        -8.833        22.759        -3.729        -2.394        -9.200        -1.397
6.28_085        -6.364        15.928        -2.453        -1.781        -7.619        -2.290
6.28_090        -4.616        11.150        -1.664        -1.267        -6.347        -2.745
6.28_095        -3.378         7.816        -1.159        -0.880        -5.312        -2.913
6.28_100        -2.498         5.491        -0.826        -0.604        -4.463        -2.901
6.28_105        -1.870         3.868        -0.600        -0.413        -3.764        -2.779
6.28_110        -1.419         2.732        -0.444        -0.281        -3.184        -2.596
6.28_125        -0.678         0.977        -0.196        -0.090        -1.960        -1.948
6.28_150        -0.274         0.182        -0.064        -0.016        -0.919        -1.091
6.28_200        -0.108         0.006        -0.013        -0.001        -0.241        -0.357
6.29_080        -6.205        16.463        -1.999        -1.695        -6.784        -0.220
6.29_085        -4.104        10.813        -1.210        -1.213        -5.357        -1.071
6.29_090        -2.719         7.057        -0.757        -0.823        -4.246        -1.489
6.29_095        -1.810         4.580        -0.488        -0.542        -3.377        -1.637
6.29_100        -1.215         2.958        -0.322        -0.349        -2.695        -1.624
6.29_105        -0.826         1.902        -0.217        -0.222        -2.158        -1.521
6.29_110        -0.571         1.218        -0.149        -0.140        -1.734        -1.376
6.29_125        -0.219         0.314        -0.054        -0.034        -0.921        -0.914
6.29_150        -0.080         0.031        -0.014        -0.003        -0.352        -0.419
6.29_200        -0.031         0.000        -0.002        -0.000        -0.075        -0.108
6.30_080       -13.419        29.640        -4.850        -3.426        -9.695        -1.750
6.30_085        -9.682        20.537        -3.029        -2.778        -7.763        -2.715
6.30_090        -7.033        14.136        -1.959        -2.085        -6.243        -3.184
6.30_095        -5.160         9.677        -1.307        -1.497        -5.039        -3.326
6.30_100        -3.833         6.593        -0.896        -1.046        -4.080        -3.261
6.30_105        -2.890         4.473        -0.627        -0.718        -3.313        -3.075
6.30_110        -2.215         3.023        -0.448        -0.486        -2.697        -2.823
6.30_125        -1.109         0.914        -0.178        -0.146        -1.480        -1.999
6.30_150        -0.481         0.118        -0.050        -0.019        -0.581        -1.012
6.30_200        -0.164         0.002        -0.008        -0.000        -0.122        -0.293
6.31_080        -7.402        19.526        -2.621        -1.236        -9.268        -1.002
6.31_085        -5.101        13.423        -1.668        -0.922        -7.595        -1.864
6.31_090        -3.530         9.218        -1.093        -0.647        -6.249        -2.300
6.31_095        -2.459         6.329        -0.734        -0.439        -5.158        -2.461
6.31_100        -1.729         4.347        -0.503        -0.292        -4.271        -2.449
6.31_105        -1.231         2.987        -0.352        -0.193        -3.546        -2.335
6.31_110        -0.891         2.054        -0.250        -0.128        -2.951        -2.167
6.31_125        -0.387         0.670        -0.099        -0.038        -1.729        -1.584
6.31_150        -0.165         0.103        -0.029        -0.006        -0.750        -0.847
6.31_200        -0.077         0.002        -0.005        -0.000        -0.179        -0.260
6.32_080        -8.466        21.091        -3.044        -1.547        -9.521        -1.487
6.32_085        -6.011        14.770        -1.957        -1.165        -7.909        -2.271
6.32_090        -4.295        10.357        -1.295        -0.831        -6.605        -2.669
6.32_095        -3.094         7.279        -0.879        -0.578        -5.539        -2.811
6.32_100        -2.250         5.129        -0.610        -0.396        -4.662        -2.789
6.32_105        -1.655         3.625        -0.431        -0.271        -3.936        -2.668
6.32_110        -1.231         2.569        -0.310        -0.186        -3.333        -2.491
6.32_125        -0.553         0.927        -0.126        -0.062        -2.054        -1.869
6.32_150        -0.207         0.172        -0.037        -0.011        -0.959        -1.043
6.32_200        -0.082         0.005        -0.007        -0.001        -0.248        -0.332
7.01_080       -13.353        27.994        -3.865        -0.186       -11.421        -0.831
7.01_085        -9.765        19.060        -2.476        -0.500        -9.225        -2.906
7.01_090        -7.232        12.912        -1.656        -0.511        -7.467        -3.954
7.01_095        -5.436         8.711        -1.150        -0.425        -6.058        -4.359
7.01_100        -4.155         5.854        -0.824        -0.324        -4.925        -4.373
7.01_105        -3.231         3.921        -0.605        -0.236        -4.014        -4.164
7.01_110        -2.559         2.618        -0.453        -0.167        -3.279        -3.840
7.01_125        -1.412         0.766        -0.210        -0.056        -1.819        -2.730
7.01_150        -0.684         0.094        -0.074        -0.009        -0.730        -1.402
7.01_200        -0.255         0.001        -0.016        -0.000        -0.159        -0.429
7.02_080       -31.127        54.101       -21.786         6.930       -14.048        -5.931
7.02_085       -25.137        41.180       -15.697         4.373       -11.910        -7.190
7.02_090       -20.230        31.216       -11.354         2.744       -10.126        -7.750
7.02_095       -16.240        23.552        -8.265         1.706        -8.545        -7.792
7.02_100       -13.020        17.681        -6.012         1.048        -7.200        -7.503
7.02_105       -10.438        13.202        -4.373         0.636        -6.060        -7.033
7.02_110        -8.378         9.803        -3.180         0.381        -5.089        -6.463
7.02_125        -4.430         3.880        -1.257         0.074        -3.011        -4.744
7.02_150        -1.762         0.745        -0.306        -0.002        -1.270        -2.595
7.02_200        -0.484         0.020        -0.043        -0.001        -0.259        -0.766
7.03_080       -12.186        24.139        -6.798         0.879        -8.142        -2.109
7.03_085        -9.318        16.956        -4.613         0.401        -6.611        -3.185
7.03_090        -7.156        11.886        -3.185         0.189        -5.380        -3.647
7.03_095        -5.526         8.317        -2.229         0.095        -4.389        -3.731
7.03_100        -4.295         5.811        -1.576         0.053        -3.587        -3.595
7.03_105        -3.362         4.052        -1.125         0.032        -2.937        -3.339
7.03_110        -2.652         2.821        -0.809         0.021        -2.409        -3.028
7.03_125        -1.364         0.940        -0.315         0.007        -1.348        -2.081
7.03_150        -0.518         0.144        -0.080         0.001        -0.541        -0.993
7.03_200        -0.091         0.003        -0.011         0.000        -0.111        -0.211
7.04_080       -12.525        26.554        -7.147        -0.306        -8.191        -1.615
7.04_085        -9.577        18.606        -4.763        -0.643        -6.638        -3.016
7.04_090        -7.353        12.995        -3.261        -0.654        -5.399        -3.671
7.04_095        -5.678         9.053        -2.283        -0.553        -4.404        -3.864
7.04_100        -4.413         6.295        -1.628        -0.430        -3.603        -3.779
7.04_105        -3.455         4.370        -1.178        -0.319        -2.955        -3.539
7.04_110        -2.725         3.029        -0.863        -0.231        -2.431        -3.221
7.04_125        -1.392         1.000        -0.359        -0.079        -1.378        -2.208
7.04_150        -0.495         0.154        -0.098        -0.012        -0.571        -1.022
7.04_200        -0.037         0.004        -0.014        -0.000        -0.128        -0.176
7.05_080       -14.892        28.748        -4.203        -0.459        -9.678        -0.484
7.05_085       -10.986        19.462        -2.722        -0.639        -7.768        -2.654
7.05_090        -8.198        13.088        -1.826        -0.579        -6.239        -3.754
7.05_095        -6.201         8.750        -1.260        -0.454        -5.015        -4.181
7.05_100        -4.761         5.820        -0.890        -0.334        -4.036        -4.201
7.05_105        -3.714         3.852        -0.640        -0.236        -3.252        -3.990
7.05_110        -2.944         2.538        -0.466        -0.163        -2.625        -3.661
7.05_125        -1.609         0.708        -0.194        -0.050        -1.401        -2.547
7.05_150        -0.747         0.078        -0.055        -0.007        -0.529        -1.259
7.05_200        -0.252         0.001        -0.008        -0.000        -0.105        -0.364
7.06_080       -12.862        25.583        -4.022        -0.895        -7.782         0.021
7.06_085        -9.650        17.156        -2.671        -0.862        -6.147        -2.173
7.06_090        -7.340        11.428        -1.831        -0.691        -4.860        -3.294
7.06_095        -5.671         7.567        -1.288        -0.510        -3.846        -3.747
7.06_100        -4.454         4.985        -0.923        -0.360        -3.048        -3.799
7.06_105        -3.557         3.268        -0.672        -0.247        -2.419        -3.626
7.06_110        -2.887         2.134        -0.494        -0.167        -1.924        -3.339
7.06_125        -1.685         0.580        -0.209        -0.049        -0.985        -2.349
7.06_150        -0.846         0.062        -0.060        -0.006        -0.350        -1.200
7.06_200        -0.313         0.001        -0.009        -0.000        -0.064        -0.385
7.07_080        -4.772        13.824        -4.621         1.528        -6.754        -0.796
7.07_085        -2.755         8.853        -2.722         0.714        -5.277        -1.186
7.07_090        -1.513         5.629        -1.636         0.338        -4.140        -1.323
7.07_095        -0.764         3.557        -1.001         0.163        -3.261        -1.307
7.07_100        -0.321         2.235        -0.623         0.079        -2.579        -1.209
7.07_105        -0.069         1.398        -0.393         0.039        -2.048        -1.074
7.07_110         0.068         0.870        -0.253         0.020        -1.634        -0.929
7.07_125         0.168         0.205        -0.075         0.003        -0.855        -0.554
7.07_150         0.099         0.018        -0.015         0.000        -0.324        -0.222
7.07_200         0.019         0.000        -0.002         0.000        -0.069        -0.052
7.08_080       -11.321        23.023        -3.405        -0.383        -8.469        -0.556
7.08_085        -8.022        15.347        -2.058        -0.607        -6.656        -1.997
7.08_090        -5.759        10.161        -1.292        -0.559        -5.245        -2.694
7.08_095        -4.201         6.689        -0.839        -0.437        -4.145        -2.933
7.08_100        -3.120         4.381        -0.560        -0.318        -3.283        -2.901
7.08_105        -2.364         2.856        -0.383        -0.222        -2.608        -2.720
7.08_110        -1.828         1.854        -0.268        -0.151        -2.077        -2.469
7.08_125        -0.952         0.497        -0.101        -0.044        -1.071        -1.671
7.08_150        -0.432         0.052        -0.026        -0.005        -0.386        -0.797
7.08_200        -0.146         0.001        -0.004        -0.000        -0.073        -0.223
7.09_080        -8.044        21.415        -6.044        -1.638        -5.418         0.270
7.09_085        -6.267        14.589        -4.197        -1.438        -4.247        -1.560
7.09_090        -4.921         9.886        -2.998        -1.139        -3.336        -2.507
7.09_095        -3.905         6.668        -2.190        -0.854        -2.626        -2.907
7.09_100        -3.136         4.479        -1.628        -0.621        -2.072        -2.977
7.09_105        -2.551         2.998        -1.226        -0.443        -1.638        -2.859
7.09_110        -2.101         2.000        -0.934        -0.312        -1.299        -2.644
7.09_125        -1.258         0.585        -0.432        -0.106        -0.659        -1.871
7.09_150        -0.636         0.073        -0.138        -0.018        -0.231        -0.950
7.09_200        -0.227         0.001        -0.022        -0.001        -0.041        -0.289
7.10_080       -12.909        29.789        -8.297        -1.766        -7.447        -0.631
7.10_085       -10.262        20.743        -5.756        -1.767        -5.958        -3.000
7.10_090        -8.209        14.368        -4.114        -1.502        -4.773        -4.230
7.10_095        -6.622         9.909        -3.014        -1.183        -3.829        -4.739
7.10_100        -5.393         6.806        -2.251        -0.894        -3.077        -4.808
7.10_105        -4.437         4.659        -1.707        -0.657        -2.477        -4.619
7.10_110        -3.689         3.179        -1.309        -0.476        -1.998        -4.292
7.10_125        -2.243         0.995        -0.622        -0.173        -1.063        -3.106
7.10_150        -1.134         0.138        -0.205        -0.031        -0.396        -1.628
7.10_200        -0.397         0.002        -0.034        -0.001        -0.075        -0.505
7.11_080        -8.060        19.340        -4.250        -1.397        -6.041        -0.407
7.11_085        -5.840        13.008        -2.694        -1.307        -4.720        -1.554
7.11_090        -4.282         8.690        -1.771        -1.046        -3.704        -2.114
7.11_095        -3.187         5.772        -1.200        -0.778        -2.917        -2.311
7.11_100        -2.413         3.814        -0.834        -0.555        -2.305        -2.294
7.11_105        -1.862         2.509        -0.593        -0.386        -1.827        -2.158
7.11_110        -1.464         1.644        -0.428        -0.264        -1.453        -1.966
