# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
4.08.06_150      -0.003       0.010      -0.000      -0.000      -0.187      -0.180
4.08.06_200       0.000       0.000      -0.000      -0.000      -0.037      -0.037
4.08.07_080      -2.678       8.096      -0.093      -0.326      -4.298       0.701
4.08.07_085      -1.570       4.814      -0.042      -0.201      -3.244      -0.243
4.08.07_090      -0.916       2.847      -0.021      -0.118      -2.457      -0.666
4.08.07_095      -0.533       1.675      -0.011      -0.068      -1.869      -0.806
4.08.07_100      -0.309       0.981      -0.006      -0.038      -1.428      -0.800
4.08.07_105      -0.179       0.573      -0.004      -0.021      -1.097      -0.728
4.08.07_110      -0.104       0.333      -0.002      -0.012      -0.847      -0.632
4.08.07_125      -0.020       0.065      -0.001      -0.002      -0.408      -0.366
4.08.07_150      -0.001       0.004      -0.000      -0.000      -0.142      -0.139
4.08.07_200      -0.000       0.000      -0.000       0.000      -0.028      -0.028
4.08.09_080      -2.714       8.259      -0.156      -0.384      -4.508       0.496
4.08.09_085      -1.697       5.224      -0.084      -0.247      -3.484      -0.288
4.08.09_090      -1.052       3.277      -0.047      -0.154      -2.696      -0.672
4.08.09_095      -0.648       2.040      -0.027      -0.093      -2.091      -0.818
4.08.09_100      -0.396       1.262      -0.016      -0.055      -1.628      -0.833
4.08.09_105      -0.241       0.776      -0.010      -0.032      -1.272      -0.779
4.08.09_110      -0.146       0.475      -0.006      -0.019      -0.998      -0.694
4.08.09_125      -0.031       0.106      -0.002      -0.004      -0.497      -0.427
4.08.09_150      -0.002       0.008      -0.000      -0.000      -0.177      -0.171
4.08.09_200      -0.000       0.000      -0.000       0.000      -0.035      -0.035
4.08.12_080      -1.072       4.248      -0.259      -0.298      -2.033       0.585
4.08.12_085      -0.623       2.509      -0.157      -0.173      -1.529       0.027
4.08.12_090      -0.359       1.473      -0.098      -0.098      -1.157      -0.240
4.08.12_095      -0.206       0.860      -0.062      -0.055      -0.880      -0.344
4.08.12_100      -0.118       0.499      -0.041      -0.031      -0.674      -0.364
4.08.12_105      -0.067       0.289      -0.027      -0.017      -0.520      -0.342
4.08.12_110      -0.037       0.167      -0.018      -0.009      -0.405      -0.303
4.08.12_125      -0.006       0.031      -0.006      -0.002      -0.200      -0.182
4.08.12_150      -0.000       0.002      -0.001      -0.000      -0.073      -0.073
4.08.12_200      -0.000       0.000      -0.000      -0.000      -0.016      -0.016
4.09.01_080      -3.902       9.965      -1.440       0.982      -5.863      -0.259
4.09.01_085      -2.471       6.404      -0.852       0.548      -4.583      -0.953
4.09.01_090      -1.555       4.090      -0.507       0.310      -3.590      -1.252
4.09.01_095      -0.974       2.596      -0.304       0.177      -2.820      -1.324
4.09.01_100      -0.606       1.637      -0.183       0.102      -2.222      -1.271
4.09.01_105      -0.376       1.027      -0.110       0.060      -1.757      -1.156
4.09.01_110      -0.232       0.641      -0.066       0.035      -1.395      -1.017
4.09.01_125      -0.053       0.152      -0.015       0.007      -0.717      -0.625
4.09.01_150      -0.004       0.013      -0.001       0.000      -0.264      -0.256
4.09.01_200      -0.000       0.000      -0.000       0.000      -0.054      -0.054
4.09.04_080      -5.616      12.965      -1.893       1.958      -6.945       0.470
4.09.04_085      -3.390       7.955      -1.079       1.097      -5.310      -0.727
4.09.04_090      -2.035       4.843      -0.626       0.629      -4.067      -1.256
4.09.04_095      -1.216       2.930      -0.370       0.367      -3.122      -1.410
4.09.04_100      -0.723       1.761      -0.221       0.217      -2.404      -1.369
4.09.04_105      -0.428       1.053      -0.134       0.129      -1.857      -1.237
4.09.04_110      -0.253       0.627      -0.082       0.077      -1.441      -1.072
4.09.04_125      -0.051       0.130      -0.020       0.016      -0.696      -0.622
4.09.04_150      -0.004       0.009      -0.003       0.001      -0.236      -0.233
4.09.04_200      -0.000       0.000      -0.000       0.000      -0.043      -0.043
4.09.06_080      -9.176      21.330      -2.809       3.732     -10.235       2.842
4.09.06_085      -5.185      12.344      -1.350       1.680      -7.728      -0.239
4.09.06_090      -2.914       7.070      -0.676       0.780      -5.859      -1.599
4.09.06_095      -1.629       4.011      -0.353       0.374      -4.460      -2.058
4.09.06_100      -0.907       2.256      -0.191       0.183      -3.410      -2.069
4.09.06_105      -0.503       1.260      -0.108       0.091      -2.621      -1.880
4.09.06_110      -0.277       0.700      -0.064       0.045      -2.026      -1.622
4.09.06_125      -0.045       0.117      -0.019       0.005      -0.972      -0.915
4.09.06_150      -0.003       0.005      -0.006       0.000      -0.327      -0.330
4.09.06_200       0.000       0.000      -0.001       0.000      -0.058      -0.059
4.09.07_080      -4.113      10.435      -1.469       1.096      -6.111      -0.161
4.09.07_085      -2.584       6.662      -0.858       0.614      -4.746      -0.913
4.09.07_090      -1.609       4.212      -0.502       0.346      -3.691      -1.245
4.09.07_095      -0.995       2.641      -0.295       0.196      -2.878      -1.330
4.09.07_100      -0.610       1.642      -0.173       0.112      -2.250      -1.279
4.09.07_105      -0.372       1.015      -0.102       0.064      -1.766      -1.161
4.09.07_110      -0.226       0.623      -0.060       0.037      -1.391      -1.016
4.09.07_125      -0.049       0.140      -0.012       0.007      -0.699      -0.613
4.09.07_150      -0.003       0.011      -0.001       0.000      -0.250      -0.244
4.09.07_200      -0.000       0.000      -0.000       0.000      -0.049      -0.049
4.09.10_080      -3.825      10.010      -1.367       0.871      -5.831      -0.142
4.09.10_085      -2.404       6.387      -0.803       0.476      -4.531      -0.875
4.09.10_090      -1.501       4.044      -0.474       0.263      -3.528      -1.196
4.09.10_095      -0.930       2.541      -0.281       0.147      -2.755      -1.279
4.09.10_100      -0.573       1.586      -0.167       0.083      -2.159      -1.231
4.09.10_105      -0.351       0.984      -0.100       0.047      -1.699      -1.118
4.09.10_110      -0.214       0.607      -0.059       0.027      -1.342      -0.981
4.09.10_125      -0.047       0.139      -0.013       0.005      -0.680      -0.596
4.09.10_150      -0.004       0.011      -0.001       0.000      -0.247      -0.241
4.09.10_200      -0.000       0.000      -0.000       0.000      -0.050      -0.050
4.09.12_080      -4.665      11.754      -1.218       1.250      -5.625       1.495
4.09.12_085      -2.526       6.518      -0.582       0.576      -4.108      -0.122
4.09.12_090      -1.360       3.580      -0.292       0.276      -3.013      -0.808
4.09.12_095      -0.729       1.950      -0.152       0.137      -2.219      -1.013
4.09.12_100      -0.389       1.054      -0.083       0.070      -1.641      -0.989
4.09.12_105      -0.207       0.566      -0.047       0.036      -1.221      -0.873
4.09.12_110      -0.110       0.303      -0.028       0.018      -0.914      -0.731
4.09.12_125      -0.016       0.045      -0.009       0.002      -0.405      -0.383
4.09.12_150      -0.001       0.002      -0.002       0.000      -0.126      -0.128
4.09.12_200      -0.000       0.000      -0.000       0.000      -0.021      -0.021
4.10.02_080      -5.269      14.016      -1.654       0.966      -7.479       0.580
4.10.02_085      -3.157       8.583      -0.879       0.413      -5.682      -0.723
4.10.02_090      -1.879       5.208      -0.474       0.173      -4.329      -1.300
4.10.02_095      -1.111       3.135      -0.258       0.070      -3.307      -1.472
4.10.02_100      -0.654       1.873      -0.142       0.027      -2.536      -1.432
4.10.02_105      -0.383       1.112      -0.078       0.009      -1.953      -1.293
4.10.02_110      -0.223       0.656      -0.043       0.002      -1.511      -1.119
4.10.02_125      -0.043       0.131      -0.008      -0.001      -0.725      -0.645
4.10.02_150      -0.003       0.008      -0.000      -0.000      -0.244      -0.239
4.10.02_200       0.000       0.000      -0.000       0.000      -0.044      -0.044
4.10.03_080     -11.880      26.782      -4.459       5.028     -11.809       3.663
4.10.03_085      -6.607      15.206      -2.147       2.179      -8.684      -0.054
4.10.03_090      -3.640       8.514      -1.064       0.959      -6.402      -1.634
4.10.03_095      -1.987       4.708      -0.545       0.429      -4.732      -2.127
4.10.03_100      -1.077       2.574      -0.289       0.195      -3.509      -2.106
4.10.03_105      -0.580       1.394      -0.160       0.090      -2.615      -1.871
4.10.03_110      -0.311       0.749      -0.093       0.042      -1.959      -1.573
4.10.03_125      -0.047       0.111      -0.025       0.004      -0.860      -0.817
4.10.03_150      -0.002       0.004      -0.006       0.000      -0.255      -0.259
4.10.03_200      -0.000       0.000      -0.001       0.000      -0.039      -0.040
4.10.06_080      -7.073      18.152      -2.330       1.248      -9.739       0.259
4.10.06_085      -4.328      11.348      -1.287       0.542      -7.487      -1.212
4.10.06_090      -2.627       7.024      -0.719       0.228      -5.763      -1.859
4.10.06_095      -1.584       4.307      -0.405       0.091      -4.444      -2.036
4.10.06_100      -0.948       2.618      -0.230       0.033      -3.436      -1.962
4.10.06_105      -0.564       1.580      -0.131       0.010      -2.664      -1.770
4.10.06_110      -0.334       0.947      -0.075       0.001      -2.074      -1.535
4.10.06_125      -0.067       0.197      -0.014      -0.002      -1.008      -0.894
4.10.06_150      -0.004       0.013      -0.001      -0.000      -0.343      -0.335
4.10.06_200       0.000       0.000      -0.000       0.000      -0.062      -0.062
4.10.07_080      -4.902      13.030      -2.690       1.644      -7.173      -0.091
4.10.07_085      -3.042       8.253      -1.537       0.850      -5.521      -0.997
4.10.07_090      -1.871       5.177      -0.881       0.442      -4.259      -1.392
4.10.07_095      -1.143       3.220      -0.506       0.231      -3.295      -1.493
4.10.07_100      -0.693       1.986      -0.292       0.121      -2.558      -1.435
4.10.07_105      -0.418       1.216      -0.168       0.064      -1.994      -1.300
4.10.07_110      -0.251       0.740      -0.097       0.034      -1.561      -1.135
4.10.07_125      -0.053       0.161      -0.019       0.005      -0.770      -0.676
4.10.07_150      -0.004       0.012      -0.001       0.000      -0.270      -0.263
4.10.07_200      -0.000       0.000      -0.000       0.000      -0.051      -0.051
4.10.08_080      -8.082      18.725      -2.782       2.846      -9.462       1.244
4.10.08_085      -4.843      11.421      -1.495       1.385      -7.252      -0.784
4.10.08_090      -2.884       6.898      -0.823       0.684      -5.570      -1.694
4.10.08_095      -1.707       4.131      -0.464       0.343      -4.287      -1.985
4.10.08_100      -1.006       2.453      -0.269       0.175      -3.308      -1.954
4.10.08_105      -0.590       1.447      -0.159       0.090      -2.560      -1.772
4.10.08_110      -0.344       0.848      -0.097       0.047      -1.989      -1.536
4.10.08_125      -0.068       0.165      -0.026       0.007      -0.961      -0.884
4.10.08_150      -0.004       0.010      -0.005       0.000      -0.323      -0.323
4.10.08_200      -0.000       0.000      -0.001       0.000      -0.057      -0.057
4.10.11_080      -3.875       9.048      -2.005       2.512      -4.224       1.456
4.10.11_085      -2.108       5.080      -0.984       1.221      -3.054       0.155
4.10.11_090      -1.140       2.826      -0.496       0.607      -2.219      -0.422
4.10.11_095      -0.614       1.560      -0.256       0.307      -1.619      -0.622
4.10.11_100      -0.329       0.855      -0.135       0.158      -1.187      -0.639
4.10.11_105      -0.176       0.466      -0.073       0.082      -0.876      -0.577
4.10.11_110      -0.094       0.253      -0.041       0.043      -0.650      -0.490
4.10.11_125      -0.014       0.039      -0.009       0.006      -0.282      -0.259
4.10.11_150      -0.001       0.002      -0.001       0.000      -0.086      -0.086
4.10.11_200      -0.000       0.000      -0.000       0.000      -0.014      -0.014
4.11.01_080      -0.702       3.127      -0.039      -0.243      -1.776       0.368
4.11.01_085      -0.390       1.770      -0.024      -0.138      -1.290      -0.072
4.11.01_090      -0.217       0.992      -0.015      -0.076      -0.940      -0.256
4.11.01_095      -0.120       0.550      -0.009      -0.042      -0.688      -0.308
4.11.01_100      -0.067       0.303      -0.006      -0.022      -0.506      -0.298
4.11.01_105      -0.037       0.165      -0.004      -0.012      -0.375      -0.262
4.11.01_110      -0.021       0.090      -0.002      -0.006      -0.281      -0.221
4.11.01_125      -0.004       0.014      -0.001      -0.001      -0.125      -0.117
4.11.01_150      -0.001       0.001      -0.000      -0.000      -0.040      -0.040
4.11.01_200      -0.001       0.000      -0.000      -0.000      -0.007      -0.007
4.11.02_080      -0.284       1.356      -0.059      -0.096      -0.820       0.096
4.11.02_085      -0.174       0.840      -0.041      -0.058      -0.626      -0.059
4.11.02_090      -0.107       0.518      -0.029      -0.034      -0.479      -0.131
4.11.02_095      -0.065       0.318      -0.021      -0.020      -0.369      -0.157
4.11.02_100      -0.039       0.195      -0.015      -0.012      -0.285      -0.157
4.11.02_105      -0.024       0.119      -0.011      -0.007      -0.222      -0.145
4.11.02_110      -0.014       0.073      -0.008      -0.004      -0.175      -0.129
4.11.02_125      -0.003       0.016      -0.004      -0.001      -0.088      -0.079
4.11.02_150      -0.000       0.001      -0.001      -0.000      -0.032      -0.033
4.11.02_200      -0.000       0.000      -0.000      -0.000      -0.007      -0.007
4.11.06_080      -0.209       1.106       0.005      -0.123      -0.572       0.206
4.11.06_085      -0.107       0.580       0.003      -0.064      -0.392       0.019
4.11.06_090      -0.055       0.304       0.001      -0.033      -0.273      -0.056
4.11.06_095      -0.028       0.159       0.001      -0.017      -0.192      -0.078
4.11.06_100      -0.015       0.083       0.000      -0.009      -0.137      -0.077
4.11.06_105      -0.008       0.043       0.000      -0.004      -0.099      -0.068
4.11.06_110      -0.004       0.023       0.000      -0.002      -0.073      -0.057
4.11.06_125      -0.001       0.003      -0.000      -0.000      -0.031      -0.029
4.11.06_150      -0.000       0.000      -0.000      -0.000      -0.010      -0.010
4.11.06_200      -0.000       0.000      -0.000      -0.000      -0.002      -0.002
4.11.08_080      -0.560       2.480      -0.020      -0.179      -1.253       0.469
4.11.08_085      -0.306       1.364      -0.012      -0.099      -0.903       0.045
4.11.08_090      -0.166       0.747      -0.007      -0.054      -0.655      -0.136
4.11.08_095      -0.091       0.407      -0.005      -0.029      -0.479      -0.196
4.11.08_100      -0.050       0.222      -0.003      -0.016      -0.353      -0.201
4.11.08_105      -0.028       0.120      -0.002      -0.009      -0.263      -0.181
4.11.08_110      -0.015       0.065      -0.002      -0.005      -0.197      -0.155
4.11.08_125      -0.003       0.010      -0.001      -0.001      -0.089      -0.083
4.11.08_150      -0.000       0.000      -0.000      -0.000      -0.029      -0.029
4.11.08_200      -0.001       0.000      -0.000      -0.000      -0.005      -0.005
4.12.01_080      -2.115       7.315       0.018      -0.306      -3.356       1.556
4.12.01_085      -1.155       4.054       0.005      -0.169      -2.439       0.297
4.12.01_090      -0.626       2.228      -0.001      -0.090      -1.776      -0.266
4.12.01_095      -0.338       1.214      -0.003      -0.047      -1.298      -0.472
4.12.01_100      -0.181       0.657      -0.004      -0.024      -0.954      -0.507
4.12.01_105      -0.097       0.353      -0.003      -0.012      -0.706      -0.466
4.12.01_110      -0.052       0.188      -0.003      -0.006      -0.527      -0.400
4.12.01_125      -0.008       0.028      -0.001      -0.001      -0.235      -0.217
4.12.01_150      -0.001       0.001      -0.000      -0.000      -0.074      -0.074
4.12.01_200      -0.000       0.000      -0.000       0.000      -0.012      -0.012
4.12.02_080      -0.899       3.104      -0.079      -0.145      -1.568       0.414
4.12.02_085      -0.550       1.910      -0.058      -0.086      -1.197       0.020
4.12.02_090      -0.336       1.172      -0.043      -0.050      -0.916      -0.173
4.12.02_095      -0.204       0.717      -0.032      -0.029      -0.704      -0.252
4.12.02_100      -0.124       0.438      -0.024      -0.017      -0.544      -0.271
4.12.02_105      -0.075       0.267      -0.018      -0.010      -0.424      -0.260
4.12.02_110      -0.046       0.163      -0.014      -0.006      -0.332      -0.235
4.12.02_125      -0.010       0.037      -0.006      -0.001      -0.168      -0.149
4.12.02_150      -0.001       0.003      -0.002      -0.000      -0.061      -0.061
4.12.02_200       0.000       0.000      -0.000      -0.000      -0.012      -0.013
4.12.06_080      -0.818       2.626      -0.038      -0.182      -1.039       0.549
4.12.06_085      -0.492       1.587      -0.030      -0.104      -0.777       0.184
4.12.06_090      -0.297       0.960      -0.024      -0.059      -0.585      -0.005
4.12.06_095      -0.179       0.581      -0.019      -0.034      -0.443      -0.093
4.12.06_100      -0.108       0.352      -0.015      -0.019      -0.338      -0.128
4.12.06_105      -0.065       0.213      -0.012      -0.011      -0.260      -0.135
4.12.06_110      -0.040       0.130      -0.009      -0.006      -0.202      -0.129
4.12.06_125      -0.010       0.029      -0.005      -0.001      -0.100      -0.087
4.12.06_150      -0.001       0.003      -0.002      -0.000      -0.036      -0.036
4.12.06_200       0.000       0.000      -0.000      -0.000      -0.007      -0.008
4.12.09_080      -0.991       3.673      -0.030      -0.131      -1.914       0.607
4.12.09_085      -0.565       2.132      -0.026      -0.072      -1.432       0.037
4.12.09_090      -0.322       1.234      -0.022      -0.039      -1.077      -0.226
4.12.09_095      -0.183       0.712      -0.018      -0.021      -0.815      -0.326
4.12.09_100      -0.104       0.409      -0.015      -0.012      -0.621      -0.342
4.12.09_105      -0.059       0.235      -0.012      -0.006      -0.477      -0.319
4.12.09_110      -0.034       0.134      -0.009      -0.003      -0.370      -0.282
4.12.09_125      -0.006       0.025      -0.005      -0.001      -0.180      -0.166
4.12.09_150      -0.000       0.001      -0.002      -0.000      -0.062      -0.063
4.12.09_200       0.000       0.000      -0.000      -0.000      -0.012      -0.012
4.13.01_080      -5.040      15.279      -0.417      -0.419      -7.046       2.358
4.13.01_085      -2.718       8.427      -0.209      -0.292      -5.144       0.065
4.13.01_090      -1.452       4.592      -0.113      -0.175      -3.760      -0.908
4.13.01_095      -0.769       2.474      -0.065      -0.098      -2.755      -1.212
4.13.01_100      -0.404       1.320      -0.038      -0.052      -2.027      -1.200
4.13.01_105      -0.210       0.699      -0.023      -0.027      -1.499      -1.061
4.13.01_110      -0.109       0.367      -0.014      -0.014      -1.117      -0.887
4.13.01_125      -0.014       0.051      -0.003      -0.002      -0.488      -0.457
4.13.01_150      -0.000       0.002      -0.001      -0.000      -0.149      -0.149
4.13.01_200       0.000       0.000      -0.000       0.000      -0.024      -0.024
4.13.04_080      -1.892       6.147      -0.171      -0.270      -3.021       0.793
4.13.04_085      -1.054       3.471      -0.101      -0.155      -2.225      -0.064
4.13.04_090      -0.585       1.949      -0.063      -0.086      -1.646      -0.431
4.13.04_095      -0.324       1.089      -0.041      -0.047      -1.224      -0.547
4.13.04_100      -0.179       0.606      -0.027      -0.025      -0.916      -0.541
4.13.04_105      -0.098       0.336      -0.019      -0.013      -0.690      -0.485
4.13.04_110      -0.054       0.186      -0.013      -0.007      -0.524      -0.413
4.13.04_125      -0.008       0.031      -0.005      -0.001      -0.242      -0.226
4.13.04_150      -0.000       0.002      -0.002      -0.000      -0.081      -0.081
4.13.04_200      -0.000       0.000      -0.000      -0.000      -0.015      -0.015
4.13.05_080      -3.432      10.447      -0.291      -0.385      -5.229       1.109
4.13.05_085      -1.971       6.108      -0.172      -0.245      -3.958      -0.237
4.13.05_090      -1.129       3.554      -0.109      -0.146      -3.002      -0.832
4.13.05_095      -0.645       2.059      -0.073      -0.085      -2.283      -1.027
4.13.05_100      -0.367       1.189      -0.051      -0.048      -1.743      -1.021
4.13.05_105      -0.209       0.684      -0.036      -0.027      -1.338      -0.926
4.13.05_110      -0.118       0.393      -0.027      -0.015      -1.033      -0.800
4.13.05_125      -0.021       0.074      -0.012      -0.003      -0.495      -0.457
4.13.05_150      -0.001       0.004      -0.004      -0.000      -0.168      -0.168
4.13.05_200      -0.000       0.000      -0.001      -0.000      -0.031      -0.031
4.13.09_080      -1.731       5.792      -0.077      -0.173      -2.482       1.329
4.13.09_085      -0.860       2.986      -0.033      -0.096      -1.713       0.284
4.13.09_090      -0.424       1.528      -0.016      -0.049      -1.189      -0.151
4.13.09_095      -0.208       0.776      -0.008      -0.024      -0.832      -0.297
4.13.09_100      -0.102       0.392      -0.005      -0.011      -0.589      -0.314
4.13.09_105      -0.050       0.197      -0.003      -0.005      -0.422      -0.282
4.13.09_110      -0.024       0.099      -0.002      -0.003      -0.307      -0.236
4.13.09_125      -0.003       0.012      -0.000      -0.000      -0.128      -0.120
4.13.09_150      -0.000       0.000      -0.000      -0.000      -0.038      -0.038
4.13.09_200       0.000       0.000      -0.000      -0.000      -0.006      -0.006
4.14.01_080      -6.876      18.347      -1.402       1.243      -8.575       2.737
4.14.01_085      -3.719      10.185      -0.676       0.489      -6.263       0.016
4.14.01_090      -1.992       5.574      -0.339       0.199      -4.584      -1.143
4.14.01_095      -1.058       3.013      -0.175       0.083      -3.364      -1.502
4.14.01_100      -0.558       1.612      -0.092       0.035      -2.479      -1.482
4.14.01_105      -0.292       0.856      -0.050       0.014      -1.836      -1.308
4.14.01_110      -0.152       0.452      -0.027       0.005      -1.369      -1.093
4.14.01_125      -0.021       0.064      -0.005      -0.000      -0.598      -0.561
4.14.01_150      -0.001       0.002      -0.001       0.000      -0.181      -0.180
4.14.01_200      -0.000       0.000      -0.000       0.000      -0.029      -0.029
4.14.02_080      -2.329       6.937      -0.481       0.160      -3.407       0.880
4.14.02_085      -1.277       3.883      -0.256       0.054      -2.479      -0.075
4.14.02_090      -0.698       2.158      -0.143       0.017      -1.812      -0.478
4.14.02_095      -0.380       1.192      -0.084       0.004      -1.332      -0.599
4.14.02_100      -0.206       0.656      -0.052      -0.000      -0.985      -0.587
4.14.02_105      -0.111       0.359      -0.033      -0.001      -0.733      -0.520
4.14.02_110      -0.060       0.196      -0.022      -0.001      -0.550      -0.438
4.14.02_125      -0.009       0.031      -0.008      -0.000      -0.245      -0.231
4.14.02_150      -0.000       0.001      -0.002      -0.000      -0.077      -0.078
4.14.02_200      -0.000       0.000      -0.000       0.000      -0.013      -0.014
4.14.07_080      -3.399       9.576      -1.179      -0.026      -4.592       0.379
4.14.07_085      -2.057       5.854      -0.724      -0.068      -3.503      -0.498
4.14.07_090      -1.239       3.553      -0.455      -0.064      -2.678      -0.883
4.14.07_095      -0.744       2.144      -0.292      -0.048      -2.053      -0.993
4.14.07_100      -0.445       1.288      -0.190      -0.034      -1.579      -0.961
4.14.07_105      -0.266       0.770      -0.126      -0.023      -1.219      -0.865
4.14.07_110      -0.158       0.458      -0.085      -0.015      -0.946      -0.746
4.14.07_125      -0.033       0.095      -0.029      -0.004      -0.456      -0.427
4.14.07_150      -0.002       0.006      -0.006      -0.000      -0.154      -0.157
4.14.07_200      -0.000       0.000      -0.001      -0.000      -0.028      -0.029
4.14.08_080      -2.163       6.507      -0.328       0.380      -2.899       1.497
4.14.08_085      -1.079       3.382      -0.140       0.150      -2.008       0.306
4.14.08_090      -0.535       1.742      -0.063       0.063      -1.400      -0.193
4.14.08_095      -0.264       0.891      -0.029       0.027      -0.984      -0.359
4.14.08_100      -0.130       0.453      -0.014       0.011      -0.697      -0.377
4.14.08_105      -0.064       0.230      -0.007       0.004      -0.500      -0.336
4.14.08_110      -0.031       0.116      -0.004       0.002      -0.363      -0.280
4.14.08_125      -0.004       0.015      -0.001       0.000      -0.150      -0.140
4.14.08_150      -0.001       0.000      -0.000       0.000      -0.044      -0.044
4.14.08_200      -0.000       0.000      -0.000       0.000      -0.007      -0.007
4.15.01_080      -9.453      23.530      -2.633       2.566     -10.374       3.637
4.15.01_085      -5.129      13.131      -1.196       0.981      -7.563       0.224
4.15.01_090      -2.756       7.224      -0.565       0.376      -5.528      -1.249
4.15.01_095      -1.469       3.924      -0.277       0.146      -4.053      -1.729
4.15.01_100      -0.777       2.109      -0.141       0.057      -2.983      -1.735
4.15.01_105      -0.409       1.123      -0.074       0.022      -2.206      -1.544
4.15.01_110      -0.214       0.593      -0.040       0.008      -1.642      -1.294
4.15.01_125      -0.030       0.084      -0.007      -0.000      -0.712      -0.665
4.15.01_150      -0.001       0.003      -0.001      -0.000      -0.212      -0.211
4.15.01_200       0.000       0.000      -0.000       0.000      -0.033      -0.033
4.15.03_080      -5.174      12.533      -1.968       1.085      -6.148       0.328
4.15.03_085      -3.064       7.551      -1.045       0.484      -4.632      -0.706
4.15.03_090      -1.805       4.512      -0.565       0.217      -3.500      -1.140
4.15.03_095      -1.058       2.675      -0.310       0.098      -2.653      -1.247
4.15.03_100      -0.617       1.576      -0.173       0.044      -2.018      -1.189
4.15.03_105      -0.359       0.923      -0.098       0.019      -1.542      -1.057
4.15.03_110      -0.208       0.537      -0.056       0.008      -1.184      -0.902
4.15.03_125      -0.040       0.103      -0.013       0.000      -0.554      -0.502
4.15.03_150      -0.002       0.006      -0.003      -0.000      -0.179      -0.178
4.15.03_200      -0.000       0.000      -0.001      -0.000      -0.031      -0.032
4.15.06_080      -6.592      16.506      -1.589       0.972      -7.716       1.581
4.15.06_085      -3.810       9.757      -0.808       0.346      -5.836      -0.351
4.15.06_090      -2.193       5.724      -0.435       0.114      -4.425      -1.214
4.15.06_095      -1.258       3.336      -0.247       0.033      -3.364      -1.501
4.15.06_100      -0.718       1.933      -0.148       0.006      -2.566      -1.494
4.15.06_105      -0.409       1.114      -0.093      -0.002      -1.966      -1.355
4.15.06_110      -0.233       0.640      -0.061      -0.003      -1.513      -1.170
4.15.06_125      -0.042       0.119      -0.022      -0.001      -0.713      -0.660
4.15.06_150      -0.002       0.007      -0.006      -0.000      -0.234      -0.236
4.15.06_200       0.000       0.000      -0.001      -0.000      -0.041      -0.042
4.15.08_080      -6.711      16.208      -1.570       1.391      -6.850       2.468
4.15.08_085      -3.662       8.962      -0.715       0.535      -5.009       0.112
4.15.08_090      -1.989       4.903      -0.342       0.214      -3.675      -0.889
4.15.08_095      -1.076       2.658      -0.172       0.090      -2.706      -1.206
4.15.08_100      -0.580       1.430      -0.091       0.040      -2.001      -1.202
4.15.08_105      -0.312       0.764      -0.050       0.019      -1.487      -1.066
4.15.08_110      -0.168       0.406      -0.029       0.010      -1.111      -0.893
4.15.08_125      -0.026       0.059      -0.008       0.001      -0.485      -0.459
4.15.08_150      -0.001       0.002      -0.002       0.000      -0.145      -0.146
4.15.08_200       0.000       0.000      -0.000       0.000      -0.023      -0.024
4.16.01_080      -0.339       1.638      -0.011      -0.098      -0.892       0.297
4.16.01_085      -0.188       0.920      -0.007      -0.053      -0.646       0.027
4.16.01_090      -0.104       0.515      -0.004      -0.028      -0.472      -0.093
4.16.01_095      -0.057       0.287      -0.003      -0.015      -0.347      -0.135
4.16.01_100      -0.032       0.159      -0.002      -0.008      -0.258      -0.140
4.16.01_105      -0.017       0.088      -0.001      -0.004      -0.193      -0.128
4.16.01_110      -0.009       0.049      -0.001      -0.002      -0.146      -0.110
4.16.01_125      -0.002       0.008      -0.001      -0.000      -0.067      -0.062
4.16.01_150      -0.000       0.000      -0.000      -0.000      -0.023      -0.023
4.16.01_200       0.000       0.000      -0.000      -0.000      -0.004      -0.004
4.16.05_080      -0.382       1.870      -0.069      -0.102      -0.953       0.364
4.16.05_085      -0.200       1.006      -0.041      -0.052      -0.675       0.039
4.16.05_090      -0.104       0.538      -0.025      -0.026      -0.482      -0.099
4.16.05_095      -0.054       0.287      -0.015      -0.013      -0.348      -0.144
4.16.05_100      -0.028       0.152      -0.010      -0.007      -0.253      -0.146
4.16.05_105      -0.014       0.080      -0.006      -0.003      -0.186      -0.130
4.16.05_110      -0.007       0.042      -0.004      -0.002      -0.139      -0.110
4.16.05_125      -0.000       0.006      -0.001      -0.000      -0.061      -0.057
4.16.05_150       0.001       0.000      -0.000      -0.000      -0.020      -0.019
4.16.05_200       0.000       0.000      -0.000      -0.000      -0.003      -0.003
4.17.01_080      -1.150       3.637       0.023      -0.147      -2.027       0.335
4.17.01_085      -0.723       2.311       0.005      -0.089      -1.583      -0.080
4.17.01_090      -0.456       1.472      -0.004      -0.054      -1.242      -0.284
4.17.01_095      -0.288       0.938      -0.008      -0.033      -0.978      -0.369
4.17.01_100      -0.182       0.597      -0.009      -0.020      -0.774      -0.388
4.17.01_105      -0.115       0.379      -0.008      -0.012      -0.615      -0.372
4.17.01_110      -0.073       0.240      -0.008      -0.007      -0.492      -0.339
4.17.01_125      -0.018       0.060      -0.005      -0.001      -0.259      -0.223
4.17.01_150      -0.002       0.006      -0.002      -0.000      -0.099      -0.097
