# This file contains the metadata for categorization of the systems in the data set.
# The second column is the name of the group the complex belongs to
# The third column provides additional tags, including element and atomtype combinations the system represents, assignment of the systems into the smaller subsets obtained by clustering etc.
system	group	tags
4.13.09_125	NobleGases	N-Ar,N3-Ar,scaling=1.25,cluster200
4.13.09_150	NobleGases	N-Ar,N3-Ar,scaling=1.50,cluster200
4.13.09_200	NobleGases	N-Ar,N3-Ar,scaling=2.00,cluster200
4.14.01_080	NobleGases	N-Kr,N0-Kr,scaling=0.80
4.14.01_085	NobleGases	N-Kr,N0-Kr,scaling=0.85
4.14.01_090	NobleGases	N-Kr,N0-Kr,scaling=0.90
4.14.01_095	NobleGases	N-Kr,N0-Kr,scaling=0.95
4.14.01_100	NobleGases	N-Kr,N0-Kr,scaling=1.00,equilibrium
4.14.01_105	NobleGases	N-Kr,N0-Kr,scaling=1.05
4.14.01_110	NobleGases	N-Kr,N0-Kr,scaling=1.10
4.14.01_125	NobleGases	N-Kr,N0-Kr,scaling=1.25
4.14.01_150	NobleGases	N-Kr,N0-Kr,scaling=1.50
4.14.01_200	NobleGases	N-Kr,N0-Kr,scaling=2.00
4.14.02_080	NobleGases	N-Kr,N1-Kr,scaling=0.80,cluster100,cluster200
4.14.02_085	NobleGases	N-Kr,N1-Kr,scaling=0.85,cluster100,cluster200
4.14.02_090	NobleGases	N-Kr,N1-Kr,scaling=0.90,cluster100,cluster200
4.14.02_095	NobleGases	N-Kr,N1-Kr,scaling=0.95,cluster100,cluster200
4.14.02_100	NobleGases	N-Kr,N1-Kr,scaling=1.00,equilibrium,cluster100,cluster200
4.14.02_105	NobleGases	N-Kr,N1-Kr,scaling=1.05,cluster100,cluster200
4.14.02_110	NobleGases	N-Kr,N1-Kr,scaling=1.10,cluster100,cluster200
4.14.02_125	NobleGases	N-Kr,N1-Kr,scaling=1.25,cluster100,cluster200
4.14.02_150	NobleGases	N-Kr,N1-Kr,scaling=1.50,cluster100,cluster200
4.14.02_200	NobleGases	N-Kr,N1-Kr,scaling=2.00,cluster100,cluster200
4.14.07_080	NobleGases	N-Kr,N2-Kr,scaling=0.80,cluster100,cluster200
4.14.07_085	NobleGases	N-Kr,N2-Kr,scaling=0.85,cluster100,cluster200
4.14.07_090	NobleGases	N-Kr,N2-Kr,scaling=0.90,cluster100,cluster200
4.14.07_095	NobleGases	N-Kr,N2-Kr,scaling=0.95,cluster100,cluster200
4.14.07_100	NobleGases	N-Kr,N2-Kr,scaling=1.00,equilibrium,cluster100,cluster200
4.14.07_105	NobleGases	N-Kr,N2-Kr,scaling=1.05,cluster100,cluster200
4.14.07_110	NobleGases	N-Kr,N2-Kr,scaling=1.10,cluster100,cluster200
4.14.07_125	NobleGases	N-Kr,N2-Kr,scaling=1.25,cluster100,cluster200
4.14.07_150	NobleGases	N-Kr,N2-Kr,scaling=1.50,cluster100,cluster200
4.14.07_200	NobleGases	N-Kr,N2-Kr,scaling=2.00,cluster100,cluster200
4.14.08_080	NobleGases	N-Kr,N3-Kr,scaling=0.80,cluster200
4.14.08_085	NobleGases	N-Kr,N3-Kr,scaling=0.85,cluster200
4.14.08_090	NobleGases	N-Kr,N3-Kr,scaling=0.90,cluster200
4.14.08_095	NobleGases	N-Kr,N3-Kr,scaling=0.95,cluster200
4.14.08_100	NobleGases	N-Kr,N3-Kr,scaling=1.00,equilibrium,cluster200
4.14.08_105	NobleGases	N-Kr,N3-Kr,scaling=1.05,cluster200
4.14.08_110	NobleGases	N-Kr,N3-Kr,scaling=1.10,cluster200
4.14.08_125	NobleGases	N-Kr,N3-Kr,scaling=1.25,cluster200
4.14.08_150	NobleGases	N-Kr,N3-Kr,scaling=1.50,cluster200
4.14.08_200	NobleGases	N-Kr,N3-Kr,scaling=2.00,cluster200
4.15.01_080	NobleGases	N-Xe,N0-Xe,scaling=0.80
4.15.01_085	NobleGases	N-Xe,N0-Xe,scaling=0.85
4.15.01_090	NobleGases	N-Xe,N0-Xe,scaling=0.90
4.15.01_095	NobleGases	N-Xe,N0-Xe,scaling=0.95
4.15.01_100	NobleGases	N-Xe,N0-Xe,scaling=1.00,equilibrium
4.15.01_105	NobleGases	N-Xe,N0-Xe,scaling=1.05
4.15.01_110	NobleGases	N-Xe,N0-Xe,scaling=1.10
4.15.01_125	NobleGases	N-Xe,N0-Xe,scaling=1.25
4.15.01_150	NobleGases	N-Xe,N0-Xe,scaling=1.50
4.15.01_200	NobleGases	N-Xe,N0-Xe,scaling=2.00
4.15.03_080	NobleGases	N-Xe,N1-Xe,scaling=0.80,cluster200
4.15.03_085	NobleGases	N-Xe,N1-Xe,scaling=0.85,cluster200
4.15.03_090	NobleGases	N-Xe,N1-Xe,scaling=0.90,cluster200
4.15.03_095	NobleGases	N-Xe,N1-Xe,scaling=0.95,cluster200
4.15.03_100	NobleGases	N-Xe,N1-Xe,scaling=1.00,equilibrium,cluster200
4.15.03_105	NobleGases	N-Xe,N1-Xe,scaling=1.05,cluster200
4.15.03_110	NobleGases	N-Xe,N1-Xe,scaling=1.10,cluster200
4.15.03_125	NobleGases	N-Xe,N1-Xe,scaling=1.25,cluster200
4.15.03_150	NobleGases	N-Xe,N1-Xe,scaling=1.50,cluster200
4.15.03_200	NobleGases	N-Xe,N1-Xe,scaling=2.00,cluster200
4.15.06_080	NobleGases	N-Xe,N2-Xe,scaling=0.80
4.15.06_085	NobleGases	N-Xe,N2-Xe,scaling=0.85
4.15.06_090	NobleGases	N-Xe,N2-Xe,scaling=0.90
4.15.06_095	NobleGases	N-Xe,N2-Xe,scaling=0.95
4.15.06_100	NobleGases	N-Xe,N2-Xe,scaling=1.00,equilibrium
4.15.06_105	NobleGases	N-Xe,N2-Xe,scaling=1.05
4.15.06_110	NobleGases	N-Xe,N2-Xe,scaling=1.10
4.15.06_125	NobleGases	N-Xe,N2-Xe,scaling=1.25
4.15.06_150	NobleGases	N-Xe,N2-Xe,scaling=1.50
4.15.06_200	NobleGases	N-Xe,N2-Xe,scaling=2.00
4.15.08_080	NobleGases	N-Xe,N3-Xe,scaling=0.80,cluster200
4.15.08_085	NobleGases	N-Xe,N3-Xe,scaling=0.85,cluster200
4.15.08_090	NobleGases	N-Xe,N3-Xe,scaling=0.90,cluster200
4.15.08_095	NobleGases	N-Xe,N3-Xe,scaling=0.95,cluster200
4.15.08_100	NobleGases	N-Xe,N3-Xe,scaling=1.00,equilibrium,cluster200
4.15.08_105	NobleGases	N-Xe,N3-Xe,scaling=1.05,cluster200
4.15.08_110	NobleGases	N-Xe,N3-Xe,scaling=1.10,cluster200
4.15.08_125	NobleGases	N-Xe,N3-Xe,scaling=1.25,cluster200
4.15.08_150	NobleGases	N-Xe,N3-Xe,scaling=1.50,cluster200
4.15.08_200	NobleGases	N-Xe,N3-Xe,scaling=2.00,cluster200
4.16.01_080	NobleGases	O-He,O1-He,scaling=0.80
4.16.01_085	NobleGases	O-He,O1-He,scaling=0.85
4.16.01_090	NobleGases	O-He,O1-He,scaling=0.90
4.16.01_095	NobleGases	O-He,O1-He,scaling=0.95
4.16.01_100	NobleGases	O-He,O1-He,scaling=1.00,equilibrium
4.16.01_105	NobleGases	O-He,O1-He,scaling=1.05
4.16.01_110	NobleGases	O-He,O1-He,scaling=1.10
4.16.01_125	NobleGases	O-He,O1-He,scaling=1.25
4.16.01_150	NobleGases	O-He,O1-He,scaling=1.50
4.16.01_200	NobleGases	O-He,O1-He,scaling=2.00
4.16.05_080	NobleGases	O-He,O2-He,scaling=0.80
4.16.05_085	NobleGases	O-He,O2-He,scaling=0.85
4.16.05_090	NobleGases	O-He,O2-He,scaling=0.90
4.16.05_095	NobleGases	O-He,O2-He,scaling=0.95
4.16.05_100	NobleGases	O-He,O2-He,scaling=1.00,equilibrium
4.16.05_105	NobleGases	O-He,O2-He,scaling=1.05
4.16.05_110	NobleGases	O-He,O2-He,scaling=1.10
4.16.05_125	NobleGases	O-He,O2-He,scaling=1.25
4.16.05_150	NobleGases	O-He,O2-He,scaling=1.50
4.16.05_200	NobleGases	O-He,O2-He,scaling=2.00
4.17.01_080	NobleGases	O-Ne,O1-Ne,scaling=0.80
4.17.01_085	NobleGases	O-Ne,O1-Ne,scaling=0.85
4.17.01_090	NobleGases	O-Ne,O1-Ne,scaling=0.90
4.17.01_095	NobleGases	O-Ne,O1-Ne,scaling=0.95
4.17.01_100	NobleGases	O-Ne,O1-Ne,scaling=1.00,equilibrium
4.17.01_105	NobleGases	O-Ne,O1-Ne,scaling=1.05
4.17.01_110	NobleGases	O-Ne,O1-Ne,scaling=1.10
4.17.01_125	NobleGases	O-Ne,O1-Ne,scaling=1.25
4.17.01_150	NobleGases	O-Ne,O1-Ne,scaling=1.50
4.17.01_200	NobleGases	O-Ne,O1-Ne,scaling=2.00
4.17.04_080	NobleGases	O-Ne,O2-Ne,scaling=0.80,cluster200
4.17.04_085	NobleGases	O-Ne,O2-Ne,scaling=0.85,cluster200
4.17.04_090	NobleGases	O-Ne,O2-Ne,scaling=0.90,cluster200
4.17.04_095	NobleGases	O-Ne,O2-Ne,scaling=0.95,cluster200
4.17.04_100	NobleGases	O-Ne,O2-Ne,scaling=1.00,equilibrium,cluster200
4.17.04_105	NobleGases	O-Ne,O2-Ne,scaling=1.05,cluster200
4.17.04_110	NobleGases	O-Ne,O2-Ne,scaling=1.10,cluster200
4.17.04_125	NobleGases	O-Ne,O2-Ne,scaling=1.25,cluster200
4.17.04_150	NobleGases	O-Ne,O2-Ne,scaling=1.50,cluster200
4.17.04_200	NobleGases	O-Ne,O2-Ne,scaling=2.00,cluster200
4.18.02_080	NobleGases	O-Ar,O1-Ar,scaling=0.80
4.18.02_085	NobleGases	O-Ar,O1-Ar,scaling=0.85
4.18.02_090	NobleGases	O-Ar,O1-Ar,scaling=0.90
4.18.02_095	NobleGases	O-Ar,O1-Ar,scaling=0.95
4.18.02_100	NobleGases	O-Ar,O1-Ar,scaling=1.00,equilibrium
4.18.02_105	NobleGases	O-Ar,O1-Ar,scaling=1.05
4.18.02_110	NobleGases	O-Ar,O1-Ar,scaling=1.10
4.18.02_125	NobleGases	O-Ar,O1-Ar,scaling=1.25
4.18.02_150	NobleGases	O-Ar,O1-Ar,scaling=1.50
4.18.02_200	NobleGases	O-Ar,O1-Ar,scaling=2.00
4.18.04_080	NobleGases	O-Ar,O2-Ar,scaling=0.80
4.18.04_085	NobleGases	O-Ar,O2-Ar,scaling=0.85
4.18.04_090	NobleGases	O-Ar,O2-Ar,scaling=0.90
4.18.04_095	NobleGases	O-Ar,O2-Ar,scaling=0.95
4.18.04_100	NobleGases	O-Ar,O2-Ar,scaling=1.00,equilibrium
4.18.04_105	NobleGases	O-Ar,O2-Ar,scaling=1.05
4.18.04_110	NobleGases	O-Ar,O2-Ar,scaling=1.10
4.18.04_125	NobleGases	O-Ar,O2-Ar,scaling=1.25
4.18.04_150	NobleGases	O-Ar,O2-Ar,scaling=1.50
4.18.04_200	NobleGases	O-Ar,O2-Ar,scaling=2.00
4.19.01_080	NobleGases	O-Kr,O1-Kr,scaling=0.80
4.19.01_085	NobleGases	O-Kr,O1-Kr,scaling=0.85
4.19.01_090	NobleGases	O-Kr,O1-Kr,scaling=0.90
4.19.01_095	NobleGases	O-Kr,O1-Kr,scaling=0.95
4.19.01_100	NobleGases	O-Kr,O1-Kr,scaling=1.00,equilibrium
4.19.01_105	NobleGases	O-Kr,O1-Kr,scaling=1.05
4.19.01_110	NobleGases	O-Kr,O1-Kr,scaling=1.10
4.19.01_125	NobleGases	O-Kr,O1-Kr,scaling=1.25
4.19.01_150	NobleGases	O-Kr,O1-Kr,scaling=1.50
4.19.01_200	NobleGases	O-Kr,O1-Kr,scaling=2.00
4.19.05_080	NobleGases	O-Kr,O2-Kr,scaling=0.80,cluster020,cluster050,cluster100,cluster200
4.19.05_085	NobleGases	O-Kr,O2-Kr,scaling=0.85,cluster020,cluster050,cluster100,cluster200
4.19.05_090	NobleGases	O-Kr,O2-Kr,scaling=0.90,cluster020,cluster050,cluster100,cluster200
4.19.05_095	NobleGases	O-Kr,O2-Kr,scaling=0.95,cluster020,cluster050,cluster100,cluster200
4.19.05_100	NobleGases	O-Kr,O2-Kr,scaling=1.00,equilibrium,cluster020,cluster050,cluster100,cluster200
4.19.05_105	NobleGases	O-Kr,O2-Kr,scaling=1.05,cluster020,cluster050,cluster100,cluster200
4.19.05_110	NobleGases	O-Kr,O2-Kr,scaling=1.10,cluster020,cluster050,cluster100,cluster200
4.19.05_125	NobleGases	O-Kr,O2-Kr,scaling=1.25,cluster020,cluster050,cluster100,cluster200
4.19.05_150	NobleGases	O-Kr,O2-Kr,scaling=1.50,cluster020,cluster050,cluster100,cluster200
4.19.05_200	NobleGases	O-Kr,O2-Kr,scaling=2.00,cluster020,cluster050,cluster100,cluster200
4.20.03_080	NobleGases	O-Xe,O1-Xe,scaling=0.80
4.20.03_085	NobleGases	O-Xe,O1-Xe,scaling=0.85
4.20.03_090	NobleGases	O-Xe,O1-Xe,scaling=0.90
4.20.03_095	NobleGases	O-Xe,O1-Xe,scaling=0.95
4.20.03_100	NobleGases	O-Xe,O1-Xe,scaling=1.00,equilibrium
4.20.03_105	NobleGases	O-Xe,O1-Xe,scaling=1.05
4.20.03_110	NobleGases	O-Xe,O1-Xe,scaling=1.10
4.20.03_125	NobleGases	O-Xe,O1-Xe,scaling=1.25
4.20.03_150	NobleGases	O-Xe,O1-Xe,scaling=1.50
4.20.03_200	NobleGases	O-Xe,O1-Xe,scaling=2.00
4.20.04_080	NobleGases	O-Xe,O2-Xe,scaling=0.80,cluster200
4.20.04_085	NobleGases	O-Xe,O2-Xe,scaling=0.85,cluster200
4.20.04_090	NobleGases	O-Xe,O2-Xe,scaling=0.90,cluster200
4.20.04_095	NobleGases	O-Xe,O2-Xe,scaling=0.95,cluster200
4.20.04_100	NobleGases	O-Xe,O2-Xe,scaling=1.00,equilibrium,cluster200
4.20.04_105	NobleGases	O-Xe,O2-Xe,scaling=1.05,cluster200
4.20.04_110	NobleGases	O-Xe,O2-Xe,scaling=1.10,cluster200
4.20.04_125	NobleGases	O-Xe,O2-Xe,scaling=1.25,cluster200
4.20.04_150	NobleGases	O-Xe,O2-Xe,scaling=1.50,cluster200
4.20.04_200	NobleGases	O-Xe,O2-Xe,scaling=2.00,cluster200
4.21.01_080	NobleGases	B-He,B0-He,scaling=0.80
4.21.01_085	NobleGases	B-He,B0-He,scaling=0.85
4.21.01_090	NobleGases	B-He,B0-He,scaling=0.90
4.21.01_095	NobleGases	B-He,B0-He,scaling=0.95
4.21.01_100	NobleGases	B-He,B0-He,scaling=1.00,equilibrium
4.21.01_105	NobleGases	B-He,B0-He,scaling=1.05
4.21.01_110	NobleGases	B-He,B0-He,scaling=1.10
4.21.01_125	NobleGases	B-He,B0-He,scaling=1.25
4.21.01_150	NobleGases	B-He,B0-He,scaling=1.50
4.21.01_200	NobleGases	B-He,B0-He,scaling=2.00
4.21.04_080	NobleGases	B-He,scaling=0.80
4.21.04_085	NobleGases	B-He,scaling=0.85
4.21.04_090	NobleGases	B-He,scaling=0.90
4.21.04_095	NobleGases	B-He,scaling=0.95
4.21.04_100	NobleGases	B-He,scaling=1.00,equilibrium
4.21.04_105	NobleGases	B-He,scaling=1.05
4.21.04_110	NobleGases	B-He,scaling=1.10
4.21.04_125	NobleGases	B-He,scaling=1.25
4.21.04_150	NobleGases	B-He,scaling=1.50
4.21.04_200	NobleGases	B-He,scaling=2.00
4.22.01_080	NobleGases	B-Ne,B0-Ne,scaling=0.80
4.22.01_085	NobleGases	B-Ne,B0-Ne,scaling=0.85
4.22.01_090	NobleGases	B-Ne,B0-Ne,scaling=0.90
4.22.01_095	NobleGases	B-Ne,B0-Ne,scaling=0.95
4.22.01_100	NobleGases	B-Ne,B0-Ne,scaling=1.00,equilibrium
4.22.01_105	NobleGases	B-Ne,B0-Ne,scaling=1.05
4.22.01_110	NobleGases	B-Ne,B0-Ne,scaling=1.10
4.22.01_125	NobleGases	B-Ne,B0-Ne,scaling=1.25
4.22.01_150	NobleGases	B-Ne,B0-Ne,scaling=1.50
4.22.01_200	NobleGases	B-Ne,B0-Ne,scaling=2.00
4.22.02_080	NobleGases	B-Ne,scaling=0.80
4.22.02_085	NobleGases	B-Ne,scaling=0.85
4.22.02_090	NobleGases	B-Ne,scaling=0.90
4.22.02_095	NobleGases	B-Ne,scaling=0.95
4.22.02_100	NobleGases	B-Ne,scaling=1.00,equilibrium
4.22.02_105	NobleGases	B-Ne,scaling=1.05
4.22.02_110	NobleGases	B-Ne,scaling=1.10
4.22.02_125	NobleGases	B-Ne,scaling=1.25
4.22.02_150	NobleGases	B-Ne,scaling=1.50
4.22.02_200	NobleGases	B-Ne,scaling=2.00
4.23.01_080	NobleGases	B-Ar,B0-Ar,scaling=0.80,cluster200
4.23.01_085	NobleGases	B-Ar,B0-Ar,scaling=0.85,cluster200
4.23.01_090	NobleGases	B-Ar,B0-Ar,scaling=0.90,cluster200
4.23.01_095	NobleGases	B-Ar,B0-Ar,scaling=0.95,cluster200
4.23.01_100	NobleGases	B-Ar,B0-Ar,scaling=1.00,equilibrium,cluster200
4.23.01_105	NobleGases	B-Ar,B0-Ar,scaling=1.05,cluster200
4.23.01_110	NobleGases	B-Ar,B0-Ar,scaling=1.10,cluster200
4.23.01_125	NobleGases	B-Ar,B0-Ar,scaling=1.25,cluster200
4.23.01_150	NobleGases	B-Ar,B0-Ar,scaling=1.50,cluster200
4.23.01_200	NobleGases	B-Ar,B0-Ar,scaling=2.00,cluster200
4.23.04_080	NobleGases	B-Ar,scaling=0.80,cluster200
4.23.04_085	NobleGases	B-Ar,scaling=0.85,cluster200
4.23.04_090	NobleGases	B-Ar,scaling=0.90,cluster200
4.23.04_095	NobleGases	B-Ar,scaling=0.95,cluster200
4.23.04_100	NobleGases	B-Ar,scaling=1.00,equilibrium,cluster200
4.23.04_105	NobleGases	B-Ar,scaling=1.05,cluster200
4.23.04_110	NobleGases	B-Ar,scaling=1.10,cluster200
4.23.04_125	NobleGases	B-Ar,scaling=1.25,cluster200
4.23.04_150	NobleGases	B-Ar,scaling=1.50,cluster200
4.23.04_200	NobleGases	B-Ar,scaling=2.00,cluster200
4.24.01_080	NobleGases	B-Kr,B0-Kr,scaling=0.80,cluster100,cluster200
4.24.01_085	NobleGases	B-Kr,B0-Kr,scaling=0.85,cluster100,cluster200
4.24.01_090	NobleGases	B-Kr,B0-Kr,scaling=0.90,cluster100,cluster200
4.24.01_095	NobleGases	B-Kr,B0-Kr,scaling=0.95,cluster100,cluster200
4.24.01_100	NobleGases	B-Kr,B0-Kr,scaling=1.00,equilibrium,cluster100,cluster200
4.24.01_105	NobleGases	B-Kr,B0-Kr,scaling=1.05,cluster100,cluster200
4.24.01_110	NobleGases	B-Kr,B0-Kr,scaling=1.10,cluster100,cluster200
4.24.01_125	NobleGases	B-Kr,B0-Kr,scaling=1.25,cluster100,cluster200
4.24.01_150	NobleGases	B-Kr,B0-Kr,scaling=1.50,cluster100,cluster200
4.24.01_200	NobleGases	B-Kr,B0-Kr,scaling=2.00,cluster100,cluster200
4.24.04_080	NobleGases	B-Kr,scaling=0.80
4.24.04_085	NobleGases	B-Kr,scaling=0.85
4.24.04_090	NobleGases	B-Kr,scaling=0.90
4.24.04_095	NobleGases	B-Kr,scaling=0.95
4.24.04_100	NobleGases	B-Kr,scaling=1.00,equilibrium
4.24.04_105	NobleGases	B-Kr,scaling=1.05
4.24.04_110	NobleGases	B-Kr,scaling=1.10
4.24.04_125	NobleGases	B-Kr,scaling=1.25
4.24.04_150	NobleGases	B-Kr,scaling=1.50
4.24.04_200	NobleGases	B-Kr,scaling=2.00
4.25.01_080	NobleGases	B-Xe,B0-Xe,scaling=0.80,cluster100,cluster200
4.25.01_085	NobleGases	B-Xe,B0-Xe,scaling=0.85,cluster100,cluster200
4.25.01_090	NobleGases	B-Xe,B0-Xe,scaling=0.90,cluster100,cluster200
4.25.01_095	NobleGases	B-Xe,B0-Xe,scaling=0.95,cluster100,cluster200
4.25.01_100	NobleGases	B-Xe,B0-Xe,scaling=1.00,equilibrium,cluster100,cluster200
4.25.01_105	NobleGases	B-Xe,B0-Xe,scaling=1.05,cluster100,cluster200
4.25.01_110	NobleGases	B-Xe,B0-Xe,scaling=1.10,cluster100,cluster200
4.25.01_125	NobleGases	B-Xe,B0-Xe,scaling=1.25,cluster100,cluster200
4.25.01_150	NobleGases	B-Xe,B0-Xe,scaling=1.50,cluster100,cluster200
4.25.01_200	NobleGases	B-Xe,B0-Xe,scaling=2.00,cluster100,cluster200
4.25.03_080	NobleGases	B-Xe,scaling=0.80
4.25.03_085	NobleGases	B-Xe,scaling=0.85
4.25.03_090	NobleGases	B-Xe,scaling=0.90
4.25.03_095	NobleGases	B-Xe,scaling=0.95
4.25.03_100	NobleGases	B-Xe,scaling=1.00,equilibrium
4.25.03_105	NobleGases	B-Xe,scaling=1.05
4.25.03_110	NobleGases	B-Xe,scaling=1.10
4.25.03_125	NobleGases	B-Xe,scaling=1.25
4.25.03_150	NobleGases	B-Xe,scaling=1.50
4.25.03_200	NobleGases	B-Xe,scaling=2.00
4.26.01_080	NobleGases	P-He,P0-He,scaling=0.80
4.26.01_085	NobleGases	P-He,P0-He,scaling=0.85
4.26.01_090	NobleGases	P-He,P0-He,scaling=0.90
4.26.01_095	NobleGases	P-He,P0-He,scaling=0.95
4.26.01_100	NobleGases	P-He,P0-He,scaling=1.00,equilibrium
4.26.01_105	NobleGases	P-He,P0-He,scaling=1.05
4.26.01_110	NobleGases	P-He,P0-He,scaling=1.10
4.26.01_125	NobleGases	P-He,P0-He,scaling=1.25
4.26.01_150	NobleGases	P-He,P0-He,scaling=1.50
4.26.01_200	NobleGases	P-He,P0-He,scaling=2.00
4.26.03_080	NobleGases	P-He,P1-He,scaling=0.80,cluster100,cluster200
4.26.03_085	NobleGases	P-He,P1-He,scaling=0.85,cluster100,cluster200
4.26.03_090	NobleGases	P-He,P1-He,scaling=0.90,cluster100,cluster200
4.26.03_095	NobleGases	P-He,P1-He,scaling=0.95,cluster100,cluster200
4.26.03_100	NobleGases	P-He,P1-He,scaling=1.00,equilibrium,cluster100,cluster200
4.26.03_105	NobleGases	P-He,P1-He,scaling=1.05,cluster100,cluster200
4.26.03_110	NobleGases	P-He,P1-He,scaling=1.10,cluster100,cluster200
4.26.03_125	NobleGases	P-He,P1-He,scaling=1.25,cluster100,cluster200
4.26.03_150	NobleGases	P-He,P1-He,scaling=1.50,cluster100,cluster200
4.26.03_200	NobleGases	P-He,P1-He,scaling=2.00,cluster100,cluster200
4.26.04_080	NobleGases	P-He,P2-He,scaling=0.80
4.26.04_085	NobleGases	P-He,P2-He,scaling=0.85
4.26.04_090	NobleGases	P-He,P2-He,scaling=0.90
4.26.04_095	NobleGases	P-He,P2-He,scaling=0.95
4.26.04_100	NobleGases	P-He,P2-He,scaling=1.00,equilibrium
4.26.04_105	NobleGases	P-He,P2-He,scaling=1.05
4.26.04_110	NobleGases	P-He,P2-He,scaling=1.10
4.26.04_125	NobleGases	P-He,P2-He,scaling=1.25
4.26.04_150	NobleGases	P-He,P2-He,scaling=1.50
4.26.04_200	NobleGases	P-He,P2-He,scaling=2.00
4.27.01_080	NobleGases	P-Ne,P0-Ne,scaling=0.80,cluster200
4.27.01_085	NobleGases	P-Ne,P0-Ne,scaling=0.85,cluster200
4.27.01_090	NobleGases	P-Ne,P0-Ne,scaling=0.90,cluster200
4.27.01_095	NobleGases	P-Ne,P0-Ne,scaling=0.95,cluster200
4.27.01_100	NobleGases	P-Ne,P0-Ne,scaling=1.00,equilibrium,cluster200
4.27.01_105	NobleGases	P-Ne,P0-Ne,scaling=1.05,cluster200
4.27.01_110	NobleGases	P-Ne,P0-Ne,scaling=1.10,cluster200
4.27.01_125	NobleGases	P-Ne,P0-Ne,scaling=1.25,cluster200
4.27.01_150	NobleGases	P-Ne,P0-Ne,scaling=1.50,cluster200
4.27.01_200	NobleGases	P-Ne,P0-Ne,scaling=2.00,cluster200
4.27.02_080	NobleGases	P-Ne,P1-Ne,scaling=0.80,cluster050,cluster100,cluster200
4.27.02_085	NobleGases	P-Ne,P1-Ne,scaling=0.85,cluster050,cluster100,cluster200
4.27.02_090	NobleGases	P-Ne,P1-Ne,scaling=0.90,cluster050,cluster100,cluster200
4.27.02_095	NobleGases	P-Ne,P1-Ne,scaling=0.95,cluster050,cluster100,cluster200
4.27.02_100	NobleGases	P-Ne,P1-Ne,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
4.27.02_105	NobleGases	P-Ne,P1-Ne,scaling=1.05,cluster050,cluster100,cluster200
4.27.02_110	NobleGases	P-Ne,P1-Ne,scaling=1.10,cluster050,cluster100,cluster200
4.27.02_125	NobleGases	P-Ne,P1-Ne,scaling=1.25,cluster050,cluster100,cluster200
4.27.02_150	NobleGases	P-Ne,P1-Ne,scaling=1.50,cluster050,cluster100,cluster200
4.27.02_200	NobleGases	P-Ne,P1-Ne,scaling=2.00,cluster050,cluster100,cluster200
4.27.05_080	NobleGases	P-Ne,P2-Ne,scaling=0.80,cluster050,cluster100
4.27.05_085	NobleGases	P-Ne,P2-Ne,scaling=0.85,cluster050,cluster100
4.27.05_090	NobleGases	P-Ne,P2-Ne,scaling=0.90,cluster050,cluster100
4.27.05_095	NobleGases	P-Ne,P2-Ne,scaling=0.95,cluster050,cluster100
4.27.05_100	NobleGases	P-Ne,P2-Ne,scaling=1.00,equilibrium,cluster050,cluster100
4.27.05_105	NobleGases	P-Ne,P2-Ne,scaling=1.05,cluster050,cluster100
4.27.05_110	NobleGases	P-Ne,P2-Ne,scaling=1.10,cluster050,cluster100
4.27.05_125	NobleGases	P-Ne,P2-Ne,scaling=1.25,cluster050,cluster100
4.27.05_150	NobleGases	P-Ne,P2-Ne,scaling=1.50,cluster050,cluster100
4.27.05_200	NobleGases	P-Ne,P2-Ne,scaling=2.00,cluster050,cluster100
4.28.01_080	NobleGases	P-Ar,P0-Ar,scaling=0.80,cluster050,cluster100
4.28.01_085	NobleGases	P-Ar,P0-Ar,scaling=0.85,cluster050,cluster100
4.28.01_090	NobleGases	P-Ar,P0-Ar,scaling=0.90,cluster050,cluster100
4.28.01_095	NobleGases	P-Ar,P0-Ar,scaling=0.95,cluster050,cluster100
4.28.01_100	NobleGases	P-Ar,P0-Ar,scaling=1.00,equilibrium,cluster050,cluster100
4.28.01_105	NobleGases	P-Ar,P0-Ar,scaling=1.05,cluster050,cluster100
4.28.01_110	NobleGases	P-Ar,P0-Ar,scaling=1.10,cluster050,cluster100
4.28.01_125	NobleGases	P-Ar,P0-Ar,scaling=1.25,cluster050,cluster100
4.28.01_150	NobleGases	P-Ar,P0-Ar,scaling=1.50,cluster050,cluster100
4.28.01_200	NobleGases	P-Ar,P0-Ar,scaling=2.00,cluster050,cluster100
4.28.04_080	NobleGases	P-Ar,P1-Ar,scaling=0.80,cluster100,cluster200
4.28.04_085	NobleGases	P-Ar,P1-Ar,scaling=0.85,cluster100,cluster200
4.28.04_090	NobleGases	P-Ar,P1-Ar,scaling=0.90,cluster100,cluster200
4.28.04_095	NobleGases	P-Ar,P1-Ar,scaling=0.95,cluster100,cluster200
4.28.04_100	NobleGases	P-Ar,P1-Ar,scaling=1.00,equilibrium,cluster100,cluster200
4.28.04_105	NobleGases	P-Ar,P1-Ar,scaling=1.05,cluster100,cluster200
4.28.04_110	NobleGases	P-Ar,P1-Ar,scaling=1.10,cluster100,cluster200
4.28.04_125	NobleGases	P-Ar,P1-Ar,scaling=1.25,cluster100,cluster200
4.28.04_150	NobleGases	P-Ar,P1-Ar,scaling=1.50,cluster100,cluster200
4.28.04_200	NobleGases	P-Ar,P1-Ar,scaling=2.00,cluster100,cluster200
