# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
4.18.02_105      -0.254       0.827      -0.056      -0.033      -1.424      -0.940
4.18.02_110      -0.154       0.508      -0.042      -0.019      -1.132      -0.838
4.18.02_125      -0.033       0.116      -0.018      -0.004      -0.584      -0.524
4.18.02_150      -0.002       0.009      -0.005      -0.000      -0.217      -0.215
4.18.02_200      -0.000       0.000      -0.001      -0.000      -0.045      -0.045
4.18.04_080      -2.357       7.823      -0.370      -0.588      -3.430       1.078
4.18.04_085      -1.281       4.366      -0.210      -0.330      -2.477       0.068
4.18.04_090      -0.691       2.414      -0.129      -0.179      -1.797      -0.382
4.18.04_095      -0.371       1.324      -0.084      -0.095      -1.311      -0.536
4.18.04_100      -0.198       0.721      -0.057      -0.050      -0.962      -0.545
4.18.04_105      -0.105       0.391      -0.040      -0.026      -0.710      -0.491
4.18.04_110      -0.055       0.210      -0.029      -0.014      -0.529      -0.416
4.18.04_125      -0.008       0.032      -0.013      -0.002      -0.231      -0.222
4.18.04_150      -0.000       0.001      -0.005      -0.000      -0.072      -0.076
4.18.04_200      -0.000       0.000      -0.001      -0.000      -0.012      -0.013
4.19.01_080      -5.130      12.963      -0.869       0.158      -6.832       0.290
4.19.01_085      -2.979       7.711      -0.479       0.020      -5.202      -0.929
4.19.01_090      -1.725       4.561      -0.276      -0.015      -3.970      -1.424
4.19.01_095      -0.996       2.685      -0.164      -0.020      -3.037      -1.531
4.19.01_100      -0.573       1.574      -0.100      -0.016      -2.332      -1.447
4.19.01_105      -0.329       0.919      -0.063      -0.012      -1.797      -1.282
4.19.01_110      -0.189       0.535      -0.041      -0.008      -1.391      -1.094
4.19.01_125      -0.035       0.102      -0.012      -0.001      -0.667      -0.614
4.19.01_150      -0.002       0.006      -0.002       0.000      -0.225      -0.223
4.19.01_200       0.000       0.000      -0.000       0.000      -0.040      -0.040
4.19.05_080      -4.255      12.069      -1.027       0.523      -6.380       0.930
4.19.05_085      -2.433       7.105      -0.567       0.210      -4.800      -0.485
4.19.05_090      -1.383       4.146      -0.332       0.083      -3.622      -1.109
4.19.05_095      -0.783       2.399      -0.205       0.032      -2.743      -1.300
4.19.05_100      -0.441       1.377      -0.133       0.012      -2.085      -1.271
4.19.05_105      -0.248       0.786      -0.090       0.004      -1.594      -1.142
4.19.05_110      -0.139       0.445      -0.063       0.001      -1.225      -0.981
4.19.05_125      -0.024       0.078      -0.026      -0.000      -0.579      -0.551
4.19.05_150      -0.001       0.004      -0.009      -0.000      -0.193      -0.199
4.19.05_200      -0.000       0.000      -0.002      -0.000      -0.034      -0.036
4.20.03_080      -3.272      11.515      -2.566      -0.280      -4.968       0.428
4.20.03_085      -2.045       7.285      -1.635      -0.305      -3.818      -0.518
4.20.03_090      -1.272       4.576      -1.071      -0.250      -2.942      -0.958
4.20.03_095      -0.788       2.857      -0.717      -0.184      -2.271      -1.104
4.20.03_100      -0.487       1.773      -0.490      -0.128      -1.759      -1.092
4.20.03_105      -0.301       1.095      -0.341      -0.086      -1.369      -1.002
4.20.03_110      -0.186       0.673      -0.241      -0.057      -1.069      -0.880
4.20.03_125      -0.044       0.152      -0.093      -0.015      -0.526      -0.526
4.20.03_150      -0.004       0.012      -0.025      -0.002      -0.182      -0.200
4.20.03_200       0.000       0.000      -0.004      -0.000      -0.034      -0.038
4.20.04_080      -5.892      15.811      -1.831       1.125      -7.870       1.342
4.20.04_085      -3.373       9.336      -0.958       0.430      -5.896      -0.462
4.20.04_090      -1.921       5.459      -0.532       0.157      -4.433      -1.270
4.20.04_095      -1.087       3.163      -0.313       0.052      -3.344      -1.530
4.20.04_100      -0.613       1.818      -0.196       0.014      -2.534      -1.510
4.20.04_105      -0.344       1.037      -0.128       0.001      -1.929      -1.364
4.20.04_110      -0.192       0.588      -0.088      -0.003      -1.478      -1.173
4.20.04_125      -0.033       0.103      -0.035      -0.002      -0.691      -0.658
4.20.04_150      -0.002       0.005      -0.011      -0.000      -0.226      -0.234
4.20.04_200       0.000       0.000      -0.002      -0.000      -0.039      -0.041
4.21.01_080      -0.094       0.506       0.004      -0.043      -0.355       0.018
4.21.01_085      -0.057       0.306       0.002      -0.025      -0.266      -0.039
4.21.01_090      -0.034       0.184       0.001      -0.014      -0.201      -0.064
4.21.01_095      -0.020       0.110       0.000      -0.008      -0.153      -0.071
4.21.01_100      -0.012       0.065       0.000      -0.005      -0.117      -0.068
4.21.01_105      -0.007       0.038      -0.000      -0.003      -0.091      -0.062
4.21.01_110      -0.004       0.023      -0.000      -0.001      -0.071      -0.054
4.21.01_125      -0.001       0.005      -0.000      -0.000      -0.035      -0.032
4.21.01_150      -0.000       0.000      -0.000      -0.000      -0.013      -0.013
4.21.01_200      -0.000       0.000      -0.000       0.000      -0.003      -0.003
4.21.04_080      -0.292       1.504       0.004      -0.140      -0.901       0.175
4.21.04_085      -0.169       0.884       0.001      -0.080      -0.667      -0.030
4.21.04_090      -0.097       0.517      -0.000      -0.045      -0.496      -0.122
4.21.04_095      -0.056       0.300      -0.001      -0.025      -0.372      -0.154
4.21.04_100      -0.032       0.174      -0.001      -0.014      -0.281      -0.154
4.21.04_105      -0.018       0.100      -0.001      -0.008      -0.214      -0.141
4.21.04_110      -0.010       0.058      -0.001      -0.004      -0.164      -0.123
4.21.04_125      -0.002       0.011      -0.001      -0.001      -0.079      -0.071
4.21.04_150       0.000       0.001      -0.000      -0.000      -0.027      -0.027
4.21.04_200       0.000       0.000      -0.000       0.000      -0.005      -0.005
4.22.01_080      -1.835       5.860       0.126      -0.290      -2.784       1.079
4.22.01_085      -1.031       3.319       0.072      -0.161      -2.024       0.175
4.22.01_090      -0.576       1.865       0.039      -0.087      -1.478      -0.237
4.22.01_095      -0.320       1.040       0.021      -0.047      -1.086      -0.391
4.22.01_100      -0.177       0.577       0.010      -0.024      -0.803      -0.417
4.22.01_105      -0.097       0.318       0.005      -0.013      -0.599      -0.386
4.22.01_110      -0.053       0.175       0.002      -0.007      -0.450      -0.333
4.22.01_125      -0.008       0.028      -0.000      -0.001      -0.201      -0.182
4.22.01_150      -0.000       0.001      -0.000      -0.000      -0.063      -0.062
4.22.01_200       0.000       0.000      -0.000       0.000      -0.010      -0.010
4.22.02_080      -0.936       3.108       0.048      -0.145      -1.580       0.495
4.22.02_085      -0.541       1.817       0.027      -0.081      -1.165       0.057
4.22.02_090      -0.312       1.057       0.015      -0.045      -0.864      -0.150
4.22.02_095      -0.179       0.612       0.008      -0.025      -0.646      -0.230
4.22.02_100      -0.102       0.353       0.004      -0.013      -0.487      -0.246
4.22.02_105      -0.058       0.202       0.002      -0.007      -0.369      -0.230
4.22.02_110      -0.033       0.116       0.001      -0.004      -0.282      -0.203
4.22.02_125      -0.006       0.021      -0.000      -0.001      -0.132      -0.118
4.22.02_150      -0.000       0.001      -0.000      -0.000      -0.044      -0.044
4.22.02_200       0.000       0.000      -0.000      -0.000      -0.008      -0.008
4.23.01_080      -4.990      14.289      -0.203      -0.392      -6.651       2.054
4.23.01_085      -2.756       8.055      -0.081      -0.274      -4.870       0.074
4.23.01_090      -1.509       4.490      -0.037      -0.167      -3.578      -0.800
4.23.01_095      -0.820       2.478      -0.020      -0.095      -2.639      -1.095
4.23.01_100      -0.442       1.355      -0.012      -0.052      -1.955      -1.106
4.23.01_105      -0.237       0.736      -0.008      -0.027      -1.457      -0.994
4.23.01_110      -0.127       0.397      -0.006      -0.014      -1.092      -0.842
4.23.01_125      -0.019       0.060      -0.003      -0.002      -0.480      -0.444
4.23.01_150      -0.001       0.002      -0.001      -0.000      -0.146      -0.146
4.23.01_200      -0.000       0.000      -0.000       0.000      -0.024      -0.024
4.23.04_080      -3.159       9.418      -0.166      -0.352      -4.904       0.837
4.23.04_085      -1.813       5.539      -0.080      -0.230      -3.672      -0.256
4.23.04_090      -1.034       3.230      -0.045      -0.138      -2.760      -0.748
4.23.04_095      -0.586       1.868      -0.029      -0.080      -2.084      -0.911
4.23.04_100      -0.331       1.073      -0.020      -0.045      -1.581      -0.904
4.23.04_105      -0.186       0.612      -0.015      -0.025      -1.206      -0.819
4.23.04_110      -0.104       0.347      -0.011      -0.013      -0.925      -0.707
4.23.04_125      -0.018       0.061      -0.006      -0.002      -0.436      -0.400
4.23.04_150      -0.001       0.003      -0.002      -0.000      -0.146      -0.146
4.23.04_200       0.000       0.000      -0.000       0.000      -0.027      -0.027
4.24.01_080      -6.930      17.049      -1.727       1.944      -8.291       2.045
4.24.01_085      -3.827       9.645      -0.846       0.903      -6.083      -0.207
4.24.01_090      -2.093       5.391      -0.424       0.427      -4.478      -1.176
4.24.01_095      -1.135       2.983      -0.217       0.203      -3.310      -1.475
4.24.01_100      -0.611       1.636      -0.113       0.097      -2.457      -1.449
4.24.01_105      -0.327       0.889      -0.061       0.047      -1.833      -1.285
4.24.01_110      -0.174       0.479      -0.033       0.023      -1.376      -1.081
4.24.01_125      -0.025       0.071      -0.007       0.004      -0.606      -0.563
4.24.01_150      -0.001       0.003      -0.001       0.000      -0.183      -0.183
4.24.01_200       0.000       0.000      -0.000       0.000      -0.029      -0.030
4.24.04_080      -4.278      11.067      -1.223       1.187      -6.136       0.617
4.24.04_085      -2.450       6.534      -0.632       0.568      -4.591      -0.571
4.24.04_090      -1.393       3.820      -0.336       0.277      -3.450      -1.083
4.24.04_095      -0.787       2.214      -0.184       0.137      -2.605      -1.225
4.24.04_100      -0.442       1.273      -0.104       0.070      -1.976      -1.180
4.24.04_105      -0.247       0.726      -0.061       0.036      -1.506      -1.052
4.24.04_110      -0.137       0.411      -0.037       0.019      -1.155      -0.899
4.24.04_125      -0.023       0.072      -0.011       0.003      -0.543      -0.502
4.24.04_150      -0.001       0.004      -0.003       0.000      -0.180      -0.180
4.24.04_200       0.000       0.000      -0.001       0.000      -0.033      -0.033
4.25.01_080      -9.681      22.374      -3.767       3.981     -10.313       2.593
4.25.01_085      -5.349      12.725      -1.799       1.770      -7.564      -0.217
4.25.01_090      -2.926       7.138      -0.877       0.802      -5.568      -1.431
4.25.01_095      -1.586       3.957      -0.435       0.369      -4.114      -1.810
4.25.01_100      -0.853       2.171      -0.219       0.171      -3.052      -1.782
4.25.01_105      -0.456       1.180      -0.112       0.080      -2.275      -1.583
4.25.01_110      -0.242       0.636      -0.058       0.037      -1.704      -1.332
4.25.01_125      -0.035       0.095      -0.010       0.004      -0.746      -0.692
4.25.01_150      -0.001       0.004      -0.002       0.000      -0.223      -0.222
4.25.01_200      -0.000       0.000      -0.000       0.000      -0.035      -0.035
4.25.03_080      -6.019      16.322      -2.676       1.752      -9.142       0.237
4.25.03_085      -3.690      10.245      -1.552       0.860      -7.047      -1.184
4.25.03_090      -2.244       6.361      -0.918       0.424      -5.442      -1.818
4.25.03_095      -1.354       3.911      -0.554       0.210      -4.210      -1.996
4.25.03_100      -0.812       2.383      -0.341       0.105      -3.264      -1.930
4.25.03_105      -0.484       1.440      -0.216       0.052      -2.538      -1.745
4.25.03_110      -0.287       0.864      -0.140       0.026      -1.980      -1.517
4.25.03_125      -0.059       0.180      -0.046       0.003      -0.969      -0.890
4.25.03_150      -0.004       0.012      -0.012       0.000      -0.334      -0.338
4.25.03_200       0.000       0.000      -0.002      -0.000      -0.061      -0.064
4.26.01_080      -0.279       1.397      -0.008      -0.109      -0.843       0.158
4.26.01_085      -0.169       0.857      -0.006      -0.065      -0.638      -0.020
4.26.01_090      -0.101       0.523      -0.004      -0.039      -0.484      -0.106
4.26.01_095      -0.061       0.317      -0.003      -0.023      -0.370      -0.140
4.26.01_100      -0.036       0.192      -0.002      -0.013      -0.285      -0.145
4.26.01_105      -0.021       0.116      -0.002      -0.008      -0.221      -0.136
4.26.01_110      -0.012       0.070      -0.002      -0.005      -0.172      -0.121
4.26.01_125      -0.002       0.015      -0.001      -0.001      -0.086      -0.075
4.26.01_150      -0.000       0.001      -0.000      -0.000      -0.032      -0.031
4.26.01_200       0.000       0.000      -0.000      -0.000      -0.007      -0.007
4.26.03_080      -0.354       1.764      -0.006      -0.149      -1.021       0.233
4.26.03_085      -0.214       1.087      -0.004      -0.090      -0.770       0.010
4.26.03_090      -0.129       0.666      -0.003      -0.053      -0.582      -0.102
4.26.03_095      -0.077       0.405      -0.002      -0.031      -0.443      -0.149
4.26.03_100      -0.046       0.245      -0.002      -0.018      -0.339      -0.160
4.26.03_105      -0.028       0.148      -0.001      -0.011      -0.261      -0.153
4.26.03_110      -0.016       0.089      -0.001      -0.006      -0.202      -0.137
4.26.03_125      -0.003       0.019      -0.001      -0.001      -0.099      -0.085
4.26.03_150      -0.000       0.001      -0.000      -0.000      -0.035      -0.034
4.26.03_200      -0.000       0.000      -0.000      -0.000      -0.007      -0.007
4.26.04_080      -0.151       0.769       0.007      -0.128      -0.477       0.020
4.26.04_085      -0.086       0.447       0.004      -0.075      -0.346      -0.056
4.26.04_090      -0.049       0.259       0.002      -0.043      -0.253      -0.084
4.26.04_095      -0.028       0.149       0.001      -0.025      -0.187      -0.089
4.26.04_100      -0.016       0.086       0.001      -0.014      -0.139      -0.083
4.26.04_105      -0.009       0.049       0.000      -0.008      -0.105      -0.073
4.26.04_110      -0.005       0.028       0.000      -0.005      -0.080      -0.062
4.26.04_125      -0.001       0.005      -0.000      -0.001      -0.038      -0.035
4.26.04_150      -0.000       0.000      -0.000      -0.000      -0.013      -0.013
4.26.04_200      -0.000       0.000      -0.000      -0.000      -0.003      -0.003
4.27.01_080      -1.921       6.178       0.133      -0.403      -3.036       0.951
4.27.01_085      -1.093       3.541       0.073      -0.234      -2.231       0.056
4.27.01_090      -0.617       2.010       0.038      -0.132      -1.639      -0.341
4.27.01_095      -0.346       1.131       0.018      -0.074      -1.209      -0.479
4.27.01_100      -0.192       0.632       0.008      -0.040      -0.898      -0.491
4.27.01_105      -0.106       0.350       0.002      -0.022      -0.672      -0.448
4.27.01_110      -0.059       0.193      -0.000      -0.012      -0.508      -0.386
4.27.01_125      -0.009       0.031      -0.002      -0.002      -0.232      -0.214
4.27.01_150      -0.000       0.001      -0.001      -0.000      -0.074      -0.073
4.27.01_200       0.000       0.000      -0.000       0.000      -0.012      -0.012
4.27.02_080      -1.262       4.033       0.035      -0.216      -1.721       0.868
4.27.02_085      -0.700       2.268       0.022      -0.116      -1.239       0.235
4.27.02_090      -0.387       1.269       0.012      -0.061      -0.897      -0.065
4.27.02_095      -0.214       0.707       0.006      -0.032      -0.655      -0.188
4.27.02_100      -0.118       0.393       0.003      -0.017      -0.483      -0.222
4.27.02_105      -0.065       0.218       0.001      -0.009      -0.359      -0.214
4.27.02_110      -0.036       0.120       0.001      -0.005      -0.269      -0.189
4.27.02_125      -0.006       0.020      -0.000      -0.001      -0.121      -0.108
4.27.02_150      -0.000       0.001      -0.000      -0.000      -0.039      -0.038
4.27.02_200      -0.000       0.000      -0.000      -0.000      -0.007      -0.007
4.27.05_080      -0.975       2.919       0.068      -0.230      -1.331       0.450
4.27.05_085      -0.574       1.729       0.041      -0.133      -0.986       0.077
4.27.05_090      -0.337       1.021       0.024      -0.076      -0.735      -0.103
4.27.05_095      -0.197       0.601       0.014      -0.044      -0.552      -0.178
4.27.05_100      -0.116       0.353       0.008      -0.025      -0.417      -0.197
4.27.05_105      -0.068       0.207       0.004      -0.014      -0.318      -0.189
4.27.05_110      -0.040       0.121       0.002      -0.008      -0.244      -0.169
4.27.05_125      -0.008       0.024       0.000      -0.002      -0.116      -0.102
4.27.05_150      -0.001       0.002      -0.000      -0.000      -0.040      -0.039
4.27.05_200      -0.000       0.000      -0.000      -0.000      -0.008      -0.008
4.28.01_080      -5.356      15.201      -0.230      -0.636      -7.340       1.639
4.28.01_085      -3.002       8.659      -0.102      -0.454      -5.440      -0.339
4.28.01_090      -1.666       4.869      -0.054      -0.286      -4.033      -1.170
4.28.01_095      -0.917       2.707      -0.034      -0.169      -2.994      -1.406
4.28.01_100      -0.501       1.490      -0.023      -0.096      -2.230      -1.360
4.28.01_105      -0.272       0.813      -0.017      -0.054      -1.669      -1.199
4.28.01_110      -0.147       0.440      -0.013      -0.029      -1.258      -1.007
4.28.01_125      -0.023       0.067      -0.006      -0.005      -0.564      -0.531
4.28.01_150      -0.001       0.003      -0.002      -0.000      -0.175      -0.176
4.28.01_200      -0.000       0.000      -0.000       0.000      -0.029      -0.029
4.28.04_080      -3.375      10.095      -0.323      -0.489      -5.229       0.678
4.28.04_085      -1.994       6.092      -0.173      -0.313      -3.963      -0.351
4.28.04_090      -1.169       3.643      -0.097      -0.191      -3.008      -0.822
4.28.04_095      -0.681       2.161      -0.057      -0.112      -2.289      -0.979
4.28.04_100      -0.395       1.273      -0.035      -0.065      -1.748      -0.969
4.28.04_105      -0.227       0.745      -0.022      -0.037      -1.340      -0.881
4.28.04_110      -0.130       0.433      -0.014      -0.021      -1.033      -0.765
4.28.04_125      -0.024       0.083      -0.004      -0.004      -0.492      -0.441
4.28.04_150      -0.001       0.005      -0.001      -0.000      -0.167      -0.165
4.28.04_200      -0.000       0.000      -0.000      -0.000      -0.031      -0.031
4.28.05_080      -2.949       8.402      -0.235      -0.517      -4.330       0.371
4.28.05_085      -1.798       5.201      -0.126      -0.336      -3.321      -0.380
4.28.05_090      -1.090       3.196      -0.070      -0.210      -2.551      -0.725
4.28.05_095      -0.657       1.951      -0.041      -0.128      -1.962      -0.837
4.28.05_100      -0.394       1.184      -0.025      -0.077      -1.514      -0.825
4.28.05_105      -0.235       0.715      -0.015      -0.045      -1.172      -0.753
4.28.05_110      -0.140       0.429      -0.010      -0.026      -0.912      -0.659
4.28.05_125      -0.029       0.091      -0.003      -0.005      -0.446      -0.392
4.28.05_150      -0.002       0.006      -0.001      -0.000      -0.156      -0.153
4.28.05_200       0.000       0.000      -0.000      -0.000      -0.030      -0.030
4.29.01_080      -7.468      18.191      -1.844       2.434      -9.150       2.163
4.29.01_085      -4.184      10.403      -0.918       1.128      -6.796      -0.368
4.29.01_090      -2.321       5.861      -0.472       0.537      -5.051      -1.445
4.29.01_095      -1.275       3.259      -0.250       0.264      -3.761      -1.762
4.29.01_100      -0.695       1.791      -0.136       0.132      -2.809      -1.716
4.29.01_105      -0.376       0.975      -0.076       0.067      -2.108      -1.518
4.29.01_110      -0.202       0.527      -0.044       0.033      -1.591      -1.278
4.29.01_125      -0.030       0.080      -0.012       0.004      -0.714      -0.673
4.29.01_150      -0.001       0.003      -0.003       0.000      -0.220      -0.221
4.29.01_200       0.000       0.000      -0.000      -0.000      -0.035      -0.036
4.29.04_080      -9.570      20.686      -3.930       3.336      -9.180       1.343
4.29.04_085      -5.211      11.555      -1.848       1.428      -6.661      -0.736
4.29.04_090      -2.814       6.372      -0.893       0.636      -4.852      -1.551
4.29.04_095      -1.509       3.474      -0.441       0.295      -3.548      -1.729
4.29.04_100      -0.804       1.875      -0.221       0.141      -2.607      -1.615
4.29.04_105      -0.426       1.003      -0.111       0.070      -1.925      -1.389
4.29.04_110      -0.224       0.533      -0.056       0.035      -1.431      -1.144
4.29.04_125      -0.032       0.077      -0.007       0.004      -0.617      -0.575
4.29.04_150      -0.001       0.003      -0.000       0.000      -0.184      -0.182
4.29.04_200       0.000       0.000      -0.000       0.000      -0.029      -0.029
4.29.05_080      -4.400       9.686      -1.971       2.310      -4.873       0.751
4.29.05_085      -2.550       5.745      -1.033       1.242      -3.632      -0.228
4.29.05_090      -1.470       3.379      -0.551       0.686      -2.716      -0.672
4.29.05_095      -0.843       1.972      -0.298       0.387      -2.038      -0.821
4.29.05_100      -0.482       1.143      -0.162       0.221      -1.536      -0.816
4.29.05_105      -0.274       0.659      -0.089       0.128      -1.164      -0.741
4.29.05_110      -0.156       0.378      -0.049       0.074      -0.886      -0.639
4.29.05_125      -0.028       0.070      -0.008       0.014      -0.409      -0.361
4.29.05_150      -0.002       0.004      -0.001       0.001      -0.133      -0.130
4.29.05_200      -0.000       0.000      -0.000       0.000      -0.024      -0.024
4.30.01_080     -10.757      24.301      -4.225       5.652     -11.525       3.446
4.30.01_085      -6.030      13.947      -2.039       2.587      -8.546      -0.081
4.30.01_090      -3.345       7.881      -1.005       1.202      -6.348      -1.616
4.30.01_095      -1.837       4.392      -0.507       0.567      -4.727      -2.113
4.30.01_100      -1.001       2.417      -0.262       0.271      -3.531      -2.106
4.30.01_105      -0.541       1.316      -0.140       0.132      -2.650      -1.883
4.30.01_110      -0.290       0.710      -0.078       0.064      -1.999      -1.593
4.30.01_125      -0.044       0.106      -0.018       0.007      -0.893      -0.841
4.30.01_150      -0.002       0.004      -0.004       0.000      -0.270      -0.272
4.30.01_200      -0.000       0.000      -0.000      -0.000      -0.043      -0.043
4.30.02_080      -5.250      12.749      -2.583       1.576      -5.984       0.508
4.30.02_085      -2.879       7.202      -1.221       0.637      -4.328      -0.589
4.30.02_090      -1.569       4.023      -0.590       0.262      -3.148      -1.023
4.30.02_095      -0.851       2.226      -0.291       0.109      -2.303      -1.110
4.30.02_100      -0.459       1.221      -0.145       0.046      -1.695      -1.032
4.30.02_105      -0.247       0.665      -0.074       0.020      -1.255      -0.891
4.30.02_110      -0.132       0.360      -0.038       0.009      -0.936      -0.738
4.30.02_125      -0.020       0.055      -0.006       0.001      -0.408      -0.377
4.30.02_150      -0.001       0.002      -0.001      -0.000      -0.123      -0.122
4.30.02_200       0.000       0.000      -0.000       0.000      -0.020      -0.020
4.30.05_080      -6.785      14.235      -5.247       6.241      -6.554       1.890
4.30.05_085      -3.918       8.463      -2.699       3.237      -4.865       0.218
4.30.05_090      -2.249       4.978      -1.410       1.719      -3.629      -0.590
4.30.05_095      -1.283       2.902      -0.744       0.930      -2.718      -0.914
4.30.05_100      -0.729       1.678      -0.396       0.510      -2.046      -0.983
4.30.05_105      -0.412       0.964      -0.212       0.283      -1.547      -0.925
4.30.05_110      -0.232       0.550      -0.114       0.158      -1.176      -0.814
4.30.05_125      -0.040       0.099      -0.018       0.028      -0.537      -0.468
4.30.05_150      -0.002       0.005      -0.001       0.002      -0.170      -0.166
4.30.05_200       0.000       0.000      -0.000       0.000      -0.029      -0.029
4.31.01_080      -0.957       4.001      -0.003      -0.405      -2.018       0.619
4.31.01_085      -0.544       2.303      -0.002      -0.237      -1.466       0.054
4.31.01_090      -0.308       1.314      -0.003      -0.136      -1.068      -0.200
4.31.01_095      -0.173       0.744      -0.004      -0.076      -0.780      -0.290
4.31.01_100      -0.097       0.418      -0.004      -0.043      -0.573      -0.299
4.31.01_105      -0.054       0.233      -0.004      -0.024      -0.424      -0.272
4.31.01_110      -0.030       0.130      -0.003      -0.013      -0.316      -0.233
4.31.01_125      -0.005       0.022      -0.002      -0.002      -0.140      -0.127
4.31.01_150      -0.001       0.001      -0.001      -0.000      -0.043      -0.044
4.31.01_200       0.000       0.000      -0.000      -0.000      -0.007      -0.007
4.31.04_080      -0.189       0.951       0.011      -0.130      -0.529       0.116
4.31.04_085      -0.100       0.516       0.006      -0.068      -0.372      -0.019
4.31.04_090      -0.053       0.278       0.003      -0.036      -0.265      -0.073
4.31.04_095      -0.029       0.150       0.002      -0.018      -0.192      -0.087
4.31.04_100      -0.015       0.080       0.001      -0.010      -0.140      -0.084
4.31.04_105      -0.008       0.043       0.000      -0.005      -0.104      -0.074
4.31.04_110      -0.005       0.023       0.000      -0.003      -0.079      -0.063
4.31.04_125      -0.001       0.004      -0.000      -0.000      -0.037      -0.035
4.31.04_150      -0.000       0.000      -0.000      -0.000      -0.013      -0.013
4.31.04_200      -0.000       0.000      -0.000       0.000      -0.003      -0.003
4.31.05_080      -0.430       2.034       0.005      -0.202      -1.087       0.320
4.31.05_085      -0.237       1.134       0.003      -0.111      -0.781       0.007
4.31.05_090      -0.130       0.629       0.002      -0.061      -0.565      -0.125
4.31.05_095      -0.072       0.348       0.001      -0.033      -0.411      -0.167
4.31.05_100      -0.039       0.191       0.000      -0.018      -0.302      -0.168
4.31.05_105      -0.022       0.105       0.000      -0.010      -0.224      -0.150
4.31.05_110      -0.012       0.057       0.000      -0.005      -0.168      -0.128
4.31.05_125      -0.002       0.009      -0.000      -0.001      -0.076      -0.070
4.31.05_150      -0.000       0.000      -0.000      -0.000      -0.025      -0.025
4.31.05_200      -0.000       0.000      -0.000      -0.000      -0.004      -0.004
4.32.01_080      -2.095       6.759       0.112      -0.371      -3.093       1.313
4.32.01_085      -1.153       3.749       0.060      -0.207      -2.235       0.214
4.32.01_090      -0.630       2.063       0.028      -0.112      -1.619      -0.270
4.32.01_095      -0.343       1.129       0.011      -0.060      -1.178      -0.441
4.32.01_100      -0.186       0.614       0.003      -0.032      -0.863      -0.464
4.32.01_105      -0.100       0.332      -0.001      -0.017      -0.638      -0.424
4.32.01_110      -0.054       0.179      -0.003      -0.009      -0.477      -0.364
4.32.01_125      -0.008       0.027      -0.003      -0.001      -0.212      -0.196
4.32.01_150      -0.000       0.001      -0.001      -0.000      -0.065      -0.065
4.32.01_200       0.000       0.000      -0.000       0.000      -0.011      -0.011
4.32.04_080      -1.082       3.138       0.085      -0.237      -1.297       0.608
4.32.04_085      -0.560       1.643       0.040      -0.121      -0.897       0.106
4.32.04_090      -0.289       0.859       0.017      -0.060      -0.628      -0.103
4.32.04_095      -0.150       0.448       0.005      -0.030      -0.446      -0.172
4.32.04_100      -0.077       0.234       0.000      -0.015      -0.320      -0.178
4.32.04_105      -0.039       0.122      -0.002      -0.007      -0.233      -0.160
4.32.04_110      -0.020       0.063      -0.002      -0.004      -0.172      -0.134
4.32.04_125      -0.002       0.009      -0.002      -0.000      -0.074      -0.070
4.32.04_150       0.000       0.000      -0.001      -0.000      -0.023      -0.024
4.32.04_200       0.000       0.000      -0.000       0.000      -0.004      -0.004
4.32.07_080      -1.188       3.712       0.041      -0.225      -2.097       0.242
4.32.07_085      -0.765       2.399       0.021      -0.144      -1.643      -0.133
4.32.07_090      -0.491       1.543       0.008      -0.091      -1.290      -0.320
4.32.07_095      -0.314       0.989       0.001      -0.057      -1.015      -0.396
4.32.07_100      -0.200       0.631      -0.003      -0.036      -0.802      -0.409
4.32.07_105      -0.128       0.402      -0.004      -0.022      -0.636      -0.389
4.32.07_110      -0.081       0.255      -0.005      -0.014      -0.507      -0.352
4.32.07_125      -0.021       0.065      -0.004      -0.003      -0.266      -0.230
4.32.07_150      -0.002       0.006      -0.002      -0.000      -0.102      -0.100
4.32.07_200       0.000       0.000      -0.000      -0.000      -0.022      -0.022
4.33.01_080      -5.891      16.397      -0.335      -0.687      -7.377       2.107
4.33.01_085      -3.215       9.090      -0.150      -0.473      -5.387      -0.136
4.33.01_090      -1.740       4.981      -0.081      -0.287      -3.940      -1.067
4.33.01_095      -0.935       2.702      -0.051      -0.164      -2.888      -1.336
4.33.01_100      -0.500       1.452      -0.035      -0.090      -2.124      -1.297
4.33.01_105      -0.266       0.774      -0.026      -0.049      -1.571      -1.137
4.33.01_110      -0.141       0.410      -0.020      -0.026      -1.170      -0.947
4.33.01_125      -0.021       0.059      -0.009      -0.004      -0.510      -0.486
4.33.01_150      -0.001       0.002      -0.003      -0.000      -0.154      -0.156
4.33.01_200       0.000       0.000      -0.000       0.000      -0.024      -0.025
4.33.02_080      -2.723       7.843      -0.260      -0.463      -4.100       0.297
4.33.02_085      -1.629       4.782      -0.148      -0.290      -3.136      -0.421
4.33.02_090      -0.973       2.904      -0.090      -0.176      -2.407      -0.740
4.33.02_095      -0.580       1.758      -0.058      -0.104      -1.853      -0.838
4.33.02_100      -0.345       1.060      -0.039      -0.061      -1.434      -0.818
4.33.02_105      -0.205       0.637      -0.027      -0.035      -1.115      -0.744
4.33.02_110      -0.121       0.382      -0.019      -0.020      -0.871      -0.650
