# This file contains the metadata for categorization of the systems in the data set.
# The second column is the name of the group the complex belongs to
# The third column provides additional tags, including element combinations the system represents, assignment of the systems into the smaller subsets obtained by clustering etc.
system	group	tags
4.2.05_085	S	S-O,scaling=0.85,cluster020,cluster200
4.2.05_090	S	S-O,scaling=0.90,cluster020,cluster200
4.2.05_095	S	S-O,scaling=0.95,cluster020,cluster200
4.2.05_100	S	S-O,scaling=1.00,equilibrium,cluster020,cluster200
4.2.05_105	S	S-O,scaling=1.05,cluster020,cluster200
4.2.05_110	S	S-O,scaling=1.10,cluster020,cluster200
4.2.05_125	S	S-O,scaling=1.25,cluster020,cluster200
4.2.05_150	S	S-O,scaling=1.50,cluster020,cluster200
4.2.05_200	S	S-O,scaling=2.00,cluster020,cluster200
4.2.06_080	S	S-O,scaling=0.80,cluster200
4.2.06_085	S	S-O,scaling=0.85,cluster200
4.2.06_090	S	S-O,scaling=0.90,cluster200
4.2.06_095	S	S-O,scaling=0.95,cluster200
4.2.06_100	S	S-O,scaling=1.00,equilibrium,cluster200
4.2.06_105	S	S-O,scaling=1.05,cluster200
4.2.06_110	S	S-O,scaling=1.10,cluster200
4.2.06_125	S	S-O,scaling=1.25,cluster200
4.2.06_150	S	S-O,scaling=1.50,cluster200
4.2.06_200	S	S-O,scaling=2.00,cluster200
4.2.07_080	S	S-O,scaling=0.80,cluster050,cluster100
4.2.07_085	S	S-O,scaling=0.85,cluster050,cluster100
4.2.07_090	S	S-O,scaling=0.90,cluster050,cluster100
4.2.07_095	S	S-O,scaling=0.95,cluster050,cluster100
4.2.07_100	S	S-O,scaling=1.00,equilibrium,cluster050,cluster100
4.2.07_105	S	S-O,scaling=1.05,cluster050,cluster100
4.2.07_110	S	S-O,scaling=1.10,cluster050,cluster100
4.2.07_125	S	S-O,scaling=1.25,cluster050,cluster100
4.2.07_150	S	S-O,scaling=1.50,cluster050,cluster100
4.2.07_200	S	S-O,scaling=2.00,cluster050,cluster100
4.2.08_080	S	S-O,scaling=0.80,cluster100,cluster200
4.2.08_085	S	S-O,scaling=0.85,cluster100,cluster200
4.2.08_090	S	S-O,scaling=0.90,cluster100,cluster200
4.2.08_095	S	S-O,scaling=0.95,cluster100,cluster200
4.2.08_100	S	S-O,scaling=1.00,equilibrium,cluster100,cluster200
4.2.08_105	S	S-O,scaling=1.05,cluster100,cluster200
4.2.08_110	S	S-O,scaling=1.10,cluster100,cluster200
4.2.08_125	S	S-O,scaling=1.25,cluster100,cluster200
4.2.08_150	S	S-O,scaling=1.50,cluster100,cluster200
4.2.08_200	S	S-O,scaling=2.00,cluster100,cluster200
4.2.09_080	S	S-O,scaling=0.80,cluster050,cluster200
4.2.09_085	S	S-O,scaling=0.85,cluster050,cluster200
4.2.09_090	S	S-O,scaling=0.90,cluster050,cluster200
4.2.09_095	S	S-O,scaling=0.95,cluster050,cluster200
4.2.09_100	S	S-O,scaling=1.00,equilibrium,cluster050,cluster200
4.2.09_105	S	S-O,scaling=1.05,cluster050,cluster200
4.2.09_110	S	S-O,scaling=1.10,cluster050,cluster200
4.2.09_125	S	S-O,scaling=1.25,cluster050,cluster200
4.2.09_150	S	S-O,scaling=1.50,cluster050,cluster200
4.2.09_200	S	S-O,scaling=2.00,cluster050,cluster200
4.2.10_080	S	S-O,scaling=0.80,cluster050,cluster200
4.2.10_085	S	S-O,scaling=0.85,cluster050,cluster200
4.2.10_090	S	S-O,scaling=0.90,cluster050,cluster200
4.2.10_095	S	S-O,scaling=0.95,cluster050,cluster200
4.2.10_100	S	S-O,scaling=1.00,equilibrium,cluster050,cluster200
4.2.10_105	S	S-O,scaling=1.05,cluster050,cluster200
4.2.10_110	S	S-O,scaling=1.10,cluster050,cluster200
4.2.10_125	S	S-O,scaling=1.25,cluster050,cluster200
4.2.10_150	S	S-O,scaling=1.50,cluster050,cluster200
4.2.10_200	S	S-O,scaling=2.00,cluster050,cluster200
4.2.11_080	S	S-O,scaling=0.80,cluster100,cluster200
4.2.11_085	S	S-O,scaling=0.85,cluster100,cluster200
4.2.11_090	S	S-O,scaling=0.90,cluster100,cluster200
4.2.11_095	S	S-O,scaling=0.95,cluster100,cluster200
4.2.11_100	S	S-O,scaling=1.00,equilibrium,cluster100,cluster200
4.2.11_105	S	S-O,scaling=1.05,cluster100,cluster200
4.2.11_110	S	S-O,scaling=1.10,cluster100,cluster200
4.2.11_125	S	S-O,scaling=1.25,cluster100,cluster200
4.2.11_150	S	S-O,scaling=1.50,cluster100,cluster200
4.2.11_200	S	S-O,scaling=2.00,cluster100,cluster200
4.2.12_080	S	S-O,scaling=0.80,cluster200
4.2.12_085	S	S-O,scaling=0.85,cluster200
4.2.12_090	S	S-O,scaling=0.90,cluster200
4.2.12_095	S	S-O,scaling=0.95,cluster200
4.2.12_100	S	S-O,scaling=1.00,equilibrium,cluster200
4.2.12_105	S	S-O,scaling=1.05,cluster200
4.2.12_110	S	S-O,scaling=1.10,cluster200
4.2.12_125	S	S-O,scaling=1.25,cluster200
4.2.12_150	S	S-O,scaling=1.50,cluster200
4.2.12_200	S	S-O,scaling=2.00,cluster200
4.2.13_080	S	S-O,scaling=0.80,cluster100,cluster200
4.2.13_085	S	S-O,scaling=0.85,cluster100,cluster200
4.2.13_090	S	S-O,scaling=0.90,cluster100,cluster200
4.2.13_095	S	S-O,scaling=0.95,cluster100,cluster200
4.2.13_100	S	S-O,scaling=1.00,equilibrium,cluster100,cluster200
4.2.13_105	S	S-O,scaling=1.05,cluster100,cluster200
4.2.13_110	S	S-O,scaling=1.10,cluster100,cluster200
4.2.13_125	S	S-O,scaling=1.25,cluster100,cluster200
4.2.13_150	S	S-O,scaling=1.50,cluster100,cluster200
4.2.13_200	S	S-O,scaling=2.00,cluster100,cluster200
4.2.14_080	S	S-O,scaling=0.80,cluster100,cluster200
4.2.14_085	S	S-O,scaling=0.85,cluster100,cluster200
4.2.14_090	S	S-O,scaling=0.90,cluster100,cluster200
4.2.14_095	S	S-O,scaling=0.95,cluster100,cluster200
4.2.14_100	S	S-O,scaling=1.00,equilibrium,cluster100,cluster200
4.2.14_105	S	S-O,scaling=1.05,cluster100,cluster200
4.2.14_110	S	S-O,scaling=1.10,cluster100,cluster200
4.2.14_125	S	S-O,scaling=1.25,cluster100,cluster200
4.2.14_150	S	S-O,scaling=1.50,cluster100,cluster200
4.2.14_200	S	S-O,scaling=2.00,cluster100,cluster200
4.2.15_080	S	S-O,scaling=0.80,cluster050,cluster200
4.2.15_085	S	S-O,scaling=0.85,cluster050,cluster200
4.2.15_090	S	S-O,scaling=0.90,cluster050,cluster200
4.2.15_095	S	S-O,scaling=0.95,cluster050,cluster200
4.2.15_100	S	S-O,scaling=1.00,equilibrium,cluster050,cluster200
4.2.15_105	S	S-O,scaling=1.05,cluster050,cluster200
4.2.15_110	S	S-O,scaling=1.10,cluster050,cluster200
4.2.15_125	S	S-O,scaling=1.25,cluster050,cluster200
4.2.15_150	S	S-O,scaling=1.50,cluster050,cluster200
4.2.15_200	S	S-O,scaling=2.00,cluster050,cluster200
5.1.01_080	Se	Se-N,scaling=0.80,cluster100,cluster200
5.1.01_085	Se	Se-N,scaling=0.85,cluster100,cluster200
5.1.01_090	Se	Se-N,scaling=0.90,cluster100,cluster200
5.1.01_095	Se	Se-N,scaling=0.95,cluster100,cluster200
5.1.01_100	Se	Se-N,scaling=1.00,equilibrium,cluster100,cluster200
5.1.01_105	Se	Se-N,scaling=1.05,cluster100,cluster200
5.1.01_110	Se	Se-N,scaling=1.10,cluster100,cluster200
5.1.01_125	Se	Se-N,scaling=1.25,cluster100,cluster200
5.1.01_150	Se	Se-N,scaling=1.50,cluster100,cluster200
5.1.01_200	Se	Se-N,scaling=2.00,cluster100,cluster200
5.1.02_080	Se	Se-N,scaling=0.80,cluster200
5.1.02_085	Se	Se-N,scaling=0.85,cluster200
5.1.02_090	Se	Se-N,scaling=0.90,cluster200
5.1.02_095	Se	Se-N,scaling=0.95,cluster200
5.1.02_100	Se	Se-N,scaling=1.00,equilibrium,cluster200
5.1.02_105	Se	Se-N,scaling=1.05,cluster200
5.1.02_110	Se	Se-N,scaling=1.10,cluster200
5.1.02_125	Se	Se-N,scaling=1.25,cluster200
5.1.02_150	Se	Se-N,scaling=1.50,cluster200
5.1.02_200	Se	Se-N,scaling=2.00,cluster200
5.1.03_080	Se	Se-N,scaling=0.80,cluster200
5.1.03_085	Se	Se-N,scaling=0.85,cluster200
5.1.03_090	Se	Se-N,scaling=0.90,cluster200
5.1.03_095	Se	Se-N,scaling=0.95,cluster200
5.1.03_100	Se	Se-N,scaling=1.00,equilibrium,cluster200
5.1.03_105	Se	Se-N,scaling=1.05,cluster200
5.1.03_110	Se	Se-N,scaling=1.10,cluster200
5.1.03_125	Se	Se-N,scaling=1.25,cluster200
5.1.03_150	Se	Se-N,scaling=1.50,cluster200
5.1.03_200	Se	Se-N,scaling=2.00,cluster200
5.1.04_080	Se	Se-N,scaling=0.80
5.1.04_085	Se	Se-N,scaling=0.85
5.1.04_090	Se	Se-N,scaling=0.90
5.1.04_095	Se	Se-N,scaling=0.95
5.1.04_100	Se	Se-N,scaling=1.00,equilibrium
5.1.04_105	Se	Se-N,scaling=1.05
5.1.04_110	Se	Se-N,scaling=1.10
5.1.04_125	Se	Se-N,scaling=1.25
5.1.04_150	Se	Se-N,scaling=1.50
5.1.04_200	Se	Se-N,scaling=2.00
5.1.05_080	Se	Se-N,scaling=0.80,cluster020,cluster050,cluster100,cluster200
5.1.05_085	Se	Se-N,scaling=0.85,cluster020,cluster050,cluster100,cluster200
5.1.05_090	Se	Se-N,scaling=0.90,cluster020,cluster050,cluster100,cluster200
5.1.05_095	Se	Se-N,scaling=0.95,cluster020,cluster050,cluster100,cluster200
5.1.05_100	Se	Se-N,scaling=1.00,equilibrium,cluster020,cluster050,cluster100,cluster200
5.1.05_105	Se	Se-N,scaling=1.05,cluster020,cluster050,cluster100,cluster200
5.1.05_110	Se	Se-N,scaling=1.10,cluster020,cluster050,cluster100,cluster200
5.1.05_125	Se	Se-N,scaling=1.25,cluster020,cluster050,cluster100,cluster200
5.1.05_150	Se	Se-N,scaling=1.50,cluster020,cluster050,cluster100,cluster200
5.1.05_200	Se	Se-N,scaling=2.00,cluster020,cluster050,cluster100,cluster200
5.1.06_080	Se	Se-N,scaling=0.80,cluster200
5.1.06_085	Se	Se-N,scaling=0.85,cluster200
5.1.06_090	Se	Se-N,scaling=0.90,cluster200
5.1.06_095	Se	Se-N,scaling=0.95,cluster200
5.1.06_100	Se	Se-N,scaling=1.00,equilibrium,cluster200
5.1.06_105	Se	Se-N,scaling=1.05,cluster200
5.1.06_110	Se	Se-N,scaling=1.10,cluster200
5.1.06_125	Se	Se-N,scaling=1.25,cluster200
5.1.06_150	Se	Se-N,scaling=1.50,cluster200
5.1.06_200	Se	Se-N,scaling=2.00,cluster200
5.1.07_080	Se	Se-N,scaling=0.80,cluster100,cluster200
5.1.07_085	Se	Se-N,scaling=0.85,cluster100,cluster200
5.1.07_090	Se	Se-N,scaling=0.90,cluster100,cluster200
5.1.07_095	Se	Se-N,scaling=0.95,cluster100,cluster200
5.1.07_100	Se	Se-N,scaling=1.00,equilibrium,cluster100,cluster200
5.1.07_105	Se	Se-N,scaling=1.05,cluster100,cluster200
5.1.07_110	Se	Se-N,scaling=1.10,cluster100,cluster200
5.1.07_125	Se	Se-N,scaling=1.25,cluster100,cluster200
5.1.07_150	Se	Se-N,scaling=1.50,cluster100,cluster200
5.1.07_200	Se	Se-N,scaling=2.00,cluster100,cluster200
5.1.08_080	Se	Se-N,scaling=0.80,cluster200
5.1.08_085	Se	Se-N,scaling=0.85,cluster200
5.1.08_090	Se	Se-N,scaling=0.90,cluster200
5.1.08_095	Se	Se-N,scaling=0.95,cluster200
5.1.08_100	Se	Se-N,scaling=1.00,equilibrium,cluster200
5.1.08_105	Se	Se-N,scaling=1.05,cluster200
5.1.08_110	Se	Se-N,scaling=1.10,cluster200
5.1.08_125	Se	Se-N,scaling=1.25,cluster200
5.1.08_150	Se	Se-N,scaling=1.50,cluster200
5.1.08_200	Se	Se-N,scaling=2.00,cluster200
5.1.09_080	Se	Se-N,scaling=0.80,cluster050
5.1.09_085	Se	Se-N,scaling=0.85,cluster050
5.1.09_090	Se	Se-N,scaling=0.90,cluster050
5.1.09_095	Se	Se-N,scaling=0.95,cluster050
5.1.09_100	Se	Se-N,scaling=1.00,equilibrium,cluster050
5.1.09_105	Se	Se-N,scaling=1.05,cluster050
5.1.09_110	Se	Se-N,scaling=1.10,cluster050
5.1.09_125	Se	Se-N,scaling=1.25,cluster050
5.1.09_150	Se	Se-N,scaling=1.50,cluster050
5.1.09_200	Se	Se-N,scaling=2.00,cluster050
5.1.10_080	Se	Se-N,scaling=0.80
5.1.10_085	Se	Se-N,scaling=0.85
5.1.10_090	Se	Se-N,scaling=0.90
5.1.10_095	Se	Se-N,scaling=0.95
5.1.10_100	Se	Se-N,scaling=1.00,equilibrium
5.1.10_105	Se	Se-N,scaling=1.05
5.1.10_110	Se	Se-N,scaling=1.10
5.1.10_125	Se	Se-N,scaling=1.25
5.1.10_150	Se	Se-N,scaling=1.50
5.1.10_200	Se	Se-N,scaling=2.00
5.1.11_080	Se	Se-N,scaling=0.80,cluster020
5.1.11_085	Se	Se-N,scaling=0.85,cluster020
5.1.11_090	Se	Se-N,scaling=0.90,cluster020
5.1.11_095	Se	Se-N,scaling=0.95,cluster020
5.1.11_100	Se	Se-N,scaling=1.00,equilibrium,cluster020
5.1.11_105	Se	Se-N,scaling=1.05,cluster020
5.1.11_110	Se	Se-N,scaling=1.10,cluster020
5.1.11_125	Se	Se-N,scaling=1.25,cluster020
5.1.11_150	Se	Se-N,scaling=1.50,cluster020
5.1.11_200	Se	Se-N,scaling=2.00,cluster020
5.1.12_080	Se	Se-N,scaling=0.80
5.1.12_085	Se	Se-N,scaling=0.85
5.1.12_090	Se	Se-N,scaling=0.90
5.1.12_095	Se	Se-N,scaling=0.95
5.1.12_100	Se	Se-N,scaling=1.00,equilibrium
5.1.12_105	Se	Se-N,scaling=1.05
5.1.12_110	Se	Se-N,scaling=1.10
5.1.12_125	Se	Se-N,scaling=1.25
5.1.12_150	Se	Se-N,scaling=1.50
5.1.12_200	Se	Se-N,scaling=2.00
5.1.13_080	Se	Se-N,scaling=0.80,cluster200
5.1.13_085	Se	Se-N,scaling=0.85,cluster200
5.1.13_090	Se	Se-N,scaling=0.90,cluster200
5.1.13_095	Se	Se-N,scaling=0.95,cluster200
5.1.13_100	Se	Se-N,scaling=1.00,equilibrium,cluster200
5.1.13_105	Se	Se-N,scaling=1.05,cluster200
5.1.13_110	Se	Se-N,scaling=1.10,cluster200
5.1.13_125	Se	Se-N,scaling=1.25,cluster200
5.1.13_150	Se	Se-N,scaling=1.50,cluster200
5.1.13_200	Se	Se-N,scaling=2.00,cluster200
5.1.14_080	Se	Se-N,scaling=0.80,cluster200
5.1.14_085	Se	Se-N,scaling=0.85,cluster200
5.1.14_090	Se	Se-N,scaling=0.90,cluster200
5.1.14_095	Se	Se-N,scaling=0.95,cluster200
5.1.14_100	Se	Se-N,scaling=1.00,equilibrium,cluster200
5.1.14_105	Se	Se-N,scaling=1.05,cluster200
5.1.14_110	Se	Se-N,scaling=1.10,cluster200
5.1.14_125	Se	Se-N,scaling=1.25,cluster200
5.1.14_150	Se	Se-N,scaling=1.50,cluster200
5.1.14_200	Se	Se-N,scaling=2.00,cluster200
5.1.15_080	Se	Se-N,scaling=0.80,cluster100,cluster200
5.1.15_085	Se	Se-N,scaling=0.85,cluster100,cluster200
5.1.15_090	Se	Se-N,scaling=0.90,cluster100,cluster200
5.1.15_095	Se	Se-N,scaling=0.95,cluster100,cluster200
5.1.15_100	Se	Se-N,scaling=1.00,equilibrium,cluster100,cluster200
5.1.15_105	Se	Se-N,scaling=1.05,cluster100,cluster200
5.1.15_110	Se	Se-N,scaling=1.10,cluster100,cluster200
5.1.15_125	Se	Se-N,scaling=1.25,cluster100,cluster200
5.1.15_150	Se	Se-N,scaling=1.50,cluster100,cluster200
5.1.15_200	Se	Se-N,scaling=2.00,cluster100,cluster200
5.1.16_080	Se	Se-N,scaling=0.80,cluster100
5.1.16_085	Se	Se-N,scaling=0.85,cluster100
5.1.16_090	Se	Se-N,scaling=0.90,cluster100
5.1.16_095	Se	Se-N,scaling=0.95,cluster100
5.1.16_100	Se	Se-N,scaling=1.00,equilibrium,cluster100
5.1.16_105	Se	Se-N,scaling=1.05,cluster100
5.1.16_110	Se	Se-N,scaling=1.10,cluster100
5.1.16_125	Se	Se-N,scaling=1.25,cluster100
5.1.16_150	Se	Se-N,scaling=1.50,cluster100
5.1.16_200	Se	Se-N,scaling=2.00,cluster100
5.1.17_080	Se	Se-N,scaling=0.80,cluster200
5.1.17_085	Se	Se-N,scaling=0.85,cluster200
5.1.17_090	Se	Se-N,scaling=0.90,cluster200
5.1.17_095	Se	Se-N,scaling=0.95,cluster200
5.1.17_100	Se	Se-N,scaling=1.00,equilibrium,cluster200
5.1.17_105	Se	Se-N,scaling=1.05,cluster200
5.1.17_110	Se	Se-N,scaling=1.10,cluster200
5.1.17_125	Se	Se-N,scaling=1.25,cluster200
5.1.17_150	Se	Se-N,scaling=1.50,cluster200
5.1.17_200	Se	Se-N,scaling=2.00,cluster200
5.1.18_080	Se	Se-N,scaling=0.80
5.1.18_085	Se	Se-N,scaling=0.85
5.1.18_090	Se	Se-N,scaling=0.90
5.1.18_095	Se	Se-N,scaling=0.95
5.1.18_100	Se	Se-N,scaling=1.00,equilibrium
5.1.18_105	Se	Se-N,scaling=1.05
5.1.18_110	Se	Se-N,scaling=1.10
5.1.18_125	Se	Se-N,scaling=1.25
5.1.18_150	Se	Se-N,scaling=1.50
5.1.18_200	Se	Se-N,scaling=2.00
5.1.19_080	Se	Se-N,scaling=0.80
5.1.19_085	Se	Se-N,scaling=0.85
5.1.19_090	Se	Se-N,scaling=0.90
5.1.19_095	Se	Se-N,scaling=0.95
5.1.19_100	Se	Se-N,scaling=1.00,equilibrium
5.1.19_105	Se	Se-N,scaling=1.05
5.1.19_110	Se	Se-N,scaling=1.10
5.1.19_125	Se	Se-N,scaling=1.25
5.1.19_150	Se	Se-N,scaling=1.50
5.1.19_200	Se	Se-N,scaling=2.00
5.1.20_080	Se	Se-N,scaling=0.80,cluster100
5.1.20_085	Se	Se-N,scaling=0.85,cluster100
5.1.20_090	Se	Se-N,scaling=0.90,cluster100
5.1.20_095	Se	Se-N,scaling=0.95,cluster100
5.1.20_100	Se	Se-N,scaling=1.00,equilibrium,cluster100
5.1.20_105	Se	Se-N,scaling=1.05,cluster100
5.1.20_110	Se	Se-N,scaling=1.10,cluster100
5.1.20_125	Se	Se-N,scaling=1.25,cluster100
5.1.20_150	Se	Se-N,scaling=1.50,cluster100
5.1.20_200	Se	Se-N,scaling=2.00,cluster100
5.1.21_080	Se	Se-N,scaling=0.80,cluster200
5.1.21_085	Se	Se-N,scaling=0.85,cluster200
5.1.21_090	Se	Se-N,scaling=0.90,cluster200
5.1.21_095	Se	Se-N,scaling=0.95,cluster200
5.1.21_100	Se	Se-N,scaling=1.00,equilibrium,cluster200
5.1.21_105	Se	Se-N,scaling=1.05,cluster200
5.1.21_110	Se	Se-N,scaling=1.10,cluster200
5.1.21_125	Se	Se-N,scaling=1.25,cluster200
5.1.21_150	Se	Se-N,scaling=1.50,cluster200
5.1.21_200	Se	Se-N,scaling=2.00,cluster200
5.1.22_080	Se	Se-N,scaling=0.80
5.1.22_085	Se	Se-N,scaling=0.85
5.1.22_090	Se	Se-N,scaling=0.90
5.1.22_095	Se	Se-N,scaling=0.95
5.1.22_100	Se	Se-N,scaling=1.00,equilibrium
5.1.22_105	Se	Se-N,scaling=1.05
5.1.22_110	Se	Se-N,scaling=1.10
5.1.22_125	Se	Se-N,scaling=1.25
5.1.22_150	Se	Se-N,scaling=1.50
5.1.22_200	Se	Se-N,scaling=2.00
5.2.01_080	Se	Se-O,scaling=0.80,cluster050,cluster200
5.2.01_085	Se	Se-O,scaling=0.85,cluster050,cluster200
5.2.01_090	Se	Se-O,scaling=0.90,cluster050,cluster200
5.2.01_095	Se	Se-O,scaling=0.95,cluster050,cluster200
5.2.01_100	Se	Se-O,scaling=1.00,equilibrium,cluster050,cluster200
5.2.01_105	Se	Se-O,scaling=1.05,cluster050,cluster200
5.2.01_110	Se	Se-O,scaling=1.10,cluster050,cluster200
5.2.01_125	Se	Se-O,scaling=1.25,cluster050,cluster200
5.2.01_150	Se	Se-O,scaling=1.50,cluster050,cluster200
5.2.01_200	Se	Se-O,scaling=2.00,cluster050,cluster200
5.2.02_080	Se	Se-O,scaling=0.80,cluster200
5.2.02_085	Se	Se-O,scaling=0.85,cluster200
5.2.02_090	Se	Se-O,scaling=0.90,cluster200
5.2.02_095	Se	Se-O,scaling=0.95,cluster200
5.2.02_100	Se	Se-O,scaling=1.00,equilibrium,cluster200
5.2.02_105	Se	Se-O,scaling=1.05,cluster200
5.2.02_110	Se	Se-O,scaling=1.10,cluster200
5.2.02_125	Se	Se-O,scaling=1.25,cluster200
5.2.02_150	Se	Se-O,scaling=1.50,cluster200
5.2.02_200	Se	Se-O,scaling=2.00,cluster200
5.2.03_080	Se	Se-O,scaling=0.80,cluster200
5.2.03_085	Se	Se-O,scaling=0.85,cluster200
5.2.03_090	Se	Se-O,scaling=0.90,cluster200
5.2.03_095	Se	Se-O,scaling=0.95,cluster200
5.2.03_100	Se	Se-O,scaling=1.00,equilibrium,cluster200
5.2.03_105	Se	Se-O,scaling=1.05,cluster200
5.2.03_110	Se	Se-O,scaling=1.10,cluster200
5.2.03_125	Se	Se-O,scaling=1.25,cluster200
5.2.03_150	Se	Se-O,scaling=1.50,cluster200
5.2.03_200	Se	Se-O,scaling=2.00,cluster200
5.2.04_080	Se	Se-O,scaling=0.80,cluster200
5.2.04_085	Se	Se-O,scaling=0.85,cluster200
5.2.04_090	Se	Se-O,scaling=0.90,cluster200
5.2.04_095	Se	Se-O,scaling=0.95,cluster200
5.2.04_100	Se	Se-O,scaling=1.00,equilibrium,cluster200
5.2.04_105	Se	Se-O,scaling=1.05,cluster200
5.2.04_110	Se	Se-O,scaling=1.10,cluster200
5.2.04_125	Se	Se-O,scaling=1.25,cluster200
5.2.04_150	Se	Se-O,scaling=1.50,cluster200
5.2.04_200	Se	Se-O,scaling=2.00,cluster200
5.2.05_080	Se	Se-O,scaling=0.80,cluster200
5.2.05_085	Se	Se-O,scaling=0.85,cluster200
5.2.05_090	Se	Se-O,scaling=0.90,cluster200
5.2.05_095	Se	Se-O,scaling=0.95,cluster200
5.2.05_100	Se	Se-O,scaling=1.00,equilibrium,cluster200
5.2.05_105	Se	Se-O,scaling=1.05,cluster200
5.2.05_110	Se	Se-O,scaling=1.10,cluster200
5.2.05_125	Se	Se-O,scaling=1.25,cluster200
5.2.05_150	Se	Se-O,scaling=1.50,cluster200
5.2.05_200	Se	Se-O,scaling=2.00,cluster200
5.2.06_080	Se	Se-O,scaling=0.80,cluster200
5.2.06_085	Se	Se-O,scaling=0.85,cluster200
5.2.06_090	Se	Se-O,scaling=0.90,cluster200
5.2.06_095	Se	Se-O,scaling=0.95,cluster200
5.2.06_100	Se	Se-O,scaling=1.00,equilibrium,cluster200
5.2.06_105	Se	Se-O,scaling=1.05,cluster200
5.2.06_110	Se	Se-O,scaling=1.10,cluster200
5.2.06_125	Se	Se-O,scaling=1.25,cluster200
5.2.06_150	Se	Se-O,scaling=1.50,cluster200
5.2.06_200	Se	Se-O,scaling=2.00,cluster200
5.2.07_080	Se	Se-O,scaling=0.80,cluster200
5.2.07_085	Se	Se-O,scaling=0.85,cluster200
5.2.07_090	Se	Se-O,scaling=0.90,cluster200
5.2.07_095	Se	Se-O,scaling=0.95,cluster200
5.2.07_100	Se	Se-O,scaling=1.00,equilibrium,cluster200
5.2.07_105	Se	Se-O,scaling=1.05,cluster200
5.2.07_110	Se	Se-O,scaling=1.10,cluster200
5.2.07_125	Se	Se-O,scaling=1.25,cluster200
5.2.07_150	Se	Se-O,scaling=1.50,cluster200
5.2.07_200	Se	Se-O,scaling=2.00,cluster200
5.2.08_080	Se	Se-O,scaling=0.80,cluster200
5.2.08_085	Se	Se-O,scaling=0.85,cluster200
5.2.08_090	Se	Se-O,scaling=0.90,cluster200
5.2.08_095	Se	Se-O,scaling=0.95,cluster200
5.2.08_100	Se	Se-O,scaling=1.00,equilibrium,cluster200
5.2.08_105	Se	Se-O,scaling=1.05,cluster200
5.2.08_110	Se	Se-O,scaling=1.10,cluster200
5.2.08_125	Se	Se-O,scaling=1.25,cluster200
5.2.08_150	Se	Se-O,scaling=1.50,cluster200
5.2.08_200	Se	Se-O,scaling=2.00,cluster200
5.2.09_080	Se	Se-O,scaling=0.80,cluster100
5.2.09_085	Se	Se-O,scaling=0.85,cluster100
5.2.09_090	Se	Se-O,scaling=0.90,cluster100
5.2.09_095	Se	Se-O,scaling=0.95,cluster100
5.2.09_100	Se	Se-O,scaling=1.00,equilibrium,cluster100
5.2.09_105	Se	Se-O,scaling=1.05,cluster100
5.2.09_110	Se	Se-O,scaling=1.10,cluster100
5.2.09_125	Se	Se-O,scaling=1.25,cluster100
5.2.09_150	Se	Se-O,scaling=1.50,cluster100
5.2.09_200	Se	Se-O,scaling=2.00,cluster100
5.2.10_080	Se	Se-O,scaling=0.80,cluster100,cluster200
5.2.10_085	Se	Se-O,scaling=0.85,cluster100,cluster200
5.2.10_090	Se	Se-O,scaling=0.90,cluster100,cluster200
5.2.10_095	Se	Se-O,scaling=0.95,cluster100,cluster200
5.2.10_100	Se	Se-O,scaling=1.00,equilibrium,cluster100,cluster200
5.2.10_105	Se	Se-O,scaling=1.05,cluster100,cluster200
5.2.10_110	Se	Se-O,scaling=1.10,cluster100,cluster200
5.2.10_125	Se	Se-O,scaling=1.25,cluster100,cluster200
5.2.10_150	Se	Se-O,scaling=1.50,cluster100,cluster200
5.2.10_200	Se	Se-O,scaling=2.00,cluster100,cluster200
5.2.11_080	Se	Se-O,scaling=0.80,cluster200
5.2.11_085	Se	Se-O,scaling=0.85,cluster200
5.2.11_090	Se	Se-O,scaling=0.90,cluster200
5.2.11_095	Se	Se-O,scaling=0.95,cluster200
5.2.11_100	Se	Se-O,scaling=1.00,equilibrium,cluster200
5.2.11_105	Se	Se-O,scaling=1.05,cluster200
5.2.11_110	Se	Se-O,scaling=1.10,cluster200
5.2.11_125	Se	Se-O,scaling=1.25,cluster200
5.2.11_150	Se	Se-O,scaling=1.50,cluster200
5.2.11_200	Se	Se-O,scaling=2.00,cluster200
5.2.12_080	Se	Se-O,scaling=0.80,cluster200
5.2.12_085	Se	Se-O,scaling=0.85,cluster200
5.2.12_090	Se	Se-O,scaling=0.90,cluster200
5.2.12_095	Se	Se-O,scaling=0.95,cluster200
5.2.12_100	Se	Se-O,scaling=1.00,equilibrium,cluster200
5.2.12_105	Se	Se-O,scaling=1.05,cluster200
5.2.12_110	Se	Se-O,scaling=1.10,cluster200
5.2.12_125	Se	Se-O,scaling=1.25,cluster200
5.2.12_150	Se	Se-O,scaling=1.50,cluster200
5.2.12_200	Se	Se-O,scaling=2.00,cluster200
5.2.13_080	Se	Se-O,scaling=0.80
5.2.13_085	Se	Se-O,scaling=0.85
5.2.13_090	Se	Se-O,scaling=0.90
5.2.13_095	Se	Se-O,scaling=0.95
5.2.13_100	Se	Se-O,scaling=1.00,equilibrium
5.2.13_105	Se	Se-O,scaling=1.05
5.2.13_110	Se	Se-O,scaling=1.10
5.2.13_125	Se	Se-O,scaling=1.25
5.2.13_150	Se	Se-O,scaling=1.50
5.2.13_200	Se	Se-O,scaling=2.00
5.2.14_080	Se	Se-O,scaling=0.80
