# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for SH250x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
6.1.11_095     -38.781      60.680      -7.551      -7.728     -16.824     -10.204
6.1.11_100     -27.981      42.767      -5.094      -6.026     -13.618      -9.952
6.1.11_105     -20.315      29.991      -3.513      -4.483     -11.064      -9.385
6.1.11_110     -14.865      20.948      -2.478      -3.234      -9.020      -8.649
6.1.11_125      -6.191       7.019      -0.977      -1.095      -4.972      -6.216
6.1.11_150      -1.866       1.093      -0.266      -0.160      -1.945      -3.143
6.1.11_200      -0.397       0.025      -0.034      -0.004      -0.389      -0.798
6.1.12_080    -121.536     192.038     -32.402     -10.693     -38.624     -11.217
6.1.12_085     -88.320     140.931     -21.351     -14.535     -31.153     -14.428
6.1.12_090     -64.303     102.369     -14.137     -14.253     -25.225     -15.549
6.1.12_095     -46.999      73.725      -9.488     -12.241     -20.507     -15.511
6.1.12_100     -34.555      52.727      -6.496      -9.777     -16.738     -14.840
6.1.12_105     -25.600      37.494      -4.555      -7.461     -13.712     -13.834
6.1.12_110     -19.142      26.539      -3.273      -5.522     -11.271     -12.669
6.1.12_125      -8.577       9.226      -1.382      -2.012      -6.362      -9.107
6.1.12_150      -2.943       1.520      -0.424      -0.326      -2.573      -4.745
6.1.12_200      -0.728       0.039      -0.063      -0.010      -0.529      -1.291
6.1.13_080     -99.853     158.414     -24.685      -6.774     -30.835      -3.732
6.1.13_085     -71.808     114.817     -15.835     -10.133     -24.779      -7.738
6.1.13_090     -51.708      82.289     -10.221     -10.059     -19.989      -9.688
6.1.13_095     -37.362      58.430      -6.698      -8.595     -16.181     -10.406
6.1.13_100     -27.143      41.175      -4.487      -6.787     -13.138     -10.380
6.1.13_105     -19.864      28.838      -3.085      -5.108     -10.695      -9.915
6.1.13_110     -14.671      20.096      -2.178      -3.725      -8.726      -9.205
6.1.13_125      -6.347       6.651      -0.879      -1.301      -4.791      -6.667
6.1.13_150      -2.102       1.007      -0.255      -0.200      -1.832      -3.383
6.1.13_200      -0.550       0.022      -0.035      -0.006      -0.341      -0.910
6.1.14_080    -101.281     168.306     -25.173     -12.760     -37.657      -8.566
6.1.14_085     -73.300     121.408     -16.443     -14.197     -30.327     -12.860
6.1.14_090     -53.352      86.687     -10.923     -12.845     -24.528     -14.961
6.1.14_095     -39.150      61.383      -7.448     -10.526     -19.921     -15.662
6.1.14_100     -29.029      43.176      -5.239      -8.139     -16.242     -15.473
6.1.14_105     -21.790      30.207      -3.805      -6.061     -13.287     -14.736
6.1.14_110     -16.583      21.043      -2.846      -4.399     -10.904     -13.688
6.1.14_125      -8.012       6.979      -1.351      -1.539      -6.117     -10.040
6.1.14_150      -3.194       1.067      -0.476      -0.243      -2.455      -5.302
6.1.14_200      -0.942       0.024      -0.082      -0.009      -0.506      -1.514
6.2.01_080     -28.968      55.269      -4.668      -5.724     -15.638       0.272
6.2.01_085     -20.021      36.184      -3.167      -3.825     -12.273      -3.102
6.2.01_090     -14.123      23.579      -2.236      -2.478      -9.681      -4.940
6.2.01_095     -10.201      15.317      -1.631      -1.576      -7.668      -5.758
6.2.01_100      -7.562       9.931      -1.220      -0.991      -6.096      -5.936
6.2.01_105      -5.759       6.428      -0.930      -0.619      -4.863      -5.743
6.2.01_110      -4.505       4.152      -0.721      -0.387      -3.892      -5.353
6.2.01_125      -2.495       1.105      -0.361      -0.097      -2.043      -3.891
6.2.01_150      -1.295       0.116      -0.135      -0.013      -0.767      -2.093
6.2.01_200      -0.556       0.001      -0.029      -0.001      -0.156      -0.741
6.2.02_080     -34.760      63.576      -7.025      -6.158     -15.189       0.443
6.2.02_085     -23.812      42.200      -4.578      -4.258     -11.927      -2.375
6.2.02_090     -16.505      27.820      -3.076      -2.841      -9.405      -4.007
6.2.02_095     -11.613      18.243      -2.130      -1.852      -7.443      -4.796
6.2.02_100      -8.320      11.913      -1.517      -1.190      -5.908      -5.023
6.2.02_105      -6.087       7.753      -1.106      -0.758      -4.703      -4.901
6.2.02_110      -4.554       5.029      -0.824      -0.480      -3.755      -4.584
6.2.02_125      -2.199       1.352      -0.375      -0.122      -1.954      -3.297
6.2.02_150      -0.958       0.146      -0.127      -0.014      -0.723      -1.675
6.2.02_200      -0.336       0.002      -0.024      -0.000      -0.146      -0.505
6.2.03_080     -47.706      86.045     -10.096     -10.547     -19.736      -2.039
6.2.03_085     -33.723      58.762      -6.694      -7.701     -15.704      -5.061
6.2.03_090     -24.155      39.818      -4.576      -5.390     -12.554      -6.856
6.2.03_095     -17.588      26.818      -3.227      -3.671     -10.077      -7.744
6.2.03_100     -13.054      17.979      -2.341      -2.456      -8.118      -7.988
6.2.03_105      -9.894      12.008      -1.740      -1.624      -6.558      -7.808
6.2.03_110      -7.666       7.995      -1.320      -1.067      -5.312      -7.369
6.2.03_125      -4.059       2.327      -0.629      -0.300      -2.870      -5.530
6.2.03_150      -1.941       0.288      -0.220      -0.040      -1.102      -3.016
6.2.03_200      -0.728       0.004      -0.041      -0.002      -0.224      -0.991
6.2.04_080     -39.613      71.242      -8.183      -7.427     -15.512       0.508
6.2.04_085     -27.771      48.156      -5.249      -5.620     -12.254      -2.739
6.2.04_090     -19.732      32.310      -3.475      -4.014      -9.725      -4.636
6.2.04_095     -14.253      21.558      -2.379      -2.768      -7.748      -5.589
6.2.04_100     -10.492      14.325      -1.681      -1.867      -6.192      -5.908
6.2.04_105      -7.887       9.489      -1.222      -1.243      -4.962      -5.825
6.2.04_110      -6.059       6.270      -0.909      -0.821      -3.985      -5.504
6.2.04_125      -3.123       1.789      -0.413      -0.233      -2.095      -4.076
6.2.04_150      -1.443       0.216      -0.137      -0.031      -0.768      -2.163
6.2.04_200      -0.542       0.003      -0.025      -0.001      -0.145      -0.710
6.2.05_080     -53.814      95.945     -11.787     -11.337     -22.159      -3.152
6.2.05_085     -38.935      66.189      -7.978      -8.649     -17.710      -7.083
6.2.05_090     -28.628      45.292      -5.585      -6.270     -14.224      -9.415
6.2.05_095     -21.455      30.803      -4.042      -4.401     -11.476     -10.572
6.2.05_100     -16.424      20.852      -3.013      -3.025      -9.294     -10.905
6.2.05_105     -12.853      14.066      -2.301      -2.051      -7.550     -10.690
6.2.05_110     -10.283       9.460      -1.790      -1.380      -6.150     -10.142
6.2.05_125      -5.934       2.838      -0.906      -0.416      -3.374      -7.792
6.2.05_150      -3.121       0.370      -0.334      -0.063      -1.323      -4.471
6.2.05_200      -1.286       0.006      -0.064      -0.004      -0.273      -1.621
6.2.06_080     -17.675      39.608      -2.380      -2.971     -14.466       2.116
6.2.06_085     -11.356      24.896      -1.478      -1.913     -11.261      -1.112
6.2.06_090      -7.392      15.572      -0.952      -1.188      -8.797      -2.759
6.2.06_095      -4.892       9.701      -0.634      -0.722      -6.897      -3.443
6.2.06_100      -3.302       6.022      -0.434      -0.433      -5.425      -3.573
6.2.06_105      -2.282       3.724      -0.305      -0.258      -4.285      -3.405
6.2.06_110      -1.620       2.294      -0.219      -0.154      -3.398      -3.096
6.2.06_125      -0.690       0.525      -0.092      -0.033      -1.747      -2.038
6.2.06_150      -0.275       0.042      -0.030      -0.004      -0.645      -0.912
6.2.06_200      -0.098       0.000      -0.006      -0.000      -0.131      -0.235
6.2.07_080     -19.490      40.109      -3.437      -2.761     -11.523       2.898
6.2.07_085     -12.600      25.115      -2.067      -1.781      -8.850      -0.183
6.2.07_090      -8.244      15.624      -1.275      -1.111      -6.831      -1.838
6.2.07_095      -5.479       9.670      -0.808      -0.679      -5.296      -2.592
6.2.07_100      -3.713       5.960      -0.524      -0.409      -4.124      -2.811
6.2.07_105      -2.574       3.659      -0.348      -0.245      -3.227      -2.735
6.2.07_110      -1.829       2.239      -0.237      -0.146      -2.538      -2.511
6.2.07_125      -0.768       0.504      -0.084      -0.032      -1.279      -1.659
6.2.07_150      -0.274       0.041      -0.022      -0.003      -0.467      -0.725
6.2.07_200      -0.066       0.000      -0.003      -0.000      -0.098      -0.167
6.2.08_080     -26.453      53.839      -4.800      -5.442     -14.812       2.333
6.2.08_085     -17.717      34.597      -3.031      -3.614     -11.514      -1.279
6.2.08_090     -12.055      22.071      -1.975      -2.320      -8.997      -3.275
6.2.08_095      -8.364      14.002      -1.326      -1.456      -7.061      -4.205
6.2.08_100      -5.937       8.842      -0.913      -0.901      -5.563      -4.472
6.2.08_105      -4.319       5.561      -0.643      -0.553      -4.400      -4.354
6.2.08_110      -3.223       3.485      -0.461      -0.338      -3.494      -4.032
6.2.08_125      -1.546       0.843      -0.188      -0.078      -1.799      -2.768
6.2.08_150      -0.631       0.076      -0.054      -0.008      -0.666      -1.283
6.2.08_200      -0.162       0.001      -0.009       0.000      -0.137      -0.307
6.2.09_080     -25.364      49.850      -4.788      -4.572     -12.305       2.820
6.2.09_085     -16.938      32.097      -2.919      -3.173      -9.549      -0.482
6.2.09_090     -11.454      20.469      -1.831      -2.093      -7.440      -2.349
6.2.09_095      -7.875      12.952      -1.183      -1.337      -5.817      -3.261
6.2.09_100      -5.527       8.142      -0.786      -0.837      -4.563      -3.572
6.2.09_105      -3.972       5.089      -0.536      -0.518      -3.590      -3.526
6.2.09_110      -2.929       3.165      -0.374      -0.318      -2.833      -3.288
6.2.09_125      -1.373       0.743      -0.142      -0.073      -1.425      -2.271
6.2.09_150      -0.579       0.063      -0.039      -0.007      -0.504      -1.067
6.2.09_200      -0.192       0.000      -0.006      -0.000      -0.097      -0.295
6.2.10_080     -30.043      61.498      -6.273      -6.193     -17.471       1.518
6.2.10_085     -20.691      40.480      -4.100      -4.377     -13.802      -2.491
6.2.10_090     -14.500      26.440      -2.778      -2.962     -10.953      -4.753
6.2.10_095     -10.376      17.165      -1.943      -1.949      -8.725      -5.828
6.2.10_100      -7.600      11.089      -1.396      -1.259      -6.972      -6.139
6.2.10_105      -5.708       7.133      -1.024      -0.805      -5.589      -5.993
6.2.10_110      -4.397       4.570      -0.764      -0.511      -4.495      -5.595
6.2.10_125      -2.307       1.179      -0.341      -0.131      -2.389      -3.989
6.2.10_150      -1.071       0.117      -0.105      -0.016      -0.913      -1.988
6.2.10_200      -0.352       0.001      -0.016      -0.001      -0.191      -0.559
6.2.11_080     -18.807      36.185      -2.465      -2.483     -12.552      -0.122
6.2.11_085     -13.000      23.643      -1.642      -1.692      -9.943      -2.633
6.2.11_090      -9.186      15.394      -1.148      -1.113      -7.890      -3.943
6.2.11_095      -6.653       9.992      -0.835      -0.716      -6.270      -4.482
6.2.11_100      -4.946       6.463      -0.627      -0.455      -4.989      -4.554
6.2.11_105      -3.779       4.166      -0.483      -0.287      -3.976      -4.360
6.2.11_110      -2.969       2.674      -0.379      -0.180      -3.176      -4.030
6.2.11_125      -1.675       0.689      -0.200      -0.046      -1.647      -2.879
6.2.11_150      -0.908       0.065      -0.083      -0.006      -0.599      -1.531
6.2.11_200      -0.420       0.000      -0.020      -0.000      -0.114      -0.554
6.2.12_080     -24.488      47.641      -4.222      -3.367     -13.224       2.340
6.2.12_085     -16.464      30.483      -2.686      -2.178     -10.266      -1.111
6.2.12_090     -11.245      19.342      -1.755      -1.368      -7.990      -3.015
6.2.12_095      -7.838      12.186      -1.176      -0.843      -6.230      -3.901
6.2.12_100      -5.598       7.631      -0.807      -0.513      -4.869      -4.156
6.2.12_105      -4.110       4.752      -0.566      -0.310      -3.816      -4.049
6.2.12_110      -3.106       2.945      -0.405      -0.187      -3.001      -3.754
6.2.12_125      -1.583       0.684      -0.166      -0.041      -1.503      -2.609
6.2.12_150      -0.753       0.057      -0.050      -0.004      -0.535      -1.284
6.2.12_200      -0.291       0.000      -0.009      -0.000      -0.105      -0.404
6.2.13_080     -28.510      60.160      -5.825      -7.807     -17.187       0.830
6.2.13_085     -19.324      38.253      -3.859      -5.102     -13.243      -3.274
6.2.13_090     -13.408      24.153      -2.641      -3.246     -10.261      -5.402
6.2.13_095      -9.571      15.164      -1.860      -2.031      -7.987      -6.284
6.2.13_100      -7.055       9.477      -1.341      -1.258      -6.242      -6.419
6.2.13_105      -5.378       5.899      -0.986      -0.776      -4.896      -6.138
6.2.13_110      -4.236       3.658      -0.737      -0.479      -3.856      -5.650
6.2.13_125      -2.436       0.857      -0.335      -0.116      -1.936      -3.965
6.2.13_150      -1.316       0.073      -0.111      -0.014      -0.686      -2.054
6.2.13_200      -0.535       0.000      -0.020      -0.001      -0.130      -0.686
6.2.14_080     -29.217      55.749      -5.727      -5.708     -13.596       1.500
6.2.14_085     -20.094      36.934      -3.626      -4.108     -10.693      -1.587
6.2.14_090     -14.014      24.315      -2.375      -2.823      -8.446      -3.343
6.2.14_095      -9.940      15.933      -1.610      -1.886      -6.693      -4.196
6.2.14_100      -7.186      10.404      -1.125      -1.239      -5.317      -4.463
6.2.14_105      -5.303       6.775      -0.807      -0.805      -4.233      -4.374
6.2.14_110      -3.997       4.402      -0.592      -0.521      -3.378      -4.086
6.2.14_125      -1.934       1.194      -0.259      -0.140      -1.743      -2.881
6.2.14_150      -0.783       0.132      -0.083      -0.016      -0.624      -1.374
6.2.14_200      -0.212       0.001      -0.015      -0.000      -0.115      -0.340
6.2.15_080     -31.322      62.011      -6.833      -6.873     -17.765      -0.782
6.2.15_085     -21.994      40.562      -4.591      -4.808     -13.986      -4.816
6.2.15_090     -15.825      26.344      -3.199      -3.237     -11.061      -6.978
6.2.15_095     -11.709      17.012      -2.301      -2.128      -8.781      -7.907
6.2.15_100      -8.928      10.935      -1.698      -1.380      -6.993      -8.063
6.2.15_105      -7.015       7.000      -1.278      -0.889      -5.585      -7.767
6.2.15_110      -5.672       4.465      -0.978      -0.572      -4.475      -7.231
6.2.15_125      -3.445       1.138      -0.471      -0.156      -2.350      -5.283
6.2.15_150      -1.949       0.111      -0.166      -0.022      -0.877      -2.903
6.2.15_200      -0.847       0.001      -0.032      -0.001      -0.174      -1.053
6.2.16_080     -72.549     131.129     -18.794     -18.044     -25.696      -3.955
6.2.16_085     -51.063      91.324     -12.295     -14.660     -20.382      -7.075
6.2.16_090     -36.120      63.081      -8.191     -11.137     -16.263      -8.631
6.2.16_095     -25.750      43.287      -5.585      -8.122     -13.052      -9.223
6.2.16_100     -18.556      29.552      -3.907      -5.768     -10.531      -9.210
6.2.16_105     -13.552      20.095      -2.805      -4.026      -8.536      -8.824
6.2.16_110     -10.056      13.623      -2.064      -2.777      -6.948      -8.222
6.2.16_125      -4.603       4.193      -0.929      -0.881      -3.823      -6.043
6.2.16_150      -1.848       0.572      -0.322      -0.130      -1.518      -3.245
6.2.16_200      -0.666       0.010      -0.065      -0.005      -0.329      -1.055
6.2.17_080     -98.047     173.758     -27.102     -25.667     -33.282     -10.339
6.2.17_085     -71.033     124.878     -18.227     -22.499     -26.714     -13.596
6.2.17_090     -51.730      88.938     -12.446     -18.186     -21.558     -14.982
6.2.17_095     -37.976      62.873      -8.676     -13.997     -17.492     -15.266
6.2.17_100     -28.179      44.182      -6.192     -10.434     -14.265     -14.889
6.2.17_105     -21.189      30.901      -4.529      -7.612     -11.689     -14.117
6.2.17_110     -16.179      21.531      -3.390      -5.470      -9.618     -13.126
6.2.17_125      -8.005       7.174      -1.595      -1.933      -5.465      -9.823
6.2.17_150      -3.485       1.114      -0.576      -0.331      -2.254      -5.532
6.2.17_200      -1.300       0.026      -0.116      -0.015      -0.495      -1.901
6.2.18_080     -60.561     105.690     -14.137     -12.037     -20.326      -1.371
6.2.18_085     -42.984      73.651      -9.089     -10.305     -16.261      -4.988
6.2.18_090     -30.728      50.865      -5.980      -8.038     -13.077      -6.958
6.2.18_095     -22.190      34.876      -4.048      -5.941     -10.562      -7.865
6.2.18_100     -16.233      23.779      -2.823      -4.245      -8.562      -8.084
6.2.18_105     -12.059      16.142      -2.027      -2.966      -6.961      -7.871
6.2.18_110      -9.116      10.920      -1.493      -2.042      -5.674      -7.406
6.2.18_125      -4.426       3.332      -0.673      -0.640      -3.112      -5.520
6.2.18_150      -1.908       0.447      -0.228      -0.093      -1.205      -2.987
6.2.18_200      -0.713       0.008      -0.043      -0.004      -0.242      -0.995
6.2.19_080     -89.380     161.843     -23.664     -23.730     -33.839      -8.769
6.2.19_085     -65.227     114.872     -16.132     -20.132     -27.144     -13.762
6.2.19_090     -48.102      80.844     -11.263     -15.954     -21.894     -16.369
6.2.19_095     -35.959      56.507      -8.082     -12.122     -17.753     -17.409
6.2.19_100     -27.323      39.285      -5.964      -8.958     -14.467     -17.428
6.2.19_105     -21.147      27.199      -4.516      -6.497     -11.841     -16.802
6.2.19_110     -16.691      18.774      -3.497      -4.652      -9.729     -15.795
6.2.19_125      -9.230       6.100      -1.784      -1.646      -5.501     -12.061
6.2.19_150      -4.677       0.916      -0.690      -0.295      -2.260      -7.007
6.2.19_200      -1.967       0.020      -0.144      -0.017      -0.497      -2.605
7.1.01_080     -31.487      47.207      -6.551       0.112     -13.553      -4.273
7.1.01_085     -22.191      31.629      -4.319      -0.696     -10.595      -6.172
7.1.01_090     -16.022      21.078      -2.988      -0.798      -8.353      -7.084
7.1.01_095     -11.872      13.992      -2.154      -0.672      -6.629      -7.335
7.1.01_100      -9.034       9.259      -1.602      -0.504      -5.288      -7.170
7.1.01_105      -7.057       6.106      -1.221      -0.358      -4.234      -6.764
7.1.01_110      -5.651       4.013      -0.949      -0.247      -3.401      -6.234
7.1.01_125      -3.296       1.114      -0.481      -0.079      -1.796      -4.539
7.1.01_150      -1.769       0.120      -0.186      -0.015      -0.666      -2.515
7.1.01_200      -0.773       0.001      -0.042      -0.001      -0.129      -0.945
7.1.02_080     -29.364      51.244      -6.282      -0.899     -15.625      -0.925
7.1.02_085     -20.022      32.509      -4.022      -1.011     -11.988      -4.534
7.1.02_090     -14.015      20.432      -2.670      -0.827      -9.236      -6.317
7.1.02_095     -10.125      12.740      -1.833      -0.600      -7.142      -6.959
7.1.02_100      -7.572       7.886      -1.295      -0.410      -5.541      -6.931
7.1.02_105      -5.866       4.849      -0.938      -0.271      -4.313      -6.540
7.1.02_110      -4.699       2.964      -0.695      -0.177      -3.371      -5.978
7.1.02_125      -2.826       0.656      -0.312      -0.049      -1.656      -4.187
7.1.02_150      -1.597       0.049      -0.104      -0.007      -0.568      -2.227
7.1.02_200      -0.694       0.000      -0.019      -0.000      -0.104      -0.818
7.1.03_080     -43.030      73.458     -10.519      -4.346     -19.809      -4.247
7.1.03_085     -30.023      48.243      -6.912      -3.960     -15.221      -7.874
7.1.03_090     -21.421      31.417      -4.719      -3.079     -11.779      -9.582
7.1.03_095     -15.695      20.319      -3.335      -2.218      -9.171     -10.101
7.1.03_100     -11.841      13.066      -2.428      -1.531      -7.178      -9.912
7.1.03_105      -9.206       8.361      -1.809      -1.032      -5.644      -9.329
7.1.03_110      -7.369       5.327      -1.373      -0.686      -4.456      -8.557
7.1.03_125      -4.371       1.348      -0.652      -0.200      -2.248      -6.122
7.1.03_150      -2.426       0.129      -0.227      -0.030      -0.790      -3.343
7.1.03_200      -1.044       0.001      -0.043      -0.002      -0.146      -1.234
7.1.04_080     -39.454      58.264     -10.116       2.151     -14.317      -3.472
7.1.04_085     -27.238      38.529      -6.328       0.185     -10.930      -5.783
7.1.04_090     -19.147      25.175      -4.101      -0.440      -8.409      -6.922
7.1.04_095     -13.763      16.286      -2.760      -0.536      -6.510      -7.284
7.1.04_100     -10.154      10.447      -1.926      -0.459      -5.066      -7.158
7.1.04_105      -7.706       6.653      -1.389      -0.347      -3.959      -6.748
7.1.04_110      -6.022       4.210      -1.029      -0.248      -3.106      -6.194
7.1.04_125      -3.368       1.033      -0.473      -0.082      -1.532      -4.421
7.1.04_150      -1.806       0.092      -0.168      -0.015      -0.514      -2.412
7.1.04_200      -0.813       0.001      -0.035      -0.001      -0.089      -0.938
7.1.05_080     -44.808      74.191     -11.352      -2.533     -20.285      -4.788
7.1.05_085     -31.848      49.259      -7.562      -3.018     -15.707      -8.877
7.1.05_090     -23.186      32.433      -5.249      -2.625     -12.250     -10.876
7.1.05_095     -17.346      21.214      -3.779      -2.024      -9.613     -11.548
7.1.05_100     -13.358      13.802      -2.804      -1.470      -7.584     -11.414
7.1.05_105     -10.586       8.938      -2.129      -1.032      -6.010     -10.820
7.1.05_110      -8.619       5.764      -1.645      -0.712      -4.783      -9.994
7.1.05_125      -5.295       1.516      -0.815      -0.229      -2.467      -7.291
7.1.05_150      -3.007       0.156      -0.294      -0.040      -0.896      -4.081
7.1.05_200      -1.314       0.001      -0.056      -0.003      -0.171      -1.543
7.1.06_080     -59.358      89.087     -12.683       2.939     -23.665      -3.678
7.1.06_085     -41.522      61.485      -8.060      -0.154     -18.897      -7.148
7.1.06_090     -29.391      42.155      -5.313      -1.135     -15.176      -8.860
7.1.06_095     -21.091      28.772      -3.637      -1.242     -12.245      -9.443
7.1.06_100     -15.365      19.586      -2.577      -1.047      -9.920      -9.322
7.1.06_105     -11.373      13.313      -1.878      -0.791      -8.064      -8.794
7.1.06_110      -8.557       9.040      -1.399      -0.564      -6.576      -8.057
7.1.06_125      -4.015       2.818      -0.630      -0.177      -3.627      -5.631
7.1.06_150      -1.507       0.396      -0.198      -0.027      -1.430      -2.766
7.1.06_200      -0.403       0.007      -0.032      -0.002      -0.297      -0.727
7.1.07_080     -74.022     105.559     -19.433       6.299     -23.069      -4.666
7.1.07_085     -51.645      73.162     -12.312       1.394     -18.045      -7.446
7.1.07_090     -36.293      50.261      -7.953      -0.491     -14.211      -8.687
7.1.07_095     -25.742      34.282      -5.265      -1.021     -11.263      -9.009
7.1.07_100     -18.467      23.250      -3.579      -1.008      -8.977      -8.781
7.1.07_105     -13.426      15.699      -2.496      -0.821      -7.191      -8.235
7.1.07_110      -9.907      10.561      -1.781      -0.612      -5.785      -7.523
7.1.07_125      -4.395       3.157      -0.721      -0.203      -3.078      -5.240
7.1.07_150      -1.560       0.404      -0.202      -0.029      -1.160      -2.548
7.1.07_200      -0.389       0.006      -0.029      -0.001      -0.233      -0.646
7.1.08_080     -82.281     118.408     -22.510       5.618     -26.539      -7.305
7.1.08_085     -58.216      83.121     -14.455       0.080     -20.959     -10.429
7.1.08_090     -41.547      57.829      -9.465      -1.929     -16.659     -11.772
7.1.08_095     -29.977      39.939      -6.357      -2.330     -13.322     -12.047
7.1.08_100     -21.912      27.421      -4.390      -2.092     -10.711     -11.685
7.1.08_105     -16.255      18.738      -3.115      -1.668      -8.653     -10.953
7.1.08_110     -12.254      12.757      -2.264      -1.250      -7.020     -10.031
7.1.08_125      -5.817       3.955      -0.968      -0.443      -3.824      -7.098
7.1.08_150      -2.281       0.539      -0.288      -0.069      -1.482      -3.581
7.1.08_200      -0.632       0.009      -0.041      -0.002      -0.301      -0.967
7.1.09_080     -68.898      94.098     -17.902       9.778     -21.020      -3.944
7.1.09_085     -48.074      64.828     -11.206       3.630     -16.502      -7.324
7.1.09_090     -33.820      44.200      -7.157       0.925     -13.034      -8.886
7.1.09_095     -24.049      29.876      -4.692      -0.131     -10.348      -9.344
7.1.09_100     -17.327      20.051      -3.167      -0.451      -8.251      -9.145
7.1.09_105     -12.677      13.378      -2.199      -0.475      -6.603      -8.576
7.1.09_110      -9.435       8.883      -1.567      -0.398      -5.301      -7.819
7.1.09_125      -4.360       2.541      -0.640      -0.158      -2.785      -5.401
7.1.09_150      -1.715       0.299      -0.185      -0.028      -1.012      -2.641
7.1.09_200      -0.536       0.004      -0.028      -0.002      -0.187      -0.749
7.1.10_080     -71.780     107.732     -18.724       3.266     -26.251      -5.757
7.1.10_085     -50.890      74.749     -12.133      -0.870     -20.786      -9.930
7.1.10_090     -36.546      51.399      -8.105      -2.208     -16.559     -12.020
7.1.10_095     -26.654      35.091      -5.605      -2.326     -13.265     -12.759
7.1.10_100     -19.783      23.822      -4.011      -1.993     -10.678     -12.642
7.1.10_105     -14.964      16.101      -2.956      -1.557      -8.631     -12.008
7.1.10_110     -11.544      10.844      -2.232      -1.157      -7.003     -11.092
7.1.10_125      -5.944       3.256      -1.055      -0.415      -3.812      -7.970
7.1.10_150      -2.634       0.423      -0.353      -0.071      -1.480      -4.115
7.1.10_200      -0.833       0.007      -0.056      -0.003      -0.304      -1.190
7.1.11_080     -69.549     109.780     -13.224       2.012     -30.485      -1.465
7.1.11_085     -48.049      74.776      -8.309      -1.368     -24.312      -7.262
7.1.11_090     -33.531      50.572      -5.421      -2.280     -19.459     -10.120
7.1.11_095     -23.694      34.025      -3.685      -2.184     -15.626     -11.165
7.1.11_100     -16.989      22.808      -2.603      -1.766     -12.585     -11.135
7.1.11_105     -12.382      15.251      -1.898      -1.314     -10.164     -10.508
7.1.11_110      -9.184      10.180      -1.420      -0.933      -8.232      -9.589
7.1.11_125      -4.185       3.009      -0.653      -0.294      -4.452      -6.575
7.1.11_150      -1.575       0.392      -0.212      -0.041      -1.715      -3.152
7.1.11_200      -0.453       0.007      -0.035      -0.002      -0.346      -0.830
7.1.12_080    -125.968     170.875     -35.661      19.108     -35.318      -6.964
7.1.12_085     -90.143     122.769     -23.251       6.423     -28.280     -12.482
7.1.12_090     -64.741      87.454     -15.279       0.502     -22.741     -14.804
7.1.12_095     -46.741      61.850     -10.194      -1.852     -18.361     -15.298
7.1.12_100     -33.977      43.487      -6.942      -2.466     -14.884     -14.782
7.1.12_105     -24.904      30.433      -4.837      -2.323     -12.109     -13.741
7.1.12_110     -18.430      21.217      -3.450      -1.918      -9.884     -12.465
7.1.12_125      -8.002       7.078      -1.411      -0.787      -5.465      -8.587
7.1.12_150      -2.585       1.098      -0.409      -0.131      -2.150      -4.177
7.1.12_200      -0.567       0.025      -0.058      -0.004      -0.433      -1.037
7.1.13_080    -128.384     175.601     -36.551      16.397     -38.205     -11.142
7.1.13_085     -92.441     126.926     -23.965       3.648     -30.754     -16.586
7.1.13_090     -66.882      90.928     -15.868      -2.083     -24.858     -18.764
7.1.13_095     -48.715      64.652     -10.695      -4.116     -20.175     -19.049
7.1.13_100     -35.785      45.686      -7.378      -4.361     -16.438     -18.276
7.1.13_105     -26.555      32.121      -5.224      -3.856     -13.439     -16.954
7.1.13_110     -19.936      22.492      -3.795      -3.125     -11.022     -15.387
7.1.13_125      -9.143       7.588      -1.652      -1.313      -6.178     -10.698
7.1.13_150      -3.305       1.197      -0.527      -0.239      -2.476      -5.351
7.1.13_200      -0.865       0.028      -0.082      -0.009      -0.507      -1.435
7.1.14_080    -101.634     135.371     -26.428      17.933     -29.387      -4.144
7.1.14_085     -72.103      95.813     -16.812       6.994     -23.591      -9.700
7.1.14_090     -51.406      67.144     -10.826       1.806     -19.000     -12.282
7.1.14_095     -36.906      46.664      -7.114      -0.389     -15.346     -13.091
7.1.14_100     -26.734      32.209      -4.794      -1.127     -12.426     -12.872
7.1.14_105     -19.576      22.107      -3.322      -1.215     -10.083     -12.089
7.1.14_110     -14.517      15.104      -2.364      -1.057      -8.198     -11.032
7.1.14_125      -6.480       4.720      -0.973      -0.457      -4.449      -7.638
7.1.14_150      -2.336       0.652      -0.289      -0.081      -1.679      -3.732
7.1.14_200      -0.677       0.012      -0.043      -0.004      -0.313      -1.025
7.1.15_080    -107.243     153.873     -28.651       9.705     -37.013      -9.328
7.1.15_085     -76.946     109.698     -18.673       0.654     -29.782     -15.049
7.1.15_090     -55.668      77.496     -12.424      -3.045     -24.065     -17.705
7.1.15_095     -40.703      54.342      -8.507      -4.072     -19.524     -18.464
7.1.15_100     -30.141      37.880      -6.020      -3.899     -15.898     -18.078
7.1.15_105     -22.641      26.279      -4.402      -3.284     -12.987     -17.035
7.1.15_110     -17.276      18.162      -3.314      -2.586     -10.640     -15.653
7.1.15_125      -8.474       5.898      -1.598      -1.048      -5.940     -11.162
7.1.15_150      -3.477       0.876      -0.575      -0.194      -2.373      -5.744
