# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
7.008_105        -4.248         3.355        -0.560        -0.272        -2.287        -4.013
7.008_110        -3.592         2.286        -0.450        -0.187        -1.859        -3.802
7.008_125        -2.342         0.711        -0.238        -0.059        -1.012        -2.940
7.008_150        -1.357         0.097        -0.088        -0.009        -0.391        -1.749
7.008_200        -0.603         0.002        -0.017        -0.000        -0.078        -0.697
7.009_080       -16.186        26.582        -2.133        -1.284        -8.352        -1.372
7.009_085       -12.553        18.273        -1.584        -1.008        -6.706        -3.578
7.009_090        -9.904        12.537        -1.223        -0.761        -5.397        -4.747
7.009_095        -7.949         8.583        -0.969        -0.559        -4.351        -5.244
7.009_100        -6.487         5.863        -0.778        -0.403        -3.515        -5.320
7.009_105        -5.379         3.996        -0.630        -0.287        -2.844        -5.144
7.009_110        -4.525         2.718        -0.513        -0.203        -2.306        -4.830
7.009_125        -2.898         0.844        -0.279        -0.070        -1.247        -3.651
7.009_150        -1.621         0.115        -0.105        -0.012        -0.477        -2.100
7.009_200        -0.673         0.002        -0.019        -0.001        -0.093        -0.785
7.010_080       -13.202        23.418        -1.905        -1.715        -6.541         0.054
7.010_085       -10.048        16.060        -1.357        -1.185        -5.234        -1.764
7.010_090        -7.761        10.987        -0.998        -0.806        -4.201        -2.779
7.010_095        -6.090         7.499        -0.750        -0.542        -3.380        -3.264
7.010_100        -4.858         5.107        -0.573        -0.362        -2.726        -3.412
7.010_105        -3.938         3.472        -0.443        -0.240        -2.204        -3.353
7.010_110        -3.244         2.357        -0.345        -0.159        -1.786        -3.177
7.010_125        -1.970         0.732        -0.169        -0.046        -0.966        -2.421
7.010_150        -1.048         0.102        -0.058        -0.006        -0.371        -1.381
7.010_200        -0.424         0.002        -0.010        -0.000        -0.074        -0.507
7.011_080       -18.616        38.196        -2.498        -3.096       -15.532        -1.546
7.011_085       -13.998        26.491        -1.871        -2.268       -12.728        -4.374
7.011_090       -10.707        18.320        -1.460        -1.626       -10.448        -5.921
7.011_095        -8.349        12.634        -1.173        -1.151        -8.587        -6.626
7.011_100        -6.646         8.695        -0.960        -0.808        -7.071        -6.789
7.011_105        -5.403         5.968        -0.795        -0.565        -5.830        -6.625
7.011_110        -4.481         4.089        -0.663        -0.395        -4.817        -6.267
7.011_125        -2.843         1.300        -0.394        -0.137        -2.753        -4.828
7.011_150        -1.660         0.185        -0.174        -0.026        -1.148        -2.823
7.011_200        -0.744         0.003        -0.041        -0.002        -0.258        -1.041
7.012_080       -11.838        26.984        -0.871        -2.001       -13.858        -1.584
7.012_085        -8.453        18.407        -0.617        -1.472       -11.320        -3.455
7.012_090        -6.111        12.511        -0.467        -1.053        -9.261        -4.381
7.012_095        -4.488         8.476        -0.369        -0.740        -7.587        -4.708
7.012_100        -3.360         5.727        -0.299        -0.513        -6.226        -4.671
7.012_105        -2.572         3.860        -0.246        -0.353        -5.117        -4.428
7.012_110        -2.017         2.597        -0.204        -0.241        -4.215        -4.080
7.012_125        -1.123         0.782        -0.117        -0.076        -2.387        -2.921
7.012_150        -0.602         0.103        -0.048        -0.011        -0.980        -1.539
7.012_200        -0.258         0.002        -0.009        -0.000        -0.214        -0.480
7.013_080       -15.803        35.495        -1.674        -2.531       -16.646        -1.160
7.013_085       -11.589        24.319        -1.224        -1.840       -13.647        -3.981
7.013_090        -8.624        16.618        -0.933        -1.313       -11.202        -5.454
7.013_095        -6.530        11.330        -0.733        -0.926        -9.206        -6.066
7.013_100        -5.042         7.714        -0.587        -0.650        -7.580        -6.145
7.013_105        -3.976         5.242        -0.478        -0.454        -6.250        -5.916
7.013_110        -3.201         3.555        -0.392        -0.317        -5.162        -5.518
7.013_125        -1.882         1.101        -0.225        -0.109        -2.951        -4.066
7.013_150        -1.026         0.152        -0.096        -0.020        -1.232        -2.222
7.013_200        -0.442         0.003        -0.021        -0.001        -0.278        -0.740
7.014_080       -12.690        26.192        -1.277        -1.594       -11.961        -1.330
7.014_085        -9.838        18.418        -0.994        -1.178        -9.842        -3.435
7.014_090        -7.767        12.917        -0.804        -0.854        -8.106        -4.613
7.014_095        -6.248         9.034        -0.664        -0.611        -6.682        -5.170
7.014_100        -5.120         6.303        -0.555        -0.434        -5.513        -5.320
7.014_105        -4.272         4.384        -0.466        -0.307        -4.554        -5.216
7.014_110        -3.622         3.042        -0.393        -0.216        -3.767        -4.957
7.014_125        -2.394         1.000        -0.236        -0.075        -2.155        -3.860
7.014_150        -1.423         0.150        -0.103        -0.014        -0.893        -2.282
7.014_200        -0.644         0.003        -0.023        -0.001        -0.195        -0.860
7.015_080       -20.811        45.053        -2.579        -3.476       -18.716        -0.528
7.015_085       -15.238        30.267        -1.890        -2.502       -15.127        -4.489
7.015_090       -11.387        20.285        -1.454        -1.759       -12.242        -6.558
7.015_095        -8.705        13.562        -1.154        -1.220        -9.921        -7.438
7.015_100        -6.816         9.043        -0.934        -0.840        -8.049        -7.596
7.015_105        -5.471         6.018        -0.764        -0.577        -6.542        -7.336
7.015_110        -4.494         3.991        -0.630        -0.396        -5.325        -6.854
7.015_125        -2.792         1.154        -0.360        -0.130        -2.921        -5.049
7.015_150        -1.589         0.139        -0.148        -0.023        -1.147        -2.768
7.015_200        -0.670         0.002        -0.031        -0.001        -0.238        -0.939
7.016_080       -20.013        46.865        -2.107        -5.507       -17.368         1.870
7.016_085       -14.272        31.785        -1.400        -3.874       -14.067        -1.828
7.016_090       -10.332        21.496        -1.004        -2.666       -11.417        -3.923
7.016_095        -7.620        14.508        -0.763        -1.809        -9.286        -4.970
7.016_100        -5.745         9.775        -0.605        -1.216        -7.567        -5.357
7.016_105        -4.437         6.577        -0.491        -0.812        -6.180        -5.344
7.016_110        -3.514         4.418        -0.405        -0.542        -5.058        -5.101
7.016_125        -2.015         1.329        -0.237        -0.161        -2.819        -3.903
7.016_150        -1.106         0.175        -0.102        -0.024        -1.137        -2.194
7.016_200        -0.488         0.003        -0.023        -0.001        -0.245        -0.754
7.017_080       -18.660        40.579        -3.207        -3.772       -17.116        -2.177
7.017_085       -14.462        29.535        -2.409        -2.880       -14.430        -4.645
7.017_090       -11.316        21.464        -1.865        -2.158       -12.186        -6.061
7.017_095        -8.948        15.573        -1.476        -1.595       -10.307        -6.754
7.017_100        -7.159        11.283        -1.187        -1.169        -8.732        -6.964
7.017_105        -5.800         8.162        -0.965        -0.851        -7.408        -6.862
7.017_110        -4.759         5.896        -0.790        -0.617        -6.295        -6.564
7.017_125        -2.838         2.203        -0.445        -0.232        -3.902        -5.214
7.017_150        -1.475         0.414        -0.181        -0.046        -1.828        -3.117
7.017_200        -0.568         0.013        -0.037        -0.002        -0.482        -1.077
7.018_080       -11.693        28.993        -1.250        -2.720       -12.752         0.579
7.018_085        -8.187        19.326        -0.832        -1.875       -10.215        -1.784
7.018_090        -5.822        12.849        -0.592        -1.268        -8.206        -3.039
7.018_095        -4.220         8.522        -0.444        -0.846        -6.609        -3.596
7.018_100        -3.130         5.642        -0.345        -0.561        -5.336        -3.729
7.018_105        -2.381         3.729        -0.274        -0.370        -4.318        -3.615
7.018_110        -1.860         2.462        -0.222        -0.244        -3.506        -3.369
7.018_125        -1.033         0.703        -0.124        -0.071        -1.909        -2.434
7.018_150        -0.550         0.086        -0.051        -0.010        -0.746        -1.272
7.018_200        -0.235         0.001        -0.011        -0.001        -0.154        -0.400
7.019_080        -9.687        25.180        -1.844        -2.187       -11.678        -0.216
7.019_085        -7.230        17.331        -1.390        -1.584        -9.523        -2.397
7.019_090        -5.500        11.887        -1.081        -1.129        -7.783        -3.606
7.019_095        -4.275         8.126        -0.860        -0.796        -6.372        -4.178
7.019_100        -3.401         5.539        -0.695        -0.558        -5.229        -4.344
7.019_105        -2.768         3.762        -0.568        -0.390        -4.299        -4.263
7.019_110        -2.304         2.550        -0.469        -0.272        -3.544        -4.038
7.019_125        -1.486         0.782        -0.273        -0.094        -2.016        -3.088
7.019_150        -0.893         0.105        -0.121        -0.018        -0.842        -1.769
7.019_200        -0.415         0.002        -0.031        -0.001        -0.194        -0.640
7.020_080       -10.905        24.738        -3.109        -2.610        -9.666        -1.553
7.020_085        -8.712        18.343        -2.447        -2.074        -8.089        -2.978
7.020_090        -7.026        13.542        -1.941        -1.613        -6.773        -3.811
7.020_095        -5.720         9.949        -1.548        -1.234        -5.672        -4.225
7.020_100        -4.705         7.279        -1.240        -0.931        -4.754        -4.351
7.020_105        -3.907         5.301        -0.995        -0.696        -3.987        -4.284
7.020_110        -3.276         3.845        -0.800        -0.515        -3.348        -4.094
7.020_125        -2.044         1.436        -0.417        -0.202        -1.999        -3.227
7.020_150        -1.073         0.262        -0.146        -0.041        -0.882        -1.878
7.020_200        -0.390         0.008        -0.022        -0.002        -0.212        -0.619
7.021_080       -13.115        33.007        -1.254        -2.358       -15.129         1.152
7.021_085        -8.995        21.778        -0.846        -1.633       -12.073        -1.770
7.021_090        -6.257        14.345        -0.614        -1.105        -9.667        -3.298
7.021_095        -4.431         9.434        -0.470        -0.738        -7.762        -3.966
7.021_100        -3.207         6.194        -0.372        -0.488        -6.249        -4.122
7.021_105        -2.380         4.064        -0.300        -0.322        -5.047        -3.985
7.021_110        -1.815         2.663        -0.245        -0.213        -4.088        -3.697
7.021_125        -0.947         0.745        -0.138        -0.062        -2.215        -2.617
7.021_150        -0.474         0.088        -0.056        -0.009        -0.863        -1.315
7.021_200        -0.193         0.001        -0.012        -0.000        -0.179        -0.383
7.022_080       -11.113        26.502        -1.421        -2.134       -12.000        -0.166
7.022_085        -8.005        17.944        -1.031        -1.510        -9.703        -2.305
7.022_090        -5.873        12.123        -0.784        -1.050        -7.861        -3.445
7.022_095        -4.401         8.173        -0.615        -0.724        -6.381        -3.948
7.022_100        -3.379         5.501        -0.493        -0.496        -5.190        -4.057
7.022_105        -2.661         3.699        -0.401        -0.340        -4.231        -3.933
7.022_110        -2.149         2.483        -0.330        -0.232        -3.455        -3.684
7.022_125        -1.295         0.745        -0.189        -0.076        -1.911        -2.725
7.022_150        -0.736         0.098        -0.081        -0.013        -0.760        -1.492
7.022_200        -0.327         0.002        -0.018        -0.001        -0.160        -0.504
7.023_080        -7.512        15.047        -1.380        -1.550        -4.189         0.416
7.023_085        -5.487        10.240        -1.013        -1.039        -3.327        -0.626
7.023_090        -4.058         6.953        -0.767        -0.687        -2.658        -1.217
7.023_095        -3.044         4.709        -0.594        -0.451        -2.132        -1.513
7.023_100        -2.321         3.181        -0.466        -0.294        -1.718        -1.618
7.023_105        -1.801         2.145        -0.370        -0.191        -1.390        -1.606
7.023_110        -1.423         1.444        -0.295        -0.124        -1.129        -1.528
7.023_125        -0.780         0.436        -0.157        -0.034        -0.620        -1.154
7.023_150        -0.376         0.058        -0.061        -0.004        -0.248        -0.631
7.023_200        -0.139         0.001        -0.013        -0.000        -0.056        -0.207
7.024_080       -19.107        48.941        -1.004        -3.267       -21.727         3.835
7.024_085       -11.891        31.272        -0.530        -2.304       -17.064        -0.518
7.024_090        -7.299        19.926        -0.349        -1.543       -13.449        -2.714
7.024_095        -4.391        12.662        -0.276        -1.000       -10.634        -3.638
7.024_100        -2.561         8.024        -0.240        -0.633        -8.433        -3.842
7.024_105        -1.420         5.072        -0.214        -0.394        -6.709        -3.665
7.024_110        -0.716         3.197        -0.191        -0.242        -5.355        -3.306
7.024_125         0.109         0.788        -0.127        -0.051        -2.785        -2.066
7.024_150         0.220         0.073        -0.057        -0.002        -1.025        -0.791
7.024_200         0.088         0.001        -0.011         0.000        -0.198        -0.120
7.025_080       -11.124        24.481        -1.458        -2.150        -9.428         0.322
7.025_085        -8.043        16.941        -0.996        -1.512        -7.702        -1.313
7.025_090        -5.861        11.700        -0.711        -1.044        -6.314        -2.231
7.025_095        -4.313         8.065        -0.525        -0.711        -5.193        -2.677
7.025_100        -3.211         5.549        -0.396        -0.480        -4.284        -2.822
7.025_105        -2.423         3.811        -0.304        -0.322        -3.543        -2.781
7.025_110        -1.855         2.614        -0.236        -0.215        -2.939        -2.632
7.025_125        -0.917         0.835        -0.116        -0.064        -1.706        -1.968
7.025_150        -0.382         0.121        -0.039        -0.009        -0.735        -1.045
7.025_200        -0.123         0.002        -0.007        -0.000        -0.179        -0.307
7.026_080       -13.327        32.428        -1.118        -1.771       -15.947         0.265
7.026_085        -9.309        21.939        -0.752        -1.293       -12.995        -2.410
7.026_090        -6.570        14.814        -0.544        -0.916       -10.615        -3.831
7.026_095        -4.699         9.988        -0.416        -0.637        -8.693        -4.457
7.026_100        -3.416         6.727        -0.331        -0.439        -7.138        -4.597
7.026_105        -2.535         4.527        -0.271        -0.301        -5.876        -4.456
7.026_110        -1.925         3.044        -0.225        -0.206        -4.849        -4.162
7.026_125        -0.981         0.925        -0.135        -0.067        -2.776        -3.035
7.026_150        -0.487         0.128        -0.062        -0.012        -1.173        -1.605
7.026_200        -0.216         0.003        -0.015        -0.001        -0.273        -0.502
7.027_080        -8.840        24.102        -0.576        -1.575       -12.522         0.589
7.027_085        -6.015        16.222        -0.373        -1.113       -10.129        -1.407
7.027_090        -4.123        10.916        -0.262        -0.769        -8.214        -2.451
7.027_095        -2.855         7.350        -0.196        -0.524        -6.679        -2.905
7.027_100        -2.005         4.951        -0.154        -0.355        -5.442        -3.005
7.027_105        -1.432         3.338        -0.123        -0.239        -4.446        -2.903
7.027_110        -1.045         2.253        -0.101        -0.161        -3.641        -2.695
7.027_125        -0.471         0.696        -0.057        -0.050        -2.032        -1.914
7.027_150        -0.202         0.098        -0.023        -0.007        -0.821        -0.955
7.027_200        -0.076         0.002        -0.004        -0.000        -0.175        -0.254
7.028_080        -8.785        23.673        -0.567        -1.801       -11.949         0.571
7.028_085        -5.959        15.960        -0.391        -1.244        -9.661        -1.295
7.028_090        -4.059        10.745        -0.289        -0.849        -7.827        -2.278
7.028_095        -2.784         7.231        -0.224        -0.574        -6.357        -2.709
7.028_100        -1.928         4.860        -0.179        -0.387        -5.174        -2.806
7.028_105        -1.351         3.265        -0.145        -0.260        -4.221        -2.712
7.028_110        -0.962         2.192        -0.119        -0.174        -3.453        -2.515
7.028_125        -0.395         0.659        -0.067        -0.052        -1.922        -1.777
7.028_150        -0.151         0.088        -0.027        -0.007        -0.777        -0.874
7.028_200        -0.061         0.001        -0.005        -0.000        -0.169        -0.234
7.029_080        -8.508        23.682        -0.562        -1.720       -12.355         0.538
7.029_085        -5.823        15.977        -0.381        -1.185        -9.993        -1.406
7.029_090        -4.015        10.765        -0.277        -0.806        -8.104        -2.439
7.029_095        -2.797         7.245        -0.212        -0.544        -6.590        -2.899
7.029_100        -1.975         4.869        -0.169        -0.366        -5.371        -3.011
7.029_105        -1.419         3.271        -0.136        -0.245        -4.391        -2.920
7.029_110        -1.041         2.195        -0.112        -0.164        -3.599        -2.721
7.029_125        -0.481         0.658        -0.064        -0.050        -2.016        -1.953
7.029_150        -0.222         0.086        -0.027        -0.007        -0.824        -0.993
7.029_200        -0.101         0.001        -0.006        -0.000        -0.183        -0.289
7.030_080       -12.397        33.075        -0.729        -2.805       -15.418         1.725
7.030_085        -7.269        20.120        -0.362        -1.854       -11.848        -1.214
7.030_090        -4.160        12.161        -0.214        -1.176        -9.133        -2.521
7.030_095        -2.292         7.314        -0.148        -0.726        -7.064        -2.915
7.030_100        -1.182         4.380        -0.115        -0.439        -5.483        -2.840
7.030_105        -0.531         2.611        -0.094        -0.262        -4.270        -2.548
7.030_110        -0.157         1.550        -0.079        -0.155        -3.339        -2.180
7.030_125         0.215         0.318        -0.046        -0.030        -1.645        -1.188
7.030_150         0.197         0.022        -0.017        -0.001        -0.570        -0.370
7.030_200         0.077         0.000        -0.003         0.000        -0.105        -0.030
7.031_080        -9.552        25.076        -2.219        -2.457       -10.887        -0.039
7.031_085        -7.078        17.159        -1.602        -1.744        -8.860        -2.126
7.031_090        -5.332        11.694        -1.185        -1.219        -7.222        -3.264
7.031_095        -4.093         7.937        -0.892        -0.844        -5.896        -3.788
7.031_100        -3.210         5.370        -0.681        -0.580        -4.824        -3.925
7.031_105        -2.574         3.622        -0.527        -0.398        -3.955        -3.831
7.031_110        -2.109         2.435        -0.411        -0.272        -3.249        -3.606
7.031_125        -1.303         0.729        -0.207        -0.088        -1.831        -2.700
7.031_150        -0.745         0.094        -0.077        -0.015        -0.753        -1.495
7.031_200        -0.325         0.001        -0.016        -0.001        -0.169        -0.510
7.032_080       -11.977        30.950        -0.998        -2.097       -14.934         0.944
7.032_085        -8.210        20.706        -0.659        -1.473       -12.055        -1.689
7.032_090        -5.684        13.830        -0.465        -1.010        -9.756        -3.085
7.032_095        -3.990         9.230        -0.346        -0.683        -7.918        -3.707
7.032_100        -2.850         6.157        -0.267        -0.459        -6.443        -3.863
7.032_105        -2.078         4.104        -0.212        -0.307        -5.256        -3.749
7.032_110        -1.553         2.737        -0.170        -0.206        -4.300        -3.491
7.032_125        -0.758         0.813        -0.094        -0.063        -2.396        -2.498
7.032_150        -0.354         0.108        -0.038        -0.010        -0.970        -1.262
7.032_200        -0.136         0.002        -0.007        -0.000        -0.210        -0.352
7.033_080        -9.356        20.366        -1.362        -1.798        -7.277         0.572
7.033_085        -6.750        13.915        -0.959        -1.230        -5.870        -0.894
7.033_090        -4.921         9.487        -0.702        -0.828        -4.755        -1.719
7.033_095        -3.631         6.453        -0.529        -0.551        -3.865        -2.123
7.033_100        -2.718         4.380        -0.407        -0.364        -3.152        -2.262
7.033_105        -2.068         2.967        -0.317        -0.240        -2.579        -2.237
7.033_110        -1.601         2.006        -0.249        -0.157        -2.117        -2.119
7.033_125        -0.826         0.614        -0.127        -0.044        -1.195        -1.579
7.033_150        -0.371         0.083        -0.046        -0.006        -0.498        -0.838
7.033_200        -0.130         0.001        -0.009        -0.000        -0.117        -0.255
7.034_080       -12.487        29.934        -1.072        -1.897       -14.060         0.417
7.034_085        -8.635        19.688        -0.712        -1.348       -11.286        -2.293
7.034_090        -6.075        12.955        -0.509        -0.934        -9.083        -3.645
7.034_095        -4.362         8.534        -0.385        -0.639        -7.327        -4.179
7.034_100        -3.209         5.635        -0.301        -0.435        -5.929        -4.239
7.034_105        -2.424         3.724        -0.242        -0.296        -4.806        -4.044
7.034_110        -1.881         2.468        -0.197        -0.202        -3.910        -3.721
7.034_125        -1.028         0.725        -0.112        -0.066        -2.140        -2.620
7.034_150        -0.533         0.096        -0.046        -0.011        -0.843        -1.338
7.034_200        -0.220         0.002        -0.009        -0.001        -0.175        -0.404
7.035_080       -14.188        32.000        -1.977        -2.219       -14.150        -0.533
7.035_085       -10.262        21.730        -1.437        -1.630       -11.476        -3.076
7.035_090        -7.566        14.770        -1.095        -1.176        -9.331        -4.398
7.035_095        -5.702        10.052        -0.862        -0.841        -7.603        -4.956
7.035_100        -4.397         6.848        -0.694        -0.599        -6.208        -5.050
7.035_105        -3.475         4.672        -0.566        -0.427        -5.080        -4.876
7.035_110        -2.811         3.191        -0.467        -0.304        -4.166        -4.557
7.035_125        -1.687         1.021        -0.270        -0.111        -2.331        -3.379
7.035_150        -0.939         0.152        -0.116        -0.022        -0.942        -1.866
7.035_200        -0.406         0.003        -0.026        -0.001        -0.200        -0.629
7.036_080       -10.507        25.389        -1.154        -1.875       -11.807         0.046
7.036_085        -7.566        17.216        -0.849        -1.342        -9.561        -2.101
7.036_090        -5.549        11.653        -0.655        -0.943        -7.757        -3.252
7.036_095        -4.158         7.874        -0.522        -0.657        -6.305        -3.768
7.036_100        -3.191         5.311        -0.424        -0.454        -5.134        -3.892
7.036_105        -2.511         3.580        -0.349        -0.313        -4.189        -3.783
7.036_110        -2.027         2.408        -0.289        -0.216        -3.425        -3.549
7.036_125        -1.220         0.728        -0.170        -0.071        -1.900        -2.634
7.036_150        -0.695         0.097        -0.074        -0.012        -0.760        -1.445
7.036_200        -0.312         0.002        -0.017        -0.001        -0.161        -0.490
7.037_080       -13.519        31.387        -1.648        -2.447       -14.025        -0.252
7.037_085        -9.655        20.925        -1.189        -1.741       -11.276        -2.936
7.037_090        -7.042        13.948        -0.904        -1.215        -9.088        -4.300
7.037_095        -5.260         9.297        -0.711        -0.841        -7.340        -4.854
7.037_100        -4.028         6.195        -0.572        -0.580        -5.939        -4.925
7.037_105        -3.168         4.131        -0.466        -0.400        -4.819        -4.722
7.037_110        -2.555         2.755        -0.383        -0.277        -3.920        -4.379
7.037_125        -1.532         0.818        -0.219        -0.094        -2.144        -3.170
7.037_150        -0.852         0.107        -0.090        -0.017        -0.841        -1.693
7.037_200        -0.357         0.002        -0.019        -0.001        -0.173        -0.549
7.038_080       -10.397        25.855        -1.100        -2.403       -11.766         0.189
7.038_085        -7.361        17.331        -0.755        -1.656        -9.465        -1.906
7.038_090        -5.298        11.595        -0.551        -1.123        -7.632        -3.009
7.038_095        -3.892         7.748        -0.421        -0.754        -6.169        -3.487
7.038_100        -2.927         5.173        -0.331        -0.504        -4.998        -3.588
7.038_105        -2.258         3.449        -0.266        -0.336        -4.058        -3.470
7.038_110        -1.788         2.299        -0.217        -0.224        -3.304        -3.234
7.038_125        -1.026         0.678        -0.122        -0.068        -1.813        -2.352
7.038_150        -0.559         0.087        -0.051        -0.010        -0.715        -1.248
7.038_200        -0.239         0.001        -0.011        -0.000        -0.149        -0.398
7.039_080       -12.355        32.365        -0.875        -2.380       -16.547         0.208
7.039_085        -8.680        22.276        -0.593        -1.705       -13.528        -2.229
7.039_090        -6.143        15.304        -0.429        -1.199       -11.084        -3.552
7.039_095        -4.393        10.498        -0.326        -0.833        -9.103        -4.157
7.039_100        -3.183         7.191        -0.257        -0.574        -7.493        -4.316
7.039_105        -2.342         4.919        -0.208        -0.393        -6.182        -4.206
7.039_110        -1.757         3.361        -0.170        -0.269        -5.112        -3.946
7.039_125        -0.848         1.064        -0.097        -0.086        -2.936        -2.902
7.039_150        -0.386         0.153        -0.041        -0.013        -1.239        -1.526
7.039_200        -0.161         0.003        -0.009        -0.001        -0.286        -0.453
7.040_080       -12.427        32.130        -1.922        -2.725       -15.182        -0.127
7.040_085        -9.055        22.102        -1.402        -1.975       -12.389        -2.719
7.040_090        -6.693        15.151        -1.065        -1.403       -10.132        -4.141
7.040_095        -5.033        10.348        -0.834        -0.983        -8.303        -4.804
7.040_100        -3.864         7.046        -0.667        -0.683        -6.819        -4.987
7.040_105        -3.035         4.784        -0.541        -0.472        -5.614        -4.879
7.040_110        -2.441         3.238        -0.444        -0.326        -4.633        -4.606
7.040_125        -1.455         0.990        -0.256        -0.109        -2.649        -3.478
7.040_150        -0.834         0.131        -0.113        -0.020        -1.115        -1.951
7.040_200        -0.393         0.002        -0.029        -0.002        -0.262        -0.683
7.041_080       -12.945        33.162        -3.659        -3.795       -12.927        -0.165
7.041_085        -9.804        23.269        -2.655        -2.780       -10.657        -2.628
7.041_090        -7.511        16.269        -1.977        -2.005        -8.805        -4.028
7.041_095        -5.836        11.341        -1.501        -1.431        -7.292        -4.718
7.041_100        -4.606         7.884        -1.158        -1.014        -6.053        -4.947
7.041_105        -3.698         5.465        -0.905        -0.716        -5.036        -4.889
7.041_110        -3.021         3.778        -0.714        -0.504        -4.199        -4.660
7.041_125        -1.820         1.233        -0.368        -0.177        -2.476        -3.608
7.041_150        -1.000         0.184        -0.139        -0.034        -1.093        -2.082
7.041_200        -0.434         0.004        -0.028        -0.002        -0.276        -0.737
7.042_080       -17.430        44.237        -0.851        -3.218       -19.310         3.428
7.042_085       -10.851        27.868        -0.419        -2.202       -15.010        -0.615
7.042_090        -6.729        17.507        -0.255        -1.439       -11.713        -2.629
7.042_095        -4.154        10.967        -0.188        -0.915        -9.171        -3.460
7.042_100        -2.551         6.851        -0.155        -0.570        -7.205        -3.630
7.042_105        -1.558         4.268        -0.133        -0.351        -5.679        -3.453
7.042_110        -0.945         2.651        -0.115        -0.214        -4.493        -3.116
7.042_125        -0.206         0.626        -0.071        -0.047        -2.281        -1.979
7.042_150        -0.029         0.054        -0.029        -0.003        -0.814        -0.822
7.042_200        -0.026         0.000        -0.005         0.000        -0.152        -0.183
7.043_080       -10.962        24.167        -1.271        -2.087        -9.561         0.285
7.043_085        -7.972        16.888        -0.866        -1.487        -7.862        -1.298
7.043_090        -5.838        11.776        -0.617        -1.037        -6.486        -2.202
7.043_095        -4.313         8.195        -0.456        -0.714        -5.365        -2.653
7.043_100        -3.220         5.693        -0.344        -0.486        -4.450        -2.808
7.043_105        -2.433         3.947        -0.264        -0.329        -3.700        -2.779
7.043_110        -1.862         2.733        -0.205        -0.222        -3.085        -2.642
7.043_125        -0.913         0.899        -0.100        -0.067        -1.817        -1.998
7.043_150        -0.369         0.137        -0.033        -0.009        -0.799        -1.074
7.043_200        -0.113         0.003        -0.005        -0.000        -0.200        -0.315
7.044_080        -7.428        17.894        -1.788        -1.459        -7.398        -0.180
7.044_085        -5.658        12.269        -1.321        -1.057        -6.017        -1.784
7.044_090        -4.382         8.366        -0.993        -0.751        -4.895        -2.655
7.044_095        -3.459         5.676        -0.758        -0.527        -3.984        -3.050
7.044_100        -2.785         3.835        -0.585        -0.366        -3.245        -3.146
7.044_105        -2.289         2.581        -0.456        -0.253        -2.646        -3.064
7.044_110        -1.918         1.730        -0.360        -0.175        -2.160        -2.883
7.044_125        -1.244         0.512        -0.186        -0.057        -1.192        -2.167
7.044_150        -0.737         0.064        -0.072        -0.010        -0.471        -1.225
7.044_200        -0.330         0.001        -0.016        -0.001        -0.098        -0.443
7.045_080        -9.590        24.311        -1.284        -2.101       -12.115        -0.779
7.045_085        -6.646        16.007        -0.858        -1.469        -9.739        -2.706
7.045_090        -4.651        10.480        -0.593        -1.007        -7.846        -3.617
7.045_095        -3.299         6.823        -0.421        -0.681        -6.335        -3.913
7.045_100        -2.383         4.419        -0.304        -0.457        -5.127        -3.851
7.045_105        -1.759         2.848        -0.224        -0.305        -4.159        -3.599
7.045_110        -1.333         1.830        -0.168        -0.203        -3.385        -3.259
7.045_125        -0.682         0.474        -0.078        -0.060        -1.860        -2.205
7.045_150        -0.339         0.048        -0.028        -0.008        -0.745        -1.072
7.045_200        -0.140         0.000        -0.006        -0.000        -0.164        -0.309
7.046_080       -13.650        29.480        -1.633        -1.741       -12.934        -0.478
7.046_085       -10.186        20.740        -1.237        -1.257       -10.612        -2.552
7.046_090        -7.675        14.546        -0.967        -0.893        -8.719        -3.708
7.046_095        -5.848        10.169        -0.771        -0.626        -7.174        -4.250
7.046_100        -4.512         7.089        -0.623        -0.435        -5.912        -4.393
7.046_105        -3.528         4.930        -0.508        -0.301        -4.882        -4.289
7.046_110        -2.798         3.417        -0.417        -0.206        -4.038        -4.042
7.046_125        -1.521         1.122        -0.233        -0.066        -2.317        -3.015
7.046_150        -0.694         0.170        -0.093        -0.010        -0.978        -1.604
7.046_200        -0.219         0.004        -0.019        -0.000        -0.225        -0.460
7.047_080       -13.998        29.024        -1.777        -2.350       -11.668        -0.768
7.047_085       -10.593        20.444        -1.330        -1.721        -9.560        -2.759
7.047_090        -8.100        14.345        -1.027        -1.237        -7.842        -3.861
7.047_095        -6.270        10.032        -0.811        -0.878        -6.442        -4.368
7.047_100        -4.920         6.994        -0.650        -0.616        -5.300        -4.492
7.047_105        -3.917         4.862        -0.525        -0.430        -4.368        -4.378
7.047_110        -3.166         3.370        -0.427        -0.298        -3.607        -4.128
7.047_125        -1.828         1.108        -0.235        -0.098        -2.058        -3.111
7.047_150        -0.916         0.168        -0.091        -0.016        -0.857        -1.712
7.047_200        -0.341         0.004        -0.018        -0.001        -0.193        -0.549
7.048_080        -6.964        15.498        -0.888        -1.254        -6.098         0.294
