# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
7.007_110        -3.206         2.390        -0.436        -0.198        -2.149        -3.599
7.007_125        -2.003         0.765        -0.233        -0.064        -1.171        -2.706
7.007_150        -1.102         0.109        -0.086        -0.010        -0.451        -1.541
7.007_200        -0.458         0.002        -0.016        -0.000        -0.089        -0.561
7.008_080       -12.294        20.870        -1.856        -1.516        -6.474        -1.270
7.008_085        -9.643        14.491        -1.420        -1.119        -5.215        -2.906
7.008_090        -7.683        10.027        -1.109        -0.804        -4.210        -3.779
7.008_095        -6.223         6.914        -0.877        -0.567        -3.405        -4.159
7.008_100        -5.123         4.749        -0.700        -0.395        -2.758        -4.227
7.008_105        -4.284         3.249        -0.561        -0.272        -2.236        -4.105
7.008_110        -3.634         2.215        -0.452        -0.187        -1.817        -3.874
7.008_125        -2.386         0.692        -0.239        -0.059        -0.989        -2.982
7.008_150        -1.384         0.094        -0.089        -0.009        -0.381        -1.769
7.008_200        -0.615         0.002        -0.017        -0.000        -0.076        -0.707
7.009_080       -15.916        25.722        -2.069        -1.285        -8.211        -1.758
7.009_085       -12.366        17.680        -1.541        -1.009        -6.586        -3.822
7.009_090        -9.774        12.127        -1.193        -0.761        -5.293        -4.894
7.009_095        -7.859         8.301        -0.946        -0.559        -4.264        -5.327
7.009_100        -6.426         5.670        -0.762        -0.403        -3.442        -5.363
7.009_105        -5.342         3.865        -0.619        -0.288        -2.783        -5.167
7.009_110        -4.509         2.628        -0.504        -0.203        -2.254        -4.842
7.009_125        -2.905         0.817        -0.275        -0.070        -1.219        -3.652
7.009_150        -1.630         0.113        -0.104        -0.012        -0.467        -2.100
7.009_200        -0.675         0.002        -0.019        -0.001        -0.091        -0.784
7.010_080       -13.033        22.582        -1.875        -1.715        -6.417        -0.458
7.010_085        -9.946        15.484        -1.339        -1.185        -5.128        -2.114
7.010_090        -7.707        10.593        -0.988        -0.806        -4.111        -3.018
7.010_095        -6.069         7.232        -0.745        -0.542        -3.305        -3.429
7.010_100        -4.860         4.929        -0.571        -0.362        -2.664        -3.528
7.010_105        -3.954         3.353        -0.442        -0.240        -2.153        -3.436
7.010_110        -3.268         2.278        -0.345        -0.159        -1.744        -3.239
7.010_125        -1.998         0.706        -0.170        -0.046        -0.942        -2.450
7.010_150        -1.067         0.098        -0.058        -0.006        -0.362        -1.394
7.010_200        -0.432         0.002        -0.010        -0.000        -0.073        -0.513
7.011_080       -18.257        36.671        -2.470        -3.096       -15.288        -2.439
7.011_085       -13.774        25.398        -1.867        -2.268       -12.510        -5.021
7.011_090       -10.587        17.539        -1.469        -1.626       -10.255        -6.398
7.011_095        -8.301        12.069        -1.188        -1.151        -8.414        -6.985
7.011_100        -6.642         8.294        -0.974        -0.808        -6.924        -7.053
7.011_105        -5.434         5.693        -0.808        -0.565        -5.712        -6.825
7.011_110        -4.535         3.890        -0.677        -0.395        -4.712        -6.428
7.011_125        -2.919         1.230        -0.402        -0.137        -2.692        -4.919
7.011_150        -1.728         0.173        -0.177        -0.026        -1.121        -2.879
7.011_200        -0.777         0.003        -0.041        -0.002        -0.253        -1.070
7.012_080       -11.428        25.788        -0.886        -2.001       -13.630        -2.156
7.012_085        -8.173        17.544        -0.642        -1.472       -11.116        -3.859
7.012_090        -5.928        11.892        -0.494        -1.054        -9.080        -4.663
7.012_095        -4.374         8.044        -0.395        -0.740        -7.436        -4.901
7.012_100        -3.300         5.416        -0.322        -0.513        -6.092        -4.812
7.012_105        -2.542         3.639        -0.265        -0.353        -5.003        -4.524
7.012_110        -2.008         2.445        -0.220        -0.241        -4.122        -4.145
7.012_125        -1.152         0.730        -0.126        -0.076        -2.330        -2.954
7.012_150        -0.635         0.095        -0.051        -0.011        -0.956        -1.559
7.012_200        -0.275         0.002        -0.010        -0.000        -0.209        -0.493
7.013_080       -15.439        34.031        -1.662        -2.532       -16.376        -1.978
7.013_085       -11.354        23.281        -1.226        -1.840       -13.409        -4.549
7.013_090        -8.485        15.890        -0.942        -1.313       -10.997        -5.847
7.013_095        -6.459        10.810        -0.747        -0.927        -9.026        -6.349
7.013_100        -5.012         7.334        -0.602        -0.650        -7.418        -6.347
7.013_105        -3.972         4.986        -0.490        -0.454        -6.121        -6.051
7.013_110        -3.224         3.375        -0.405        -0.318        -5.052        -5.623
7.013_125        -1.924         1.039        -0.233        -0.109        -2.886        -4.113
7.013_150        -1.070         0.140        -0.099        -0.020        -1.200        -2.249
7.013_200        -0.462         0.002        -0.022        -0.001        -0.272        -0.755
7.014_080       -12.537        25.209        -1.283        -1.594       -11.767        -1.972
7.014_085        -9.767        17.712        -1.009        -1.178        -9.670        -3.912
7.014_090        -7.751        12.411        -0.820        -0.854        -7.956        -4.969
7.014_095        -6.267         8.669        -0.679        -0.611        -6.552        -5.441
7.014_100        -5.162         6.038        -0.568        -0.434        -5.402        -5.528
7.014_105        -4.327         4.198        -0.478        -0.307        -4.462        -5.377
7.014_110        -3.690         2.907        -0.403        -0.216        -3.689        -5.091
7.014_125        -2.472         0.950        -0.242        -0.075        -2.106        -3.946
7.014_150        -1.477         0.141        -0.105        -0.014        -0.873        -2.328
7.014_200        -0.670         0.003        -0.024        -0.001        -0.191        -0.883
7.015_080       -20.464        43.266        -2.540        -3.476       -18.439        -1.653
7.015_085       -15.046        29.012        -1.873        -2.503       -14.875        -5.285
7.015_090       -11.295        19.406        -1.446        -1.760       -12.021        -7.116
7.015_095        -8.686        12.964        -1.153        -1.220        -9.736        -7.831
7.015_100        -6.839         8.613        -0.940        -0.840        -7.883        -7.890
7.015_105        -5.514         5.729        -0.767        -0.577        -6.411        -7.539
7.015_110        -4.561         3.804        -0.635        -0.396        -5.223        -7.011
7.015_125        -2.879         1.089        -0.363        -0.131        -2.858        -5.141
7.015_150        -1.655         0.129        -0.150        -0.023        -1.120        -2.819
7.015_200        -0.700         0.002        -0.031        -0.001        -0.233        -0.965
7.016_080       -19.528        44.977        -2.051        -5.507       -17.113         0.777
7.016_085       -13.957        30.443        -1.383        -3.874       -13.836        -2.608
7.016_090       -10.142        20.564        -1.004        -2.666       -11.217        -4.465
7.016_095        -7.514        13.861        -0.772        -1.808        -9.112        -5.346
7.016_100        -5.696         9.328        -0.616        -1.215        -7.420        -5.619
7.016_105        -4.429         6.268        -0.503        -0.812        -6.056        -5.532
7.016_110        -3.537         4.199        -0.417        -0.542        -4.951        -5.246
7.016_125        -2.066         1.255        -0.244        -0.161        -2.756        -3.973
7.016_150        -1.153         0.163        -0.106        -0.024        -1.111        -2.231
7.016_200        -0.510         0.003        -0.023        -0.001        -0.240        -0.773
7.017_080       -18.255        38.789        -3.209        -3.772       -16.818        -3.264
7.017_085       -14.174        28.166        -2.421        -2.880       -14.152        -5.461
7.017_090       -11.133        20.431        -1.881        -2.158       -11.936        -6.676
7.017_095        -8.852        14.806        -1.494        -1.595       -10.088        -7.223
7.017_100        -7.130        10.713        -1.206        -1.169        -8.541        -7.331
7.017_105        -5.815         7.735        -0.983        -0.851        -7.239        -7.153
7.017_110        -4.803         5.578        -0.806        -0.617        -6.148        -6.797
7.017_125        -2.928         2.072        -0.457        -0.232        -3.807        -5.353
7.017_150        -1.562         0.383        -0.187        -0.046        -1.780        -3.192
7.017_200        -0.616         0.012        -0.038        -0.002        -0.470        -1.115
7.018_080       -11.451        27.843        -1.223        -2.719       -12.553        -0.103
7.018_085        -8.049        18.540        -0.827        -1.875       -10.044        -2.255
7.018_090        -5.750        12.308        -0.596        -1.267        -8.058        -3.365
7.018_095        -4.195         8.149        -0.452        -0.846        -6.481        -3.826
7.018_100        -3.134         5.389        -0.353        -0.560        -5.229        -3.889
7.018_105        -2.407         3.557        -0.283        -0.370        -4.231        -3.733
7.018_110        -1.897         2.340        -0.230        -0.244        -3.429        -3.459
7.018_125        -1.082         0.664        -0.129        -0.071        -1.865        -2.483
7.018_150        -0.590         0.079        -0.054        -0.010        -0.727        -1.302
7.018_200        -0.253         0.001        -0.012        -0.000        -0.151        -0.415
7.019_080        -9.695        24.187        -1.858        -2.187       -11.469        -1.021
7.019_085        -7.289        16.623        -1.405        -1.584        -9.342        -2.998
7.019_090        -5.592        11.380        -1.097        -1.129        -7.625        -4.062
7.019_095        -4.384         7.763        -0.874        -0.796        -6.236        -4.526
7.019_100        -3.521         5.283        -0.708        -0.558        -5.112        -4.615
7.019_105        -2.890         3.583        -0.580        -0.389        -4.200        -4.476
7.019_110        -2.426         2.427        -0.478        -0.272        -3.462        -4.212
7.019_125        -1.590         0.740        -0.278        -0.094        -1.967        -3.190
7.019_150        -0.964         0.098        -0.123        -0.018        -0.821        -1.829
7.019_200        -0.447         0.002        -0.031        -0.001        -0.190        -0.668
7.020_080       -10.958        23.644        -3.085        -2.610        -9.461        -2.469
7.020_085        -8.802        17.502        -2.429        -2.073        -7.906        -3.709
7.020_090        -7.129        12.883        -1.928        -1.613        -6.606        -4.393
7.020_095        -5.832         9.443        -1.539        -1.234        -5.525        -4.687
7.020_100        -4.823         6.896        -1.233        -0.931        -4.627        -4.718
7.020_105        -4.030         5.016        -0.991        -0.696        -3.878        -4.579
7.020_110        -3.401         3.634        -0.797        -0.515        -3.254        -4.333
7.020_125        -2.155         1.355        -0.418        -0.202        -1.942        -3.363
7.020_150        -1.149         0.246        -0.147        -0.041        -0.857        -1.947
7.020_200        -0.421         0.007        -0.022        -0.002        -0.207        -0.645
7.021_080       -12.744        31.675        -1.233        -2.357       -14.897         0.444
7.021_085        -8.760        20.870        -0.846        -1.633       -11.872        -2.241
7.021_090        -6.119        13.725        -0.624        -1.105        -9.492        -3.614
7.021_095        -4.353         9.010        -0.481        -0.737        -7.614        -4.175
7.021_100        -3.172         5.918        -0.382        -0.488        -6.134        -4.258
7.021_105        -2.374         3.868        -0.312        -0.322        -4.944        -4.084
7.021_110        -1.823         2.527        -0.254        -0.212        -4.002        -3.765
7.021_125        -0.979         0.700        -0.144        -0.062        -2.164        -2.650
7.021_150        -0.504         0.081        -0.059        -0.009        -0.843        -1.334
7.021_200        -0.207         0.001        -0.012        -0.000        -0.175        -0.394
7.022_080       -10.947        25.457        -1.414        -2.134       -11.810        -0.848
7.022_085        -7.928        17.205        -1.038        -1.509        -9.534        -2.805
7.022_090        -5.854        11.601        -0.795        -1.050        -7.714        -3.812
7.022_095        -4.422         7.808        -0.629        -0.724        -6.255        -4.221
7.022_100        -3.423         5.245        -0.506        -0.496        -5.082        -4.262
7.022_105        -2.721         3.522        -0.413        -0.340        -4.141        -4.092
7.022_110        -2.218         2.359        -0.340        -0.232        -3.379        -3.810
7.022_125        -1.366         0.703        -0.195        -0.076        -1.867        -2.800
7.022_150        -0.789         0.091        -0.083        -0.013        -0.742        -1.536
7.022_200        -0.351         0.001        -0.019        -0.001        -0.156        -0.525
7.023_080        -7.471        14.428        -1.381        -1.550        -4.093        -0.066
7.023_085        -5.483         9.819        -1.014        -1.039        -3.249        -0.965
7.023_090        -4.078         6.668        -0.769        -0.687        -2.592        -1.458
7.023_095        -3.079         4.517        -0.596        -0.451        -2.079        -1.687
7.023_100        -2.364         3.055        -0.468        -0.294        -1.674        -1.746
7.023_105        -1.848         2.062        -0.371        -0.191        -1.354        -1.702
7.023_110        -1.471         1.389        -0.297        -0.124        -1.099        -1.602
7.023_125        -0.820         0.420        -0.157        -0.034        -0.603        -1.194
7.023_150        -0.400         0.056        -0.061        -0.004        -0.241        -0.651
7.023_200        -0.149         0.001        -0.013        -0.000        -0.055        -0.216
7.024_080       -18.006        46.806        -0.996        -3.267       -21.395         3.142
7.024_085       -11.093        29.848        -0.565        -2.304       -16.771        -0.884
7.024_090        -6.714        18.974        -0.396        -1.542       -13.196        -2.875
7.024_095        -3.960        12.025        -0.322        -0.999       -10.420        -3.676
7.024_100        -2.240         7.597        -0.281        -0.633        -8.253        -3.810
7.024_105        -1.178         4.784        -0.249        -0.394        -6.557        -3.594
7.024_110        -0.528         3.004        -0.220        -0.241        -5.230        -3.215
7.024_125         0.203         0.733        -0.143        -0.051        -2.716        -1.975
7.024_150         0.260         0.067        -0.063        -0.002        -1.000        -0.738
7.024_200         0.099         0.001        -0.012         0.000        -0.193        -0.106
7.025_080       -10.938        23.401        -1.467        -2.149        -9.261        -0.413
7.025_085        -7.934        16.172        -1.012        -1.512        -7.559        -1.845
7.025_090        -5.810        11.152        -0.728        -1.043        -6.191        -2.620
7.025_095        -4.299         7.673        -0.540        -0.711        -5.085        -2.962
7.025_100        -3.222         5.270        -0.409        -0.480        -4.191        -3.032
7.025_105        -2.448         3.616        -0.315        -0.322        -3.465        -2.935
7.025_110        -1.889         2.475        -0.245        -0.215        -2.872        -2.746
7.025_125        -0.954         0.788        -0.120        -0.064        -1.668        -2.018
7.025_150        -0.409         0.112        -0.040        -0.009        -0.718        -1.064
7.025_200        -0.133         0.002        -0.007        -0.000        -0.176        -0.315
7.026_080       -12.853        30.943        -1.076        -1.770       -15.678        -0.434
7.026_085        -8.990        20.901        -0.734        -1.292       -12.761        -2.876
7.026_090        -6.360        14.089        -0.538        -0.916       -10.415        -4.139
7.026_095        -4.565         9.481        -0.417        -0.637        -8.523        -4.661
7.026_100        -3.335         6.371        -0.336        -0.439        -6.992        -4.731
7.026_105        -2.486         4.273        -0.276        -0.301        -5.749        -4.540
7.026_110        -1.897         2.867        -0.230        -0.206        -4.745        -4.211
7.026_125        -0.993         0.860        -0.139        -0.067        -2.708        -3.048
7.026_150        -0.509         0.118        -0.064        -0.012        -1.145        -1.612
7.026_200        -0.228         0.002        -0.016        -0.001        -0.267        -0.509
7.027_080        -8.507        23.050        -0.591        -1.574       -12.307         0.071
7.027_085        -5.792        15.493        -0.394        -1.113        -9.942        -1.749
7.027_090        -3.979        10.405        -0.285        -0.769        -8.052        -2.680
7.027_095        -2.763         6.989        -0.217        -0.524        -6.539        -3.054
7.027_100        -1.948         4.706        -0.172        -0.355        -5.330        -3.098
7.027_105        -1.403         3.167        -0.140        -0.239        -4.351        -2.966
7.027_110        -1.032         2.131        -0.114        -0.161        -3.560        -2.737
7.027_125        -0.484         0.652        -0.065        -0.050        -1.982        -1.929
7.027_150        -0.214         0.092        -0.026        -0.007        -0.803        -0.958
7.027_200        -0.084         0.002        -0.004        -0.000        -0.171        -0.258
7.028_080        -8.450        22.721        -0.582        -1.800       -11.755         0.134
7.028_085        -5.732        15.312        -0.411        -1.243        -9.495        -1.569
7.028_090        -3.903        10.279        -0.309        -0.848        -7.673        -2.455
7.028_095        -2.679         6.916        -0.241        -0.574        -6.232        -2.811
7.028_100        -1.862         4.649        -0.194        -0.387        -5.072        -2.866
7.028_105        -1.310         3.112        -0.159        -0.259        -4.131        -2.747
7.028_110        -0.935         2.087        -0.130        -0.174        -3.380        -2.531
7.028_125        -0.395         0.623        -0.073        -0.052        -1.878        -1.776
7.028_150        -0.160         0.082        -0.030        -0.007        -0.758        -0.873
7.028_200        -0.066         0.001        -0.006        -0.000        -0.165        -0.235
7.029_080        -8.227        22.773        -0.579        -1.719       -12.154         0.094
7.029_085        -5.634        15.348        -0.401        -1.185        -9.822        -1.694
7.029_090        -3.893        10.322        -0.298        -0.806        -7.955        -2.629
7.029_095        -2.716         6.931        -0.230        -0.544        -6.460        -3.019
7.029_100        -1.926         4.664        -0.184        -0.366        -5.270        -3.081
7.029_105        -1.396         3.117        -0.150        -0.245        -4.297        -2.971
7.029_110        -1.030         2.083        -0.123        -0.164        -3.518        -2.752
7.029_125        -0.492         0.620        -0.070        -0.050        -1.969        -1.961
7.029_150        -0.235         0.080        -0.029        -0.007        -0.805        -0.996
7.029_200        -0.108         0.001        -0.006        -0.000        -0.179        -0.292
7.030_080       -11.670        31.579        -0.707        -2.806       -15.171         1.225
7.030_085        -6.765        19.153        -0.370        -1.854       -11.633        -1.470
7.030_090        -3.810        11.542        -0.231        -1.176        -8.951        -2.626
7.030_095        -2.046         6.918        -0.167        -0.726        -6.914        -2.933
7.030_100        -1.007         4.130        -0.131        -0.439        -5.360        -2.809
7.030_105        -0.405         2.452        -0.108        -0.263        -4.170        -2.494
7.030_110        -0.064         1.451        -0.090        -0.155        -3.260        -2.118
7.030_125         0.256         0.294        -0.051        -0.030        -1.603        -1.134
7.030_150         0.213         0.020        -0.019        -0.001        -0.556        -0.343
7.030_200         0.082         0.000        -0.003         0.000        -0.102        -0.023
7.031_080        -9.524        24.062        -2.201        -2.456       -10.693        -0.811
7.031_085        -7.102        16.435        -1.589        -1.743        -8.690        -2.688
7.031_090        -5.386        11.175        -1.176        -1.218        -7.074        -3.678
7.031_095        -4.166         7.568        -0.887        -0.843        -5.768        -4.097
7.031_100        -3.294         5.106        -0.679        -0.580        -4.712        -4.159
7.031_105        -2.665         3.439        -0.527        -0.397        -3.860        -4.011
7.031_110        -2.204         2.308        -0.413        -0.272        -3.170        -3.750
7.031_125        -1.387         0.687        -0.209        -0.087        -1.784        -2.780
7.031_150        -0.799         0.087        -0.078        -0.014        -0.734        -1.538
7.031_200        -0.349         0.001        -0.016        -0.001        -0.165        -0.529
7.032_080       -11.596        29.645        -0.984        -2.096       -14.687         0.281
7.032_085        -7.964        19.815        -0.661        -1.472       -11.844        -2.126
7.032_090        -5.536        13.222        -0.475        -1.010        -9.576        -3.376
7.032_095        -3.902         8.798        -0.360        -0.683        -7.757        -3.904
7.032_100        -2.805         5.868        -0.280        -0.459        -6.313        -3.989
7.032_105        -2.066         3.907        -0.224        -0.307        -5.148        -3.838
7.032_110        -1.557         2.594        -0.182        -0.205        -4.204        -3.554
7.032_125        -0.788         0.766        -0.101        -0.063        -2.342        -2.528
7.032_150        -0.377         0.102        -0.041        -0.010        -0.950        -1.276
7.032_200        -0.148         0.002        -0.008        -0.000        -0.206        -0.361
7.033_080        -9.241        19.512        -1.368        -1.798        -7.141        -0.036
7.033_085        -6.694        13.314        -0.967        -1.230        -5.754        -1.331
7.033_090        -4.902         9.065        -0.711        -0.828        -4.656        -2.032
7.033_095        -3.639         6.161        -0.537        -0.551        -3.782        -2.348
7.033_100        -2.743         4.177        -0.413        -0.364        -3.082        -2.425
7.033_105        -2.102         2.827        -0.322        -0.240        -2.521        -2.357
7.033_110        -1.640         1.910        -0.254        -0.157        -2.069        -2.209
7.033_125        -0.864         0.582        -0.129        -0.044        -1.167        -1.622
7.033_150        -0.396         0.078        -0.047        -0.006        -0.486        -0.857
7.033_200        -0.140         0.001        -0.009        -0.000        -0.115        -0.263
7.034_080       -12.165        28.684        -1.048        -1.897       -13.832        -0.258
7.034_085        -8.439        18.840        -0.705        -1.347       -11.088        -2.740
7.034_090        -5.962        12.379        -0.511        -0.933        -8.914        -3.941
7.034_095        -4.305         8.130        -0.392        -0.639        -7.179        -4.384
7.034_100        -3.186         5.352        -0.309        -0.435        -5.801        -4.378
7.034_105        -2.427         3.545        -0.249        -0.296        -4.710        -4.138
7.034_110        -1.905         2.337        -0.205        -0.202        -3.822        -3.796
7.034_125        -1.068         0.683        -0.116        -0.066        -2.091        -2.659
7.034_150        -0.564         0.089        -0.048        -0.011        -0.823        -1.358
7.034_200        -0.235         0.001        -0.010        -0.001        -0.171        -0.415
7.035_080       -13.971        30.707        -1.934        -2.219       -13.915        -1.332
7.035_085       -10.146        20.812        -1.419        -1.629       -11.268        -3.650
7.035_090        -7.531        14.136        -1.087        -1.176        -9.156        -4.814
7.035_095        -5.721         9.598        -0.863        -0.841        -7.449        -5.275
7.035_100        -4.447         6.521        -0.698        -0.599        -6.073        -5.296
7.035_105        -3.545         4.443        -0.570        -0.427        -4.967        -5.066
7.035_110        -2.894         3.028        -0.472        -0.304        -4.069        -4.711
7.035_125        -1.769         0.963        -0.273        -0.111        -2.276        -3.466
7.035_150        -0.999         0.142        -0.117        -0.022        -0.919        -1.914
7.035_200        -0.432         0.003        -0.026        -0.001        -0.196        -0.652
7.036_080       -10.377        24.434        -1.163        -1.875       -11.625        -0.606
7.036_085        -7.514        16.547        -0.865        -1.342        -9.399        -2.574
7.036_090        -5.547        11.186        -0.673        -0.943        -7.617        -3.594
7.036_095        -4.192         7.550        -0.539        -0.656        -6.185        -4.023
7.036_100        -3.246         5.087        -0.440        -0.454        -5.032        -4.085
7.036_105        -2.578         3.424        -0.363        -0.313        -4.103        -3.933
7.036_110        -2.099         2.301        -0.301        -0.216        -3.353        -3.668
7.036_125        -1.293         0.692        -0.177        -0.071        -1.858        -2.707
7.036_150        -0.747         0.092        -0.076        -0.012        -0.745        -1.489
7.036_200        -0.337         0.001        -0.018        -0.001        -0.158        -0.511
7.037_080       -13.327        30.100        -1.620        -2.447       -13.802        -1.096
7.037_085        -9.563        20.026        -1.178        -1.740       -11.076        -3.531
7.037_090        -7.021        13.338        -0.898        -1.215        -8.920        -4.716
7.037_095        -5.292         8.880        -0.712        -0.841        -7.198        -5.163
7.037_100        -4.083         5.897        -0.576        -0.580        -5.814        -5.157
7.037_105        -3.238         3.933        -0.469        -0.400        -4.720        -4.894
7.037_110        -2.636         2.621        -0.387        -0.277        -3.838        -4.517
7.037_125        -1.609         0.774        -0.221        -0.094        -2.098        -3.249
7.037_150        -0.909         0.100        -0.090        -0.017        -0.821        -1.738
7.037_200        -0.381         0.002        -0.019        -0.001        -0.170        -0.569
7.038_080       -10.215        24.794        -1.093        -2.403       -11.571        -0.488
7.038_085        -7.267        16.595        -0.760        -1.655        -9.296        -2.382
7.038_090        -5.266        11.093        -0.561        -1.122        -7.489        -3.346
7.038_095        -3.896         7.396        -0.433        -0.754        -6.045        -3.732
7.038_100        -2.952         4.932        -0.342        -0.504        -4.896        -3.761
7.038_105        -2.299         3.288        -0.276        -0.336        -3.976        -3.599
7.038_110        -1.839         2.183        -0.226        -0.224        -3.231        -3.338
7.038_125        -1.079         0.640        -0.128        -0.068        -1.772        -2.407
7.038_150        -0.599         0.081        -0.053        -0.010        -0.698        -1.279
7.038_200        -0.258         0.001        -0.011        -0.000        -0.146        -0.414
7.039_080       -11.900        31.019        -0.888        -2.379       -16.287        -0.436
7.039_085        -8.367        21.326        -0.616        -1.705       -13.301        -2.663
7.039_090        -5.932        14.633        -0.454        -1.199       -10.889        -3.841
7.039_095        -4.250        10.027        -0.350        -0.833        -8.938        -4.343
7.039_100        -3.088         6.863        -0.278        -0.574        -7.355        -4.432
7.039_105        -2.289         4.685        -0.226        -0.393        -6.062        -4.286
7.039_110        -1.730         3.188        -0.186        -0.269        -5.005        -4.001
7.039_125        -0.856         1.003        -0.106        -0.086        -2.872        -2.917
7.039_150        -0.400         0.143        -0.044        -0.013        -1.214        -1.529
7.039_200        -0.171         0.003        -0.009        -0.001        -0.281        -0.459
7.040_080       -12.219        30.827        -1.934        -2.724       -14.936        -0.986
7.040_085        -8.940        21.158        -1.419        -1.975       -12.168        -3.344
7.040_090        -6.646        14.478        -1.083        -1.402        -9.941        -4.594
7.040_095        -5.033         9.864        -0.852        -0.982        -8.136        -5.138
7.040_100        -3.896         6.703        -0.683        -0.682        -6.676        -5.235
7.040_105        -3.089         4.547        -0.555        -0.472        -5.495        -5.065
7.040_110        -2.506         3.074        -0.455        -0.326        -4.534        -4.747
7.040_125        -1.527         0.932        -0.262        -0.109        -2.587        -3.553
7.040_150        -0.890         0.123        -0.115        -0.020        -1.091        -1.993
7.040_200        -0.421         0.002        -0.029        -0.002        -0.256        -0.706
7.041_080       -12.833        31.702        -3.646        -3.794       -12.681        -1.253
7.041_085        -9.763        22.181        -2.649        -2.780       -10.433        -3.444
7.041_090        -7.523        15.484        -1.972        -2.004        -8.613        -4.629
7.041_095        -5.893        10.777        -1.502        -1.430        -7.126        -5.175
7.041_100        -4.689         7.469        -1.163        -1.014        -5.906        -5.302
7.041_105        -3.795         5.170        -0.910        -0.716        -4.911        -5.161
7.041_110        -3.132         3.574        -0.721        -0.504        -4.096        -4.879
7.041_125        -1.935         1.159        -0.376        -0.177        -2.410        -3.740
7.041_150        -1.081         0.169        -0.143        -0.034        -1.062        -2.150
7.041_200        -0.470         0.003        -0.029        -0.002        -0.270        -0.768
7.042_080       -16.539        42.340        -0.814        -3.218       -19.006         2.763
7.042_085       -10.229        26.634        -0.426        -2.202       -14.747        -0.969
7.042_090        -6.291        16.702        -0.275        -1.439       -11.489        -2.793
7.042_095        -3.844        10.441        -0.211        -0.914        -8.984        -3.512
7.042_100        -2.329         6.508        -0.177        -0.570        -7.051        -3.619
7.042_105        -1.397         4.042        -0.152        -0.351        -5.551        -3.409
7.042_110        -0.827         2.504        -0.131        -0.214        -4.389        -3.056
7.042_125        -0.154         0.586        -0.080        -0.047        -2.225        -1.919
7.042_150        -0.012         0.050        -0.033        -0.003        -0.794        -0.792
7.042_200        -0.024         0.000        -0.006         0.000        -0.148        -0.178
7.043_080       -10.759        23.059        -1.286        -2.087        -9.389        -0.462
7.043_085        -7.846        16.093        -0.885        -1.486        -7.717        -1.841
7.043_090        -5.773        11.208        -0.637        -1.037        -6.362        -2.601
7.043_095        -4.290         7.785        -0.473        -0.714        -5.256        -2.948
7.043_100        -3.219         5.396        -0.359        -0.486        -4.356        -3.025
7.043_105        -2.451         3.740        -0.277        -0.329        -3.623        -2.939
7.043_110        -1.892         2.588        -0.215        -0.222        -3.020        -2.761
7.043_125        -0.951         0.848        -0.105        -0.067        -1.778        -2.053
7.043_150        -0.397         0.128        -0.034        -0.009        -0.782        -1.095
7.043_200        -0.123         0.003        -0.005        -0.000        -0.196        -0.322
7.044_080        -7.511        17.237        -1.761        -1.459        -7.249        -0.742
7.044_085        -5.760        11.803        -1.301        -1.057        -5.887        -2.202
7.044_090        -4.492         8.038        -0.979        -0.751        -4.783        -2.967
7.044_095        -3.574         5.449        -0.749        -0.527        -3.888        -3.289
7.044_100        -2.898         3.671        -0.580        -0.366        -3.160        -3.334
7.044_105        -2.399         2.467        -0.454        -0.253        -2.575        -3.213
7.044_110        -2.023         1.653        -0.359        -0.174        -2.102        -3.005
7.044_125        -1.332         0.486        -0.187        -0.057        -1.155        -2.245
7.044_150        -0.795         0.060        -0.072        -0.010        -0.455        -1.272
7.044_200        -0.354         0.001        -0.016        -0.001        -0.095        -0.465
7.045_080        -9.353        23.280        -1.267        -2.102       -11.919        -1.362
7.045_085        -6.491        15.285        -0.852        -1.470        -9.568        -3.096
7.045_090        -4.565         9.992        -0.593        -1.007        -7.704        -3.877
7.045_095        -3.251         6.482        -0.423        -0.681        -6.211        -4.084
7.045_100        -2.365         4.189        -0.308        -0.457        -5.022        -3.963
7.045_105        -1.759         2.693        -0.228        -0.305        -4.071        -3.670
7.045_110        -1.344         1.727        -0.171        -0.203        -3.312        -3.304
7.045_125        -0.704         0.446        -0.080        -0.060        -1.820        -2.218
7.045_150        -0.358         0.044        -0.029        -0.008        -0.728        -1.078
7.045_200        -0.147         0.000        -0.006        -0.000        -0.161        -0.314
7.046_080       -13.258        28.351        -1.604        -1.741       -12.729        -0.981
7.046_085        -9.898        19.933        -1.224        -1.257       -10.432        -2.879
7.046_090        -7.460        13.965        -0.962        -0.893        -8.562        -3.911
7.046_095        -5.687         9.743        -0.769        -0.626        -7.033        -4.373
7.046_100        -4.391         6.777        -0.623        -0.435        -5.789        -4.461
7.046_105        -3.441         4.708        -0.509        -0.301        -4.779        -4.320
7.046_110        -2.740         3.260        -0.417        -0.206        -3.951        -4.054
7.046_125        -1.507         1.070        -0.234        -0.066        -2.269        -3.006
7.046_150        -0.686         0.161        -0.094        -0.010        -0.957        -1.587
7.046_200        -0.220         0.003        -0.019        -0.000        -0.221        -0.456
7.047_080       -13.567        27.755        -1.737        -2.350       -11.452        -1.350
7.047_085       -10.282        19.524        -1.306        -1.721        -9.373        -3.157
7.047_090        -7.878        13.684        -1.011        -1.237        -7.682        -4.124
